original	compiler	native	status
SYS_GETGID	Sysgetgid	Sysgetgid	existing-unreviewed
SYS_GETPID	Sysgetpid	Sysgetpid	existing-unreviewed
SYS_GETPPID	Sysgetppid	Sysgetppid	existing-unreviewed
SYS_GETUID	Sysgetuid	Sysgetuid	existing-unreviewed
SYS_LSEEK	Syslseek	Syslseek	existing-unreviewed
SYS_LSTAT	Syslstat	Syslstat	existing-unreviewed
SYS_OPEN	SysOtvori	SysOtvori	existing-unreviewed
SYS_READ	SysČitaj	SysČitaj	existing-unreviewed
SYS_RT_EXIT	SysrtIzlaz	SysrtIzlaz	existing-unreviewed
SYS_SOCKETCALL	Syssocketcall	Syssocketcall	existing-unreviewed
SYS_STAT	Sysstat	Sysstat	existing-unreviewed
SYS_SYNC	Syssync	Syssync	existing-unreviewed
SYS_UNAME	Sysuname	Sysuname	existing-unreviewed
SYS_WAITPID	Syswaitpid	Syswaitpid	existing-unreviewed
SYS_WRITE	SysPiši	SysPiši	existing-unreviewed
Schedule	Schedule	Schedule	existing-unreviewed
Scheduler	Scheduler	Scheduler	existing-unreviewed
SchedulerData	Schedulerdata	Schedulerdata	existing-unreviewed
SegmentNotPresent	Segmentnotpresent	Segmentnotpresent	existing-unreviewed
SelectDrivers	Selectdriver	Selectdriver	existing-unreviewed
Send	Pošalji	Pošalji	existing-unreviewed
SendEchoRequest	EchorequestPošalji	EchorequestPošalji	existing-unreviewed
SendFrame	OkvirPošalji	OkvirPošalji	existing-unreviewed
SerialInit	Serialinit	Serialinit	existing-unreviewed
SerialWriteByte	SerialPišibyte	SerialPišibyte	existing-unreviewed
SetBackend	Skupbackend	Skupbackend	existing-unreviewed
SetBit	Skupbit	Skupbit	existing-unreviewed
SetBlockInPageDir	SkupblokPrimljenoStranicaDirektorij	SkupblokPrimljenoStranicaDirektorij	existing-unreviewed
SetBuffer	Skupbuffer	Skupbuffer	existing-unreviewed
SetByteAtAddr	Skupbyteataddress	Skupbyteataddress	existing-unreviewed
SetByteInPageDir	SkupbytePrimljenoStranicaDirektorij	SkupbytePrimljenoStranicaDirektorij	existing-unreviewed
SetCR3	Skupcr3	Skupcr3	existing-unreviewed
SetColor	SkupBoja	SkupBoja	existing-unreviewed
SetDescriptor	Skupdescriptor	Skupdescriptor	existing-unreviewed
SetHandleInterruptFuction	Skuphandleinterruptfuction	Skuphandleinterruptfuction	existing-unreviewed
SetHandler	Skuphandler	Skuphandler	existing-unreviewed
SetIPAddress	Skupipaddress	Skupipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	Interruptdescriptortableunosskup	Interruptdescriptortableunosskup	existing-unreviewed
SetInterruptManager	Skupinterruptmanager	Skupinterruptmanager	existing-unreviewed
SetInterruptNumber	SkupinterruptBroj	SkupinterruptBroj	existing-unreviewed
SetMode	SkupRežim	SkupRežim	existing-unreviewed
SetNodeAt	Skupnodeat	Skupnodeat	existing-unreviewed
SetStack	Skupstack	Skupstack	existing-unreviewed
SetTlsSegment	Skuptlssegment	Skuptlssegment	existing-unreviewed
SetUint32AtAddr	Skupunsignedinteger32ataddress	Skupunsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	Skupunsignedinteger32PrimljenoStranicaDirektorij	Skupunsignedinteger32PrimljenoStranicaDirektorij	existing-unreviewed
SetUint8AtAddr	Skupunsignedinteger8ataddress	Skupunsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	SharedMemorijaregion	SharedMemorijaregion	existing-unreviewed
Size	Veličina_2	Veličina_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegmentfault	Stacksegmentfault	existing-unreviewed
Start_lba	Startlba	Startlba	existing-unreviewed
Started	Started	Started	existing-unreviewed
StdinPutByte	Stdinputbyte	Stdinputbyte	existing-unreviewed
StopCurrentThread	Zaustavicurrentthread	Zaustavicurrentthread	existing-unreviewed
Stopped	Zaustavljeno	Zaustavljeno	existing-unreviewed
SubnetMask	SubnetMaska	SubnetMaska	existing-unreviewed
SupportMode	SupportRežim	SupportRežim	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	SysZatvori_2	SysZatvori_2	existing-unreviewed
Sys_exit	SysIzlaz_2	SysIzlaz_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	SysOtvori_2	SysOtvori_2	existing-unreviewed
Sys_printStr	SysŠtampajstr	SysŠtampajstr	existing-unreviewed
Sys_printUint32	SysŠtampajunsignedinteger32	SysŠtampajunsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	SysČitaj_2	SysČitaj_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	ArpethernetOkvirhandler	ArpethernetOkvirhandler	existing-unreviewed
TARPMessage	ArpPoruka	ArpPoruka	existing-unreviewed
TARPMessageBuffer	ArpPorukabuffer	ArpPorukabuffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	TNaprednotechnologyattachment	TNaprednotechnologyattachment	existing-unreviewed
TArray	TArray	TArray	existing-unreviewed
TBaseAddressRegister	TBaseaddressregister	TBaseaddressregister	existing-unreviewed
TBiosParameterBlock32	TBiosparameterblok32	TBiosparameterblok32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	TcowOkvirmanager	TcowOkvirmanager	existing-unreviewed
TCPUState	Tcpustate	Tcpustate	existing-unreviewed
TDefaultKeyboardEventHandler	TUobičajenoTastaturaeventhandler	TUobičajenoTastaturaeventhandler	existing-unreviewed
TDefaultMouseEventHandler	TUobičajenoMiševenthandler	TUobičajenoMiševenthandler	existing-unreviewed
TDefaultPCIControllerHandler	TUobičajenopcicontrollerhandler	TUobičajenopcicontrollerhandler	existing-unreviewed
TDefaultTimerEventHandler	TUobičajenotimereventhandler	TUobičajenotimereventhandler	existing-unreviewed
TDirectoryEntryFat32	TDirektorijunosfat32	TDirektorijunosfat32	existing-unreviewed
TDriverManager	TDrivermanager	TDrivermanager	existing-unreviewed
TEtherFrameHandler	TEthernetOkvirhandler	TEthernetOkvirhandler	existing-unreviewed
TEtherFrameHeader	TEthernetOkvirheader	TEthernetOkvirheader	existing-unreviewed
TEtherFrameHeaderBuffer	TEthernetOkvirheaderbuffer	TEthernetOkvirheaderbuffer	existing-unreviewed
TEtherFrameProvider	TEthernetOkvirprovider	TEthernetOkvirprovider	existing-unreviewed
TEtherFrameRawDataHandler	TEthernetOkvirrawdatahandler	TEthernetOkvirrawdatahandler	existing-unreviewed
TGateDescriptor	TGatedescriptor	TGatedescriptor	existing-unreviewed
THREAD_STACK_SIZE	ThreadstackVeličina	ThreadstackVeličina	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	IpethernetOkvirhandler	IpethernetOkvirhandler	existing-unreviewed
TInitializationBlock	TInitializationblok	TInitializationblok	existing-unreviewed
TInternetControlMessageProtocol	TInternetcontrolPorukaprotocol	TInternetcontrolPorukaprotocol	existing-unreviewed
TInternetControlMessageProtocolMessage	TInternetcontrolPorukaprotocolPoruka	TInternetcontrolPorukaprotocolPoruka	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolPorukaprotocolPorukabuffer	TInternetcontrolPorukaprotocolPorukabuffer	existing-unreviewed
TInternetProtocolHandler	TInternetprotocolhandler	TInternetprotocolhandler	existing-unreviewed
TInternetProtocolProvider	TInternetprotocolprovider	TInternetprotocolprovider	existing-unreviewed
TInternetProtocolV4Message	TInternetprotocolv4Poruka	TInternetprotocolv4Poruka	existing-unreviewed
TInternetProtocolV4MessageBuffer	TInternetprotocolv4Porukabuffer	TInternetprotocolv4Porukabuffer	existing-unreviewed
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	TInterruptdescriptortablepointer	existing-unreviewed
TInterruptHandler	TInterrupthandler	TInterrupthandler	existing-unreviewed
TInterruptManager	TInterruptmanager	TInterruptmanager	existing-unreviewed
TKeyboardDriver	TTastaturadriver	TTastaturadriver	existing-unreviewed
TLS_START	Tlsstart	Tlsstart	existing-unreviewed
TMSDOSPartitionTable	Tmsdospartitiontable	Tmsdospartitiontable	existing-unreviewed
TMasterBootRecord	TMasterbootrecord	TMasterbootrecord	existing-unreviewed
TMemoryChunk	TMemorijachunk	TMemorijachunk	existing-unreviewed
TMemoryManager	TMemorijamanager	TMemorijamanager	existing-unreviewed
TMouseDriver	TMišdriver	TMišdriver	existing-unreviewed
TMyKeyboardEventHandler	TMyTastaturaeventhandler	TMyTastaturaeventhandler	existing-unreviewed
TMyMouseEventHandler	TMyMiševenthandler	TMyMiševenthandler	existing-unreviewed
TMyPCIControllerHandler	TMypcicontrollerhandler	TMypcicontrollerhandler	existing-unreviewed
TPartitionTableEntry	TPartitiontableunos	TPartitiontableunos	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	TPeripheralcomponentinterconnectcontroller	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectUređajdescriptor	TPeripheralcomponentinterconnectUređajdescriptor	existing-unreviewed
TPort	TPort	TPort	existing-unreviewed
TPort16Bit	TPort16bit	TPort16bit	existing-unreviewed
TPort32Bit	TPort32bit	TPort32bit	existing-unreviewed
TPort8Bit	TPort8bit	TPort8bit	existing-unreviewed
TRawDataHandler	TRawdatahandler	TRawdatahandler	existing-unreviewed
TSSEntry	Tssunos	Tssunos	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	TTask	TTask	existing-unreviewed
TThread	TThread	TThread	existing-unreviewed
TThreadHelper	TThreadhelper	TThreadhelper	existing-unreviewed
TTimerDriver	TTimerdriver	TTimerdriver	existing-unreviewed
TUserDatagramProtocolHandler	TKorisnikdatagramprotocolhandler	TKorisnikdatagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	TKorisnikdatagramprotocolheader	TKorisnikdatagramprotocolheader	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	TKorisnikdatagramprotocolheaderbuffer	TKorisnikdatagramprotocolheaderbuffer	existing-unreviewed
TUserDatagramProtocolProvider	TKorisnikdatagramprotocolprovider	TKorisnikdatagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	TKorisnikdatagramprotocolsocket	TKorisnikdatagramprotocolsocket	existing-unreviewed
TVideoGraphicsArray	TVideoGrafikaarray	TVideoGrafikaarray	existing-unreviewed
TWidget	TWidget	TWidget	existing-unreviewed
TWidgetMouseEventHandler	TWidgetMiševenthandler	TWidgetMiševenthandler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	Test	Test	existing-unreviewed
TestBit	Testbit	Testbit	existing-unreviewed
TestPrint	TestŠtampaj	TestŠtampaj	existing-unreviewed
Thread	Thread	Thread	existing-unreviewed
ThreadList	Threadlist	Threadlist	existing-unreviewed
ThreadState	Threadstate	Threadstate	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tlssegments	Tlssegments	existing-unreviewed
TotalBlocks	Ukupnoblok	Ukupnoblok	existing-unreviewed
Type	Tip	Tip	existing-unreviewed
TypeTest	Tiptest	Tiptest	existing-unreviewed
T공용서술자테이블	TShareddescriptortable	TShareddescriptortable	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptortabledata	TShareddescriptortabledata	existing-unreviewed
T작업관리자	TTaskmanager	TTaskmanager	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	TConsole	TConsole	existing-unreviewed
T함수1	TFunkcija1	TFunkcija1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	UdescSadržaj	UdescSadržaj	existing-unreviewed
UDESC_LIMIT_IN_PAGES	UdesclimitPrimljenopages	UdesclimitPrimljenopages	existing-unreviewed
UDESC_RX_ONLY	Udescrxonly	Udescrxonly	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	Udescsegnotpresent	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	Korisnikstack	Korisnikstack	existing-unreviewed
USER_STACK_SIZE	KorisnikstackVeličina	KorisnikstackVeličina	existing-unreviewed
USER_STACK_TOP	Korisnikstacknavrh	Korisnikstacknavrh	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16toarray	Unsignedinteger16toarray	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16toarraybe	Unsignedinteger16toarraybe	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32toarray	Unsignedinteger32toarray	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48toarray	Unsignedinteger48toarray	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48toarraybe	Unsignedinteger48toarraybe	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64toarray	Unsignedinteger64toarray	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandleinterrupt	Unhandleinterrupt	existing-unreviewed
UnsetBit	Toggle_allocation_bit	Toggle_allocation_bit	existing-unreviewed
UsedBlocks	Korištenoblok	Korištenoblok	existing-unreviewed
UserDesc	Korisnikdescriptor	Korisnikdescriptor	existing-unreviewed
UserStack	Korisnikstack_2	Korisnikstack_2	existing-unreviewed
UserStackSize	KorisnikstackVeličina_2	KorisnikstackVeličina_2	existing-unreviewed
Vendor_id	Vendorid	Vendorid	existing-unreviewed
Version	Verzija	Verzija	existing-unreviewed
VirtTest	Virttest	Virttest	existing-unreviewed
Write	Piši	Piši	existing-unreviewed
Write28	Piši28	Piši28	existing-unreviewed
WriteRegisters	Piširegister	Piširegister	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Zero	Zero	existing-unreviewed
ZeroBlockInPageDir	ZeroblokPrimljenoStranicaDirektorij	ZeroblokPrimljenoStranicaDirektorij	existing-unreviewed
a	a	a	existing-unreviewed
aTime	aVrijeme	aVrijeme	existing-unreviewed
access	access	access	existing-unreviewed
accessMode	accessRežim	accessRežim	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	activeTastaturadriver	activeTastaturadriver	existing-unreviewed
activeMouseDriver	activeMišdriver	activeMišdriver	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	addresspointer	addresspointer	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	addressGreška	addressGreška	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocateOtvoriDatoteka	allocateOtvoriDatoteka	existing-unreviewed
allocProcess	allocateprocess	allocateprocess	existing-unreviewed
allocateSocket	allocatesocket	allocatesocket	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	argumenti	argumenti	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	argumenti_2	argumenti_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesgVeličina	arpmesgVeličina	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arpconsole	arpconsole	existing-unreviewed
array	array	array	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	attribute	attribute	existing-unreviewed
attributeControllerIndexPort	attributecontrollerIndeksport	attributecontrollerIndeksport	existing-unreviewed
attributeControllerReadPort	attributecontrollerČitajport	attributecontrollerČitajport	existing-unreviewed
attributeControllerResetPort	attributecontrollerResetujport	attributecontrollerResetujport	existing-unreviewed
attributeControllerWritePort	attributecontrollerPišiport	attributecontrollerPišiport	existing-unreviewed
attributes	attributes	attributes	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	dostupan	dostupan	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	traka	traka	existing-unreviewed
barNum	trakaBroj	trakaBroj	existing-unreviewed
bar_value	trakaVrijednost	trakaVrijednost	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	basehigh	basehigh	existing-unreviewed
baseLow	baselow	baselow	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddresshigh	baseaddresshigh	existing-unreviewed
base_addr_low	baseaddresslow	baseaddresslow	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	bindephemeral	bindephemeral	existing-unreviewed
bindError	bindGreška	bindGreška	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	bitmap	bitmap	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	bpb	bpb	existing-unreviewed
bpbBytes	bpbBajtova	bpbBajtova	existing-unreviewed
bpbPtr	bpbpointer	bpbpointer	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	bufferpointer	bufferpointer	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	buscontrolregisterdataport	buscontrolregisterdataport	existing-unreviewed
button	button	button	existing-unreviewed
buttons	button_2	button_2	existing-unreviewed
bytesPerSector	bajtovapersector	bajtovapersector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	cdatum	cdatum	existing-unreviewed
cTime	cVrijeme	cVrijeme	existing-unreviewed
cTimeTenth	cVrijemetenth	cVrijemetenth	existing-unreviewed
call	call	call	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	childpid	childpid	existing-unreviewed
childPageDir	childStranicaDirektorij	childStranicaDirektorij	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	klasaid	klasaid	existing-unreviewed
closeAllProcessFDs	zatvoriSveprocessfds	zatvoriSveprocessfds	existing-unreviewed
closeOnExec	zatvoriUključenizvršna	zatvoriUključenizvršna	existing-unreviewed
closeProcessFD	zatvoriprocessfd	zatvoriprocessfd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1pointer	code1pointer	existing-unreviewed
code1ptr	code1pointer_2	code1pointer_2	existing-unreviewed
code2Ptr	code2pointer	code2pointer	existing-unreviewed
code3Ptr	code3pointer	code3pointer	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	bojaIndeks	bojaIndeks	existing-unreviewed
colordepth	bojadepth	bojadepth	existing-unreviewed
command	naredba	naredba	existing-unreviewed
commandPort	naredbaport	naredbaport	existing-unreviewed
commandport	naredbaport_2	naredbaport_2	existing-unreviewed
common	zajednički	zajednički	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	console	console	existing-unreviewed
controlPort	controlport	controlport	existing-unreviewed
copyExecVector	kopirajizvršnavector	kopirajizvršnavector	existing-unreviewed
copyLength	kopirajlength	kopirajlength	existing-unreviewed
copyPageDir	kopirajStranicaDirektorij	kopirajStranicaDirektorij	existing-unreviewed
copyPath	kopirajStaza	kopirajStaza	existing-unreviewed
copySocketName	kopirajsocketNaziv	kopirajsocketNaziv	existing-unreviewed
copyUtsField	kopirajutspolje	kopirajutspolje	existing-unreviewed
count	count	count	existing-unreviewed
count2	count2	count2	existing-unreviewed
cowFrameManager	cowOkvirmanager	cowOkvirmanager	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpustate	cpustate	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtcdataport	crtcdataport	existing-unreviewed
crtcIndexPort	crtcIndeksport	crtcIndeksport	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	currentrecvbuffer	currentrecvbuffer	existing-unreviewed
currentSendBuffer	currentPošaljibuffer	currentPošaljibuffer	existing-unreviewed
currentTask	currenttask	currenttask	existing-unreviewed
currentThread	currentthread	currentthread	existing-unreviewed
currentThreadIndex	currentthreadIndeks	currentthreadIndeks	existing-unreviewed
cursorHeight	cursorVisina	cursorVisina	existing-unreviewed
cursorStart	cursorstart	cursorstart	existing-unreviewed
d_tag	dOznaka	dOznaka	existing-unreviewed
d_val_ptr	dvalpointer	dvalpointer	existing-unreviewed
data	data	data	existing-unreviewed
dataBuf	databuffer	databuffer	existing-unreviewed
dataBytes	dataBajtova	dataBajtova	existing-unreviewed
dataPointer	datapointer	datapointer	existing-unreviewed
dataPort	dataport	dataport	existing-unreviewed
dataStart	datastart	datastart	existing-unreviewed
databuffer	databuffer_2	databuffer_2	existing-unreviewed
dataport	dataport_2	dataport_2	existing-unreviewed
defaultKeyboardEventHandler	uobičajenoTastaturaeventhandler	uobičajenoTastaturaeventhandler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	opis	opis	existing-unreviewed
destination	odredište	odredište	existing-unreviewed
destinationAddress	odredišteaddress	odredišteaddress	existing-unreviewed
destinationLength	odredištelength	odredištelength	existing-unreviewed
dev	uređaj	uređaj	existing-unreviewed
device	uređaj_2	uređaj_2	existing-unreviewed
deviceDescriptor	uređajdescriptor	uređajdescriptor	existing-unreviewed
devicePort	uređajport	uređajport	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	direntBajtova	direntBajtova	existing-unreviewed
direntPtr	direntpointer	direntpointer	existing-unreviewed
discardProcess	odbaciprocess	odbaciprocess	existing-unreviewed
dispatchInterrupt	dispatchinterrupt	dispatchinterrupt	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	domena	domena	existing-unreviewed
driveNumber	driveBroj	driveBroj	existing-unreviewed
driver	driver	driver	existing-unreviewed
driverManager	drivermanager	drivermanager	existing-unreviewed
drivercount	drivercount	drivercount	existing-unreviewed
drv	driver_2	driver_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	odredište_2	odredište_2	existing-unreviewed
dstEntry	odredišteunos	odredišteunos	existing-unreviewed
dstIP	odredišteipaddress	odredišteipaddress	existing-unreviewed
dstIP_BE	odredišteipaddressMrežabyteorder	odredišteipaddressMrežabyteorder	existing-unreviewed
dstMAC	odredištemacaddress	odredištemacaddress	existing-unreviewed
dstMAC_BE	odredištemacbe	odredištemacbe	existing-unreviewed
dstPageDir	odredišteStranicaDirektorij	odredišteStranicaDirektorij	existing-unreviewed
dstPort	odredišteportBroj	odredišteportBroj	existing-unreviewed
dstPt	odredištept	odredištept	existing-unreviewed
dstPtPtr	odredišteptpointer	odredišteptpointer	existing-unreviewed
dstPtr	odredištepointer	odredištepointer	existing-unreviewed
dstptr	odredištepointer_2	odredištepointer_2	existing-unreviewed
dynamic	dynamic	dynamic	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	eunos	eunos	existing-unreviewed
e_flags	eZastave	eZastave	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	eTip	eTip	existing-unreviewed
e_version	eVerzija	eVerzija	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eipoffset	eipoffset	existing-unreviewed
elf	elf	elf	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elfheader	elfheader	existing-unreviewed
enabled	enabled	enabled	existing-unreviewed
end	end	end	existing-unreviewed
endOffset	endoffset	endoffset	existing-unreviewed
end_cylinder	endcylinder	endcylinder	existing-unreviewed
end_head	endhead	endhead	existing-unreviewed
end_sector	endsector	endsector	existing-unreviewed
ensureCurrentProcess	ensurecurrentprocess	ensurecurrentprocess	existing-unreviewed
entry	unos	unos	existing-unreviewed
entryPoint	unospoint	unospoint	existing-unreviewed
entrypoint	unospoint_2	unospoint_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	err	err	existing-unreviewed
errorPort	greškaport	greškaport	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	ethernetOkvirprovider	ethernetOkvirprovider	existing-unreviewed
etherType	ethernetTip	ethernetTip	existing-unreviewed
etherType_BE	ethernetTipbe	ethernetTipbe	existing-unreviewed
etherframe	ethernetOkvir	ethernetOkvir	existing-unreviewed
etherframePayload	ethernetOkvirpayload	ethernetOkvirpayload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exceptionOkvirVrijednost	exceptionOkvirVrijednost	existing-unreviewed
exceptionHasErrorCode	exceptionhasGreškacode	exceptionhasGreškacode	existing-unreviewed
exceptionName	exceptionNaziv	exceptionNaziv	existing-unreviewed
execVector	izvršnavector	izvršnavector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	exited	exited	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	extZastave	extZastave	existing-unreviewed
