standard_identifier	native_identifier	category	status
st_ctime	サイシュウジョウタイヘンコウジコク	structure-field	project-proposal
st_ctimensec	サイシュウジョウタイヘンコウジュウオクブンビョウ	structure-field	project-proposal
st_dev	ショゾクソウチバンゴウ	structure-field	project-proposal
st_gid	ショユウクミバンゴウ	structure-field	project-proposal
st_ino	ブンショコユウバンゴウ	structure-field	project-proposal
st_mode	ブンショシュルイトケンゲン	structure-field	project-proposal
st_mtime	サイシュウナイヨウヘンコウジコク	structure-field	project-proposal
st_mtimensec	サイシュウナイヨウヘンコウジュウオクブンビョウ	structure-field	project-proposal
st_nlink	チョクセツレンケツスウ	structure-field	project-proposal
st_rdev	アラワスソウチバンゴウ	structure-field	project-proposal
st_size	ブンショノオオキサ	structure-field	project-proposal
st_uid	ショユウリヨウシャバンゴウ	structure-field	project-proposal
start	カイシイチ	implementation-helper	project-proposal
stat	ブンショジョウタイ	function	project-proposal
status	シュウリョウジョウタイ	variable	project-proposal
stpcpy	モジレツヲフクシャシテシュウタンヲエル	function	project-proposal
stpncpy	ジョウゲンマデウメテフクシャシシュウタンヲエル	function	project-proposal
strcasecmp	オオモジコモジヲクベツセズヒカクスル	function	project-proposal
strcat	モジレツヲツケタス	function	project-proposal
strchr	モジレツカラサイショノアタイヲサガス	function	project-proposal
strcmp	モジレツヲヒカクスル	function	project-proposal
strcoll	セイレツキソクデモジレツヲヒカクスル	function	project-proposal
strcpy	モジレツヲフクシャスル	function	project-proposal
strcspn	ジョガイチノナイセントウチョウヲエル	function	project-proposal
strdup	アタラシイリョウイキニモジレツヲフクセイスル	function	project-proposal
strlen	モジレツノハチケタグミスウヲエル	function	project-proposal
strncasecmp	ジョウゲンナイデオオモジコモジヲクベツセズヒカクスル	function	project-proposal
strncat	ジョウゲンナイデモジレツヲツケタス	function	project-proposal
strncmp	ジョウゲンナイデモジレツヲヒカクスル	function	project-proposal
strncpy	ジョウゲンマデウメテモジレツヲフクシャスル	function	project-proposal
strndup	ジョウゲンナイデアタラシイリョウイキニモジレツヲフクセイスル	function	project-proposal
strnlen	ジョウゲンナイノモジレツハチケタグミスウヲエル	function	project-proposal
strpbrk	モジレツカラシュウゴウノアタイヲサガス	function	project-proposal
strrchr	モジレツカラサイゴノアタイヲサガス	function	project-proposal
strspn	キョヨウチカラナルセントウチョウヲエル	function	project-proposal
strstr	モジレツカラブブンレツヲサガス	function	project-proposal
strtok	モジレツヲゴニワケル	function	project-proposal
strtok_r	シンコウジョウタイヲシテイシテモジレツヲゴニワケル	function	project-proposal
strtol	モジレツヲチョウセイスウトシテヨム	function	project-proposal
strtoul	モジレツヲフゴウナシチョウセイスウトシテヨム	function	project-proposal
strxfrm	モジレツノセイレツカギヲツクル	function	project-proposal
swap_elements	ヨウソヲコウカンスル	variable	project-proposal
sync	スベテノキロクヲドウキスル	function	project-proposal
sysname	タイケイメイ	structure-field	project-proposal
target	タイショウチ	implementation-helper	project-proposal
temporary	イチジチ	variable	project-proposal
test_dup_and_fcntl	キジュツバンゴウフクセイトセイギョシケン	implementation-helper	project-proposal
test_identity	ジッコウシュタイシケン	implementation-helper	project-proposal
test_line	シッパイギョウバンゴウ	variable	project-proposal
test_open_and_io	カイヘイニュウシュツリョクシケン	implementation-helper	project-proposal
test_paths	ケイロソウサシケン	implementation-helper	project-proposal
test_terminal_and_uname	タンマツトタイケイジョウホウシケン	implementation-helper	project-proposal
text	モジレツ	variable	project-proposal
text_equal	モジレツイッチハンテイ	implementation-helper	project-proposal
text_length	モジレツクミチョウ	implementation-helper	project-proposal
time_t	ジコクチガタ	scalar-type	project-proposal
tolower	コモジニカエル	function	project-proposal
total	ゼンタイチョウ	variable	project-proposal
toupper	オオモジニカエル	function	project-proposal
type	タンテンシュルイ	variable	project-proposal
uid_t	リヨウシャバンゴウガタ	scalar-type	project-proposal
uint16_t	フゴウナシ16ニシンケタセイスウ	scalar-type	project-proposal
uint32_t	フゴウナシ32ニシンケタセイスウ	scalar-type	project-proposal
uint64_t	フゴウナシ64ニシンケタセイスウ	scalar-type	project-proposal
uint8_t	フゴウナシ8ニシンケタセイスウ	scalar-type	project-proposal
uintptr_t	バンチハバフゴウナシセイスウ	scalar-type	project-proposal
uname	タイケイジョウホウヲエル	function	project-proposal
utsname	タイケイジョウホウ	structure-field	project-proposal
value	アタイ	variable	project-proposal
version	タイケイカイテイバン	structure-field	project-proposal
wait	コヲマツ	function	project-proposal
waited	マッタカテイ	implementation-helper	project-proposal
waitpid	シテイシタコヲマツ	function	project-proposal
whence	イチキジュン	variable	project-proposal
write	カク	function	project-proposal
