original	compiler	native	status
SYS_SYNC	Syssync	Syssync	existing-unreviewed
SYS_UNAME	Sysuname	Sysuname	existing-unreviewed
SYS_WAITPID	Syswaitpid	Syswaitpid	existing-unreviewed
SYS_WRITE	Sys寫入	Sys寫入	existing-unreviewed
Schedule	Schedule	Schedule	existing-unreviewed
Scheduler	S排程器	S排程器	existing-unreviewed
SchedulerData	S排程器資料	S排程器資料	existing-unreviewed
SegmentNotPresent	Segmentnot目前	Segmentnot目前	existing-unreviewed
SelectDrivers	S選取驅動程式	S選取驅動程式	existing-unreviewed
Send	S送出	S送出	existing-unreviewed
SendEchoRequest	Echorequest送出	Echorequest送出	existing-unreviewed
SendFrame	S框架送出	S框架送出	existing-unreviewed
SerialInit	S串列init	S串列init	existing-unreviewed
SerialWriteByte	S串列寫入位元組	S串列寫入位元組	existing-unreviewed
SetBackend	S設定backend	S設定backend	existing-unreviewed
SetBit	S設定bit	S設定bit	existing-unreviewed
SetBlockInPageDir	S設定區塊進頁目錄	S設定區塊進頁目錄	existing-unreviewed
SetBuffer	S設定buffer	S設定buffer	existing-unreviewed
SetByteAtAddr	S設定位元組ataddress	S設定位元組ataddress	existing-unreviewed
SetByteInPageDir	S設定位元組進頁目錄	S設定位元組進頁目錄	existing-unreviewed
SetCR3	S設定cr3	S設定cr3	existing-unreviewed
SetColor	S設定色彩	S設定色彩	existing-unreviewed
SetDescriptor	S設定descriptor	S設定descriptor	existing-unreviewed
SetHandleInterruptFuction	S設定控制把中斷fuction	S設定控制把中斷fuction	existing-unreviewed
SetHandler	S設定handler	S設定handler	existing-unreviewed
SetIPAddress	S設定ipaddress	S設定ipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	S中斷descriptortable項目設定	S中斷descriptortable項目設定	existing-unreviewed
SetInterruptManager	S設定中斷管理器	S設定中斷管理器	existing-unreviewed
SetInterruptNumber	S設定中斷數字	S設定中斷數字	existing-unreviewed
SetMode	S設定模式	S設定模式	existing-unreviewed
SetNodeAt	S設定節點at	S設定節點at	existing-unreviewed
SetStack	S設定stack	S設定stack	existing-unreviewed
SetTlsSegment	S設定tlssegment	S設定tlssegment	existing-unreviewed
SetUint32AtAddr	S設定unsignedinteger32ataddress	S設定unsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	S設定unsignedinteger32進頁目錄	S設定unsignedinteger32進頁目錄	existing-unreviewed
SetUint8AtAddr	S設定unsignedinteger8ataddress	S設定unsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	Shared記憶體region	Shared記憶體region	existing-unreviewed
Size	S大小_2	S大小_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegment故障	Stacksegment故障	existing-unreviewed
Start_lba	S啟動lba	S啟動lba	existing-unreviewed
Started	S已開始	S已開始	existing-unreviewed
StdinPutByte	Stdinput位元組	Stdinput位元組	existing-unreviewed
StopCurrentThread	S停止目前執行緒	S停止目前執行緒	existing-unreviewed
Stopped	S已停止	S已停止	existing-unreviewed
SubnetMask	Subnet遮罩	Subnet遮罩	existing-unreviewed
SupportMode	S支援模式	S支援模式	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	Sys關閉_2	Sys關閉_2	existing-unreviewed
Sys_exit	Sys離開_2	Sys離開_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	Sys開啟_2	Sys開啟_2	existing-unreviewed
Sys_printStr	Sys列印str	Sys列印str	existing-unreviewed
Sys_printUint32	Sys列印unsignedinteger32	Sys列印unsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sys讀取_2	Sys讀取_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	Arp乙太網路框架handler	Arp乙太網路框架handler	existing-unreviewed
TARPMessage	Arp訊息	Arp訊息	existing-unreviewed
TARPMessageBuffer	Arp訊息buffer	Arp訊息buffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	T進階科技attachment	T進階科技attachment	existing-unreviewed
TArray	T陣列	T陣列	existing-unreviewed
TBaseAddressRegister	TBaseaddress暫存器	TBaseaddress暫存器	existing-unreviewed
TBiosParameterBlock32	T檔案系統參數32	T檔案系統參數32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	Tcow框架管理器	Tcow框架管理器	existing-unreviewed
TCPUState	Tcpu狀態	Tcpu狀態	existing-unreviewed
TDefaultKeyboardEventHandler	T預設鍵盤事件handler	T預設鍵盤事件handler	existing-unreviewed
TDefaultMouseEventHandler	T預設滑鼠事件handler	T預設滑鼠事件handler	existing-unreviewed
TDefaultPCIControllerHandler	T預設pci控制器handler	T預設pci控制器handler	existing-unreviewed
TDefaultTimerEventHandler	T預設計時器事件handler	T預設計時器事件handler	existing-unreviewed
TDirectoryEntryFat32	T目錄項目fat32	T目錄項目fat32	existing-unreviewed
TDriverManager	T驅動程式管理器	T驅動程式管理器	existing-unreviewed
TEtherFrameHandler	T乙太網路框架handler	T乙太網路框架handler	existing-unreviewed
TEtherFrameHeader	T共享媒介網路框標頭	T共享媒介網路框標頭	existing-unreviewed
TEtherFrameHeaderBuffer	T乙太網路框架標頭buffer	T乙太網路框架標頭buffer	existing-unreviewed
TEtherFrameProvider	T共享媒介網路框提供器	T共享媒介網路框提供器	existing-unreviewed
TEtherFrameRawDataHandler	T乙太網路框架raw資料handler	T乙太網路框架raw資料handler	existing-unreviewed
TGateDescriptor	T入口descriptor	T入口descriptor	existing-unreviewed
THREAD_STACK_SIZE	T執行緒stack大小	T執行緒stack大小	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	Ip乙太網路框架handler	Ip乙太網路框架handler	existing-unreviewed
TInitializationBlock	TInitialization區塊	TInitialization區塊	existing-unreviewed
TInternetControlMessageProtocol	T互聯網路控制訊息協定	T互聯網路控制訊息協定	existing-unreviewed
TInternetControlMessageProtocolMessage	T互聯網控制訊息protocol訊息	T互聯網控制訊息protocol訊息	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	T互聯網控制訊息protocol訊息buffer	T互聯網控制訊息protocol訊息buffer	existing-unreviewed
TInternetProtocolHandler	T互聯網protocolhandler	T互聯網protocolhandler	existing-unreviewed
TInternetProtocolProvider	T互聯網路協定提供器	T互聯網路協定提供器	existing-unreviewed
TInternetProtocolV4Message	T互聯網protocolv4訊息	T互聯網protocolv4訊息	existing-unreviewed
TInternetProtocolV4MessageBuffer	T互聯網protocolv4訊息buffer	T互聯網protocolv4訊息buffer	existing-unreviewed
TInterruptDescriptorTablePointer	T中斷descriptortable指標	T中斷descriptortable指標	existing-unreviewed
TInterruptHandler	T中斷handler	T中斷handler	existing-unreviewed
TInterruptManager	T中斷管理器	T中斷管理器	existing-unreviewed
TKeyboardDriver	T鍵盤驅動程式	T鍵盤驅動程式	existing-unreviewed
TLS_START	Tls啟動	Tls啟動	existing-unreviewed
TMSDOSPartitionTable	Tmsdos分割區table	Tmsdos分割區table	existing-unreviewed
TMasterBootRecord	T主開機紀錄	T主開機紀錄	existing-unreviewed
TMemoryChunk	T記憶體chunk	T記憶體chunk	existing-unreviewed
TMemoryManager	T記憶體管理器	T記憶體管理器	existing-unreviewed
TMouseDriver	T滑鼠驅動程式	T滑鼠驅動程式	existing-unreviewed
TMyKeyboardEventHandler	TMy鍵盤事件handler	TMy鍵盤事件handler	existing-unreviewed
TMyMouseEventHandler	TMy滑鼠事件handler	TMy滑鼠事件handler	existing-unreviewed
TMyPCIControllerHandler	TMypci控制器handler	TMypci控制器handler	existing-unreviewed
TPartitionTableEntry	T分割區table項目	T分割區table項目	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect控制器	TPeripheralcomponentinterconnect控制器	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnect裝置descriptor	TPeripheralcomponentinterconnect裝置descriptor	existing-unreviewed
TPort	T連接埠	T連接埠	existing-unreviewed
TPort16Bit	T連接埠16bit	T連接埠16bit	existing-unreviewed
TPort32Bit	T連接埠32bit	T連接埠32bit	existing-unreviewed
TPort8Bit	T連接埠8bit	T連接埠8bit	existing-unreviewed
TRawDataHandler	TRaw資料handler	TRaw資料handler	existing-unreviewed
TSSEntry	Tss項目	Tss項目	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	T工作	T工作	existing-unreviewed
TThread	T執行緒	T執行緒	existing-unreviewed
TThreadHelper	T執行緒helper	T執行緒helper	existing-unreviewed
TTimerDriver	T計時器驅動程式	T計時器驅動程式	existing-unreviewed
TUserDatagramProtocolHandler	T使用者datagramprotocolhandler	T使用者datagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	T使用者資料報標頭	T使用者資料報標頭	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	T使用者datagramprotocol標頭buffer	T使用者datagramprotocol標頭buffer	existing-unreviewed
TUserDatagramProtocolProvider	T使用者datagramprotocolprovider	T使用者datagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	T使用者資料報通訊端點	T使用者資料報通訊端點	existing-unreviewed
TVideoGraphicsArray	T視訊圖形陣列	T視訊圖形陣列	existing-unreviewed
TWidget	T介面元素	T介面元素	existing-unreviewed
TWidgetMouseEventHandler	T元件滑鼠事件handler	T元件滑鼠事件handler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	T測試	T測試	existing-unreviewed
TestBit	T測試bit	T測試bit	existing-unreviewed
TestPrint	T測試列印	T測試列印	existing-unreviewed
Thread	T執行緒_2	T執行緒_2	existing-unreviewed
ThreadList	T執行緒清單	T執行緒清單	existing-unreviewed
ThreadState	T執行緒狀態	T執行緒狀態	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tls線條	Tls線條	existing-unreviewed
TotalBlocks	T總數區塊	T總數區塊	existing-unreviewed
Type	T類型	T類型	existing-unreviewed
TypeTest	T類型測試	T類型測試	existing-unreviewed
T공용서술자테이블	TShareddescriptortable	TShareddescriptortable	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptortable資料	TShareddescriptortable資料	existing-unreviewed
T작업관리자	T工作管理器	T工作管理器	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	T控制台	T控制台	existing-unreviewed
T함수1	T函式1	T函式1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	Udesc內容	Udesc內容	existing-unreviewed
UDESC_LIMIT_IN_PAGES	Udesc限制進頁	Udesc限制進頁	existing-unreviewed
UDESC_RX_ONLY	Udescrx僅用	Udescrx僅用	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegnot目前	Udescsegnot目前	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	U使用者stack	U使用者stack	existing-unreviewed
USER_STACK_SIZE	U使用者stack大小	U使用者stack大小	existing-unreviewed
USER_STACK_TOP	U使用者stack上	U使用者stack上	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16to陣列	Unsignedinteger16to陣列	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16to陣列be	Unsignedinteger16to陣列be	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32to陣列	Unsignedinteger32to陣列	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48to陣列	Unsignedinteger48to陣列	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48to陣列be	Unsignedinteger48to陣列be	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64to陣列	Unsignedinteger64to陣列	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandle中斷	Unhandle中斷	existing-unreviewed
UnsetBit	M反轉配置位元	M反轉配置位元	existing-unreviewed
UsedBlocks	U已使用區塊	U已使用區塊	existing-unreviewed
UserDesc	U使用者descriptor	U使用者descriptor	existing-unreviewed
UserStack	U使用者stack_2	U使用者stack_2	existing-unreviewed
UserStackSize	U使用者stack大小_2	U使用者stack大小_2	existing-unreviewed
Vendor_id	V廠商識別號	V廠商識別號	existing-unreviewed
Version	V版本	V版本	existing-unreviewed
VirtTest	Virt測試	Virt測試	existing-unreviewed
Write	W寫入	W寫入	existing-unreviewed
Write28	W寫入28	W寫入28	existing-unreviewed
WriteRegisters	W寫入暫存器	W寫入暫存器	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Z零	Z零	existing-unreviewed
ZeroBlockInPageDir	Z零區塊進頁目錄	Z零區塊進頁目錄	existing-unreviewed
a	a	a	existing-unreviewed
aTime	a時間	a時間	existing-unreviewed
access	存取	存取	existing-unreviewed
accessMode	存取模式	存取模式	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	啟用鍵盤驅動程式	啟用鍵盤驅動程式	existing-unreviewed
activeMouseDriver	啟用滑鼠驅動程式	啟用滑鼠驅動程式	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	address指標	address指標	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	address錯誤	address錯誤	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocate開啟檔案	allocate開啟檔案	existing-unreviewed
allocProcess	allocate程序	allocate程序	existing-unreviewed
allocateSocket	allocate通訊端	allocate通訊端	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	參數	參數	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	參數_2	參數_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesg大小	arpmesg大小	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arp控制台	arp控制台	existing-unreviewed
array	陣列	陣列	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	屬性	屬性	existing-unreviewed
attributeControllerIndexPort	屬性控制器索引連接埠	屬性控制器索引連接埠	existing-unreviewed
attributeControllerReadPort	屬性控制器讀取連接埠	屬性控制器讀取連接埠	existing-unreviewed
attributeControllerResetPort	屬性控制器重設連接埠	屬性控制器重設連接埠	existing-unreviewed
attributeControllerWritePort	屬性控制器寫入連接埠	屬性控制器寫入連接埠	existing-unreviewed
attributes	屬性_2	屬性_2	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	可用空間	可用空間	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	列	列	existing-unreviewed
barNum	列數字	列數字	existing-unreviewed
bar_value	列數值	列數值	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	base高	base高	existing-unreviewed
baseLow	base低	base低	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddress高	baseaddress高	existing-unreviewed
base_addr_low	baseaddress低	baseaddress低	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	bindephemeral	bindephemeral	existing-unreviewed
bindError	bind錯誤	bind錯誤	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	配置位元圖	配置位元圖	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	檔案系統參數	檔案系統參數	existing-unreviewed
bpbBytes	bpb位元組	bpb位元組	existing-unreviewed
bpbPtr	bpb指標	bpb指標	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	buffer指標	buffer指標	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	bus控制暫存器資料連接埠	bus控制暫存器資料連接埠	existing-unreviewed
button	按鈕	按鈕	existing-unreviewed
buttons	按鈕_2	按鈕_2	existing-unreviewed
bytesPerSector	位元組persector	位元組persector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	c日期	c日期	existing-unreviewed
cTime	c時間	c時間	existing-unreviewed
cTimeTenth	c時間tenth	c時間tenth	existing-unreviewed
call	呼叫	呼叫	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	child行程代碼	child行程代碼	existing-unreviewed
childPageDir	child頁目錄	child頁目錄	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	類別識別號	類別識別號	existing-unreviewed
closeAllProcessFDs	關閉全部程序fds	關閉全部程序fds	existing-unreviewed
closeOnExec	關閉時執行	關閉時執行	existing-unreviewed
closeProcessFD	關閉程序fd	關閉程序fd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1指標	code1指標	existing-unreviewed
code1ptr	code1指標_2	code1指標_2	existing-unreviewed
code2Ptr	code2指標	code2指標	existing-unreviewed
code3Ptr	code3指標	code3指標	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	色彩索引	色彩索引	existing-unreviewed
colordepth	色彩深度	色彩深度	existing-unreviewed
command	指令	指令	existing-unreviewed
commandPort	指令連接埠	指令連接埠	existing-unreviewed
commandport	指令連接埠_2	指令連接埠_2	existing-unreviewed
common	通用	通用	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	控制台	控制台	existing-unreviewed
controlPort	控制連接埠	控制連接埠	existing-unreviewed
copyExecVector	複製執行vector	複製執行vector	existing-unreviewed
copyLength	複製長度	複製長度	existing-unreviewed
copyPageDir	複製頁目錄	複製頁目錄	existing-unreviewed
copyPath	複製路徑	複製路徑	existing-unreviewed
copySocketName	複製通訊端名稱	複製通訊端名稱	existing-unreviewed
copyUtsField	複製uts欄位	複製uts欄位	existing-unreviewed
count	計數	計數	existing-unreviewed
count2	計數2	計數2	existing-unreviewed
cowFrameManager	cow框架管理器	cow框架管理器	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpu狀態	cpu狀態	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtc資料連接埠	crtc資料連接埠	existing-unreviewed
crtcIndexPort	crtc索引連接埠	crtc索引連接埠	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	目前recvbuffer	目前recvbuffer	existing-unreviewed
currentSendBuffer	目前送出buffer	目前送出buffer	existing-unreviewed
currentTask	目前工作	目前工作	existing-unreviewed
currentThread	目前執行緒	目前執行緒	existing-unreviewed
currentThreadIndex	目前執行緒索引	目前執行緒索引	existing-unreviewed
cursorHeight	游標height	游標height	existing-unreviewed
cursorStart	游標啟動	游標啟動	existing-unreviewed
d_tag	d標籤	d標籤	existing-unreviewed
d_val_ptr	dval指標	dval指標	existing-unreviewed
data	資料	資料	existing-unreviewed
dataBuf	資料buffer	資料buffer	existing-unreviewed
dataBytes	資料位元組	資料位元組	existing-unreviewed
dataPointer	資料指標	資料指標	existing-unreviewed
dataPort	資料連接埠	資料連接埠	existing-unreviewed
dataStart	資料啟動	資料啟動	existing-unreviewed
databuffer	資料buffer_2	資料buffer_2	existing-unreviewed
dataport	資料連接埠_2	資料連接埠_2	existing-unreviewed
defaultKeyboardEventHandler	預設鍵盤事件handler	預設鍵盤事件handler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	描述	描述	existing-unreviewed
destination	目的地	目的地	existing-unreviewed
destinationAddress	目的地address	目的地address	existing-unreviewed
destinationLength	目的地長度	目的地長度	existing-unreviewed
dev	裝置	裝置	existing-unreviewed
device	裝置_2	裝置_2	existing-unreviewed
deviceDescriptor	裝置descriptor	裝置descriptor	existing-unreviewed
devicePort	裝置連接埠	裝置連接埠	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	dirent位元組	dirent位元組	existing-unreviewed
direntPtr	dirent指標	dirent指標	existing-unreviewed
discardProcess	丟棄程序	丟棄程序	existing-unreviewed
dispatchInterrupt	dispatch中斷	dispatch中斷	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	網域	網域	existing-unreviewed
driveNumber	drive數字	drive數字	existing-unreviewed
driver	驅動程式	驅動程式	existing-unreviewed
driverManager	驅動程式管理器	驅動程式管理器	existing-unreviewed
drivercount	驅動程式計數	驅動程式計數	existing-unreviewed
drv	驅動程式_2	驅動程式_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	目的地_2	目的地_2	existing-unreviewed
dstEntry	目的地項目	目的地項目	existing-unreviewed
dstIP	目的地ipaddress	目的地ipaddress	existing-unreviewed
dstIP_BE	目的地ipaddress網路位元組order	目的地ipaddress網路位元組order	existing-unreviewed
dstMAC	目的地macaddress	目的地macaddress	existing-unreviewed
dstMAC_BE	目的地macbe	目的地macbe	existing-unreviewed
dstPageDir	目的地頁目錄	目的地頁目錄	existing-unreviewed
dstPort	目的通訊埠號	目的通訊埠號	existing-unreviewed
dstPt	目的地pt	目的地pt	existing-unreviewed
dstPtPtr	目的地pt指標	目的地pt指標	existing-unreviewed
dstPtr	目的地指標	目的地指標	existing-unreviewed
dstptr	目的地指標_2	目的地指標_2	existing-unreviewed
dynamic	動態	動態	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	e項目	e項目	existing-unreviewed
e_flags	e旗標	e旗標	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	e類型	e類型	existing-unreviewed
e_version	e版本	e版本	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eip位移	eip位移	existing-unreviewed
elf	可執行與可連結格式	可執行與可連結格式	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elf標頭	elf標頭	existing-unreviewed
enabled	已啟用	已啟用	existing-unreviewed
end	結束	結束	existing-unreviewed
endOffset	結束位移	結束位移	existing-unreviewed
end_cylinder	結束cylinder	結束cylinder	existing-unreviewed
end_head	結束head	結束head	existing-unreviewed
end_sector	結束sector	結束sector	existing-unreviewed
ensureCurrentProcess	ensure目前程序	ensure目前程序	existing-unreviewed
entry	項目	項目	existing-unreviewed
entryPoint	項目point	項目point	existing-unreviewed
entrypoint	項目point_2	項目point_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	出錯	出錯	existing-unreviewed
errorPort	錯誤連接埠	錯誤連接埠	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	共享媒介網路框提供器	共享媒介網路框提供器	existing-unreviewed
etherType	乙太網路類型	乙太網路類型	existing-unreviewed
etherType_BE	乙太網路類型be	乙太網路類型be	existing-unreviewed
etherframe	共享媒介網路框	共享媒介網路框	existing-unreviewed
etherframePayload	乙太網路框架payload	乙太網路框架payload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exception框架數值	exception框架數值	existing-unreviewed
exceptionHasErrorCode	exceptionhas錯誤code	exceptionhas錯誤code	existing-unreviewed
exceptionName	exception名稱	exception名稱	existing-unreviewed
execVector	執行vector	執行vector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	已離開	已離開	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	ext旗標	ext旗標	existing-unreviewed
extendedScanCode	extended掃描code	extended掃描code	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	f設定fd	f設定fd	existing-unreviewed
fSetFL	f設定fl	f設定fl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fat複製	fat複製	existing-unreviewed
fatInfo	fat資訊	fat資訊	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fat位移進sectorfor目前cluster	fat位移進sectorfor目前cluster	existing-unreviewed
fatSectorCount	fatsector計數	fatsector計數	existing-unreviewed
fatSectorForCurrentCluster	fatsectorfor目前cluster	fatsectorfor目前cluster	existing-unreviewed
fatSize	fat大小	fat大小	existing-unreviewed
fatStart	fat啟動	fat啟動	existing-unreviewed
fatTypeLabel	fat類型標籤	fat類型標籤	existing-unreviewed
fatVersion	fat版本	fat版本	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	故障address	故障address	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fb目前col	fb目前col	existing-unreviewed
fbCurLine	fb目前行	fb目前行	existing-unreviewed
fbHeight	fbheight	fbheight	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
