original	compiler	native	status
SYS_FCNTL	Sysfcntl	Sysfcntl	existing-unreviewed
SYS_FORK	Sysfork	Sysfork	existing-unreviewed
SYS_FSTAT	Sysfstat	Sysfstat	existing-unreviewed
SYS_FSYNC	Sysfsync	Sysfsync	existing-unreviewed
SYS_GETCWD	Sysgetcwd	Sysgetcwd	existing-unreviewed
SYS_GETEGID	Sysgetegid	Sysgetegid	existing-unreviewed
SYS_GETEUID	Sysgeteuid	Sysgeteuid	existing-unreviewed
SYS_GETGID	Sysgetgid	Sysgetgid	existing-unreviewed
SYS_GETPID	Sysgetpid	Sysgetpid	existing-unreviewed
SYS_GETPPID	Sysgetppid	Sysgetppid	existing-unreviewed
SYS_GETUID	Sysgetuid	Sysgetuid	existing-unreviewed
SYS_LSEEK	Syslseek	Syslseek	existing-unreviewed
SYS_LSTAT	Syslstat	Syslstat	existing-unreviewed
SYS_OPEN	SysОтвори	SysОтвори	existing-unreviewed
SYS_READ	Sysчитање	Sysчитање	existing-unreviewed
SYS_RT_EXIT	SysrtИзлаз	SysrtИзлаз	existing-unreviewed
SYS_SOCKETCALL	Syssocketcall	Syssocketcall	existing-unreviewed
SYS_STAT	Sysstat	Sysstat	existing-unreviewed
SYS_SYNC	Syssync	Syssync	existing-unreviewed
SYS_UNAME	Sysuname	Sysuname	existing-unreviewed
SYS_WAITPID	Syswaitpid	Syswaitpid	existing-unreviewed
SYS_WRITE	SysПише	SysПише	existing-unreviewed
Schedule	Schedule	Schedule	existing-unreviewed
Scheduler	Scheduler	Scheduler	existing-unreviewed
SchedulerData	Schedulerdata	Schedulerdata	existing-unreviewed
SegmentNotPresent	SegmentnotПрисутна	SegmentnotПрисутна	existing-unreviewed
SelectDrivers	Изабериdriver	Изабериdriver	existing-unreviewed
Send	Пошаљи	Пошаљи	existing-unreviewed
SendEchoRequest	EchorequestПошаљи	EchorequestПошаљи	existing-unreviewed
SendFrame	ОквирПошаљи	ОквирПошаљи	existing-unreviewed
SerialInit	Серијскиinit	Серијскиinit	existing-unreviewed
SerialWriteByte	СеријскиПишеbyte	СеријскиПишеbyte	existing-unreviewed
SetBackend	Скупbackend	Скупbackend	existing-unreviewed
SetBit	Скупbit	Скупbit	existing-unreviewed
SetBlockInPageDir	СкупБлокПримљеноСТРАНАДиректоријум	СкупБлокПримљеноСТРАНАДиректоријум	existing-unreviewed
SetBuffer	Скупbuffer	Скупbuffer	existing-unreviewed
SetByteAtAddr	Скупbyteataddress	Скупbyteataddress	existing-unreviewed
SetByteInPageDir	СкупbyteПримљеноСТРАНАДиректоријум	СкупbyteПримљеноСТРАНАДиректоријум	existing-unreviewed
SetCR3	Скупcr3	Скупcr3	existing-unreviewed
SetColor	СкупБоја	СкупБоја	existing-unreviewed
SetDescriptor	Скупdescriptor	Скупdescriptor	existing-unreviewed
SetHandleInterruptFuction	СкупРучкаОметањеfuction	СкупРучкаОметањеfuction	existing-unreviewed
SetHandler	Скупhandler	Скупhandler	existing-unreviewed
SetIPAddress	Скупipaddress	Скупipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	ОметањеdescriptorТабелауносскуп	ОметањеdescriptorТабелауносскуп	existing-unreviewed
SetInterruptManager	СкупОметањеmanager	СкупОметањеmanager	existing-unreviewed
SetInterruptNumber	СкупОметањеброј	СкупОметањеброј	existing-unreviewed
SetMode	СкупРЕЖИМ	СкупРЕЖИМ	existing-unreviewed
SetNodeAt	СкупЧворat	СкупЧворat	existing-unreviewed
SetStack	Скупstack	Скупstack	existing-unreviewed
SetTlsSegment	Скупtlssegment	Скупtlssegment	existing-unreviewed
SetUint32AtAddr	Скупunsignedinteger32ataddress	Скупunsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	Скупunsignedinteger32ПримљеноСТРАНАДиректоријум	Скупunsignedinteger32ПримљеноСТРАНАДиректоријум	existing-unreviewed
SetUint8AtAddr	Скупunsignedinteger8ataddress	Скупunsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	SharedМеморијаregion	SharedМеморијаregion	existing-unreviewed
Size	Величина_2	Величина_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegmentfault	Stacksegmentfault	existing-unreviewed
Start_lba	Покрениlba	Покрениlba	existing-unreviewed
Started	Покренут	Покренут	existing-unreviewed
StdinPutByte	Stdinputbyte	Stdinputbyte	existing-unreviewed
StopCurrentThread	ЗауставиТренутноthread	ЗауставиТренутноthread	existing-unreviewed
Stopped	Заустављен	Заустављен	existing-unreviewed
SubnetMask	SubnetМаска	SubnetМаска	existing-unreviewed
SupportMode	ПодршкаРЕЖИМ	ПодршкаРЕЖИМ	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	SysЗатвори_2	SysЗатвори_2	existing-unreviewed
Sys_exit	SysИзлаз_2	SysИзлаз_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	SysОтвори_2	SysОтвори_2	existing-unreviewed
Sys_printStr	SysШтампајstr	SysШтампајstr	existing-unreviewed
Sys_printUint32	SysШтампајunsignedinteger32	SysШтампајunsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sysчитање_2	Sysчитање_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	ArpЖичанавезаОквирhandler	ArpЖичанавезаОквирhandler	existing-unreviewed
TARPMessage	Arpпорука	Arpпорука	existing-unreviewed
TARPMessageBuffer	Arpпорукаbuffer	Arpпорукаbuffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	TНапредноТехнологијаattachment	TНапредноТехнологијаattachment	existing-unreviewed
TArray	TНиз	TНиз	existing-unreviewed
TBaseAddressRegister	TBaseaddressregister	TBaseaddressregister	existing-unreviewed
TBiosParameterBlock32	TBiosparameterБлок32	TBiosparameterБлок32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	TcowОквирmanager	TcowОквирmanager	existing-unreviewed
TCPUState	TcpuСтање	TcpuСтање	existing-unreviewed
TDefaultKeyboardEventHandler	TПодразумеваноТастатураДогађајhandler	TПодразумеваноТастатураДогађајhandler	existing-unreviewed
TDefaultMouseEventHandler	TПодразумеваноМишДогађајhandler	TПодразумеваноМишДогађајhandler	existing-unreviewed
TDefaultPCIControllerHandler	TПодразумеваноpcicontrollerhandler	TПодразумеваноpcicontrollerhandler	existing-unreviewed
TDefaultTimerEventHandler	TПодразумеваноОдбројавачДогађајhandler	TПодразумеваноОдбројавачДогађајhandler	existing-unreviewed
TDirectoryEntryFat32	TДиректоријумуносfat32	TДиректоријумуносfat32	existing-unreviewed
TDriverManager	TDrivermanager	TDrivermanager	existing-unreviewed
TEtherFrameHandler	TЖичанавезаОквирhandler	TЖичанавезаОквирhandler	existing-unreviewed
TEtherFrameHeader	TЖичанавезаОквирheader	TЖичанавезаОквирheader	existing-unreviewed
TEtherFrameHeaderBuffer	TЖичанавезаОквирheaderbuffer	TЖичанавезаОквирheaderbuffer	existing-unreviewed
TEtherFrameProvider	TЖичанавезаОквирprovider	TЖичанавезаОквирprovider	existing-unreviewed
TEtherFrameRawDataHandler	TЖичанавезаОквирrawdatahandler	TЖичанавезаОквирrawdatahandler	existing-unreviewed
TGateDescriptor	TGatedescriptor	TGatedescriptor	existing-unreviewed
THREAD_STACK_SIZE	ThreadstackВеличина	ThreadstackВеличина	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	IpЖичанавезаОквирhandler	IpЖичанавезаОквирhandler	existing-unreviewed
TInitializationBlock	TInitializationБлок	TInitializationБлок	existing-unreviewed
TInternetControlMessageProtocol	TИнтернетКонтролпорукаprotocol	TИнтернетКонтролпорукаprotocol	existing-unreviewed
TInternetControlMessageProtocolMessage	TИнтернетКонтролпорукаprotocolпорука	TИнтернетКонтролпорукаprotocolпорука	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	TИнтернетКонтролпорукаprotocolпорукаbuffer	TИнтернетКонтролпорукаprotocolпорукаbuffer	existing-unreviewed
TInternetProtocolHandler	TИнтернетprotocolhandler	TИнтернетprotocolhandler	existing-unreviewed
TInternetProtocolProvider	TИнтернетprotocolprovider	TИнтернетprotocolprovider	existing-unreviewed
TInternetProtocolV4Message	TИнтернетprotocolv4порука	TИнтернетprotocolv4порука	existing-unreviewed
TInternetProtocolV4MessageBuffer	TИнтернетprotocolv4порукаbuffer	TИнтернетprotocolv4порукаbuffer	existing-unreviewed
TInterruptDescriptorTablePointer	TОметањеdescriptorТабелаПоказивач	TОметањеdescriptorТабелаПоказивач	existing-unreviewed
TInterruptHandler	TОметањеhandler	TОметањеhandler	existing-unreviewed
TInterruptManager	TОметањеmanager	TОметањеmanager	existing-unreviewed
TKeyboardDriver	TТастатураdriver	TТастатураdriver	existing-unreviewed
TLS_START	TlsПокрени	TlsПокрени	existing-unreviewed
TMSDOSPartitionTable	TmsdospartitionТабела	TmsdospartitionТабела	existing-unreviewed
TMasterBootRecord	TГлавниbootСнимање	TГлавниbootСнимање	existing-unreviewed
TMemoryChunk	TМеморијаchunk	TМеморијаchunk	existing-unreviewed
TMemoryManager	TМеморијаmanager	TМеморијаmanager	existing-unreviewed
TMouseDriver	TМишdriver	TМишdriver	existing-unreviewed
TMyKeyboardEventHandler	TMyТастатураДогађајhandler	TMyТастатураДогађајhandler	existing-unreviewed
TMyMouseEventHandler	TMyМишДогађајhandler	TMyМишДогађајhandler	existing-unreviewed
TMyPCIControllerHandler	TMypcicontrollerhandler	TMypcicontrollerhandler	existing-unreviewed
TPartitionTableEntry	TPartitionТабелаунос	TPartitionТабелаунос	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	TPeripheralcomponentinterconnectcontroller	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectУређајdescriptor	TPeripheralcomponentinterconnectУређајdescriptor	existing-unreviewed
TPort	TПорт	TПорт	existing-unreviewed
TPort16Bit	TПорт16bit	TПорт16bit	existing-unreviewed
TPort32Bit	TПорт32bit	TПорт32bit	existing-unreviewed
TPort8Bit	TПорт8bit	TПорт8bit	existing-unreviewed
TRawDataHandler	TRawdatahandler	TRawdatahandler	existing-unreviewed
TSSEntry	Tssунос	Tssунос	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	TЗадатак	TЗадатак	existing-unreviewed
TThread	TThread	TThread	existing-unreviewed
TThreadHelper	TThreadhelper	TThreadhelper	existing-unreviewed
TTimerDriver	TОдбројавачdriver	TОдбројавачdriver	existing-unreviewed
TUserDatagramProtocolHandler	TКорисникdatagramprotocolhandler	TКорисникdatagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	TКорисникdatagramprotocolheader	TКорисникdatagramprotocolheader	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	TКорисникdatagramprotocolheaderbuffer	TКорисникdatagramprotocolheaderbuffer	existing-unreviewed
TUserDatagramProtocolProvider	TКорисникdatagramprotocolprovider	TКорисникdatagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	TКорисникdatagramprotocolПрикључница	TКорисникdatagramprotocolПрикључница	existing-unreviewed
TVideoGraphicsArray	TВидеографикаНиз	TВидеографикаНиз	existing-unreviewed
TWidget	TКонтрола	TКонтрола	existing-unreviewed
TWidgetMouseEventHandler	TКонтролаМишДогађајhandler	TКонтролаМишДогађајhandler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	Тест	Тест	existing-unreviewed
TestBit	Тестbit	Тестbit	existing-unreviewed
TestPrint	ТестШтампај	ТестШтампај	existing-unreviewed
Thread	Thread	Thread	existing-unreviewed
ThreadList	ThreadСписак	ThreadСписак	existing-unreviewed
ThreadState	ThreadСтање	ThreadСтање	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tlssegments	Tlssegments	existing-unreviewed
TotalBlocks	УкупноБлок	УкупноБлок	existing-unreviewed
Type	Врста	Врста	existing-unreviewed
TypeTest	ВрстаТест	ВрстаТест	existing-unreviewed
T공용서술자테이블	TShareddescriptorТабела	TShareddescriptorТабела	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptorТабелаdata	TShareddescriptorТабелаdata	existing-unreviewed
T작업관리자	TЗадатакmanager	TЗадатакmanager	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	TКонзола	TКонзола	existing-unreviewed
T함수1	TФункција1	TФункција1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	UdescСадржај	UdescСадржај	existing-unreviewed
UDESC_LIMIT_IN_PAGES	UdescОграничиПримљеноpages	UdescОграничиПримљеноpages	existing-unreviewed
UDESC_RX_ONLY	Udescrxonly	Udescrxonly	existing-unreviewed
UDESC_SEG_NOT_PRESENT	UdescsegnotПрисутна	UdescsegnotПрисутна	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	Корисникstack	Корисникstack	existing-unreviewed
USER_STACK_SIZE	КорисникstackВеличина	КорисникstackВеличина	existing-unreviewed
USER_STACK_TOP	КорисникstackГоре	КорисникstackГоре	existing-unreviewed
Uid	ЈЛБ	ЈЛБ	existing-unreviewed
Uint16ToArray	Unsignedinteger16toНиз	Unsignedinteger16toНиз	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16toНизbe	Unsignedinteger16toНизbe	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32toНиз	Unsignedinteger32toНиз	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48toНиз	Unsignedinteger48toНиз	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48toНизbe	Unsignedinteger48toНизbe	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64toНиз	Unsignedinteger64toНиз	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	UnhandleОметање	UnhandleОметање	existing-unreviewed
UnsetBit	Toggle_allocation_bit	Toggle_allocation_bit	existing-unreviewed
UsedBlocks	ЗаузетоБлок	ЗаузетоБлок	existing-unreviewed
UserDesc	Корисникdescriptor	Корисникdescriptor	existing-unreviewed
UserStack	Корисникstack_2	Корисникstack_2	existing-unreviewed
UserStackSize	КорисникstackВеличина_2	КорисникstackВеличина_2	existing-unreviewed
Vendor_id	ПроизвођачИБ	ПроизвођачИБ	existing-unreviewed
Version	Издање	Издање	existing-unreviewed
VirtTest	VirtТест	VirtТест	existing-unreviewed
Write	Пише	Пише	existing-unreviewed
Write28	Пише28	Пише28	existing-unreviewed
WriteRegisters	Пишеregister	Пишеregister	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Zero	Zero	existing-unreviewed
ZeroBlockInPageDir	ZeroБлокПримљеноСТРАНАДиректоријум	ZeroБлокПримљеноСТРАНАДиректоријум	existing-unreviewed
a	a	a	existing-unreviewed
aTime	aВреме	aВреме	existing-unreviewed
access	приступање	приступање	existing-unreviewed
accessMode	приступањеРЕЖИМ	приступањеРЕЖИМ	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	активнаТастатураdriver	активнаТастатураdriver	existing-unreviewed
activeMouseDriver	активнаМишdriver	активнаМишdriver	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	addressПоказивач	addressПоказивач	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	addressГрешка	addressГрешка	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocateОписник	allocateОписник	existing-unreviewed
allocOpenFile	allocateОтвориДатотека	allocateОтвориДатотека	existing-unreviewed
allocProcess	allocateПроцес	allocateПроцес	existing-unreviewed
allocateSocket	allocateПрикључница	allocateПрикључница	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	аргументи	аргументи	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	аргументи_2	аргументи_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesgВеличина	arpmesgВеличина	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arpКонзола	arpКонзола	existing-unreviewed
array	низ	низ	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	атрибут	атрибут	existing-unreviewed
attributeControllerIndexPort	атрибутcontrollerПописПорт	атрибутcontrollerПописПорт	existing-unreviewed
attributeControllerReadPort	атрибутcontrollerчитањеПорт	атрибутcontrollerчитањеПорт	existing-unreviewed
attributeControllerResetPort	атрибутcontrollerПоновопоставиПорт	атрибутcontrollerПоновопоставиПорт	existing-unreviewed
attributeControllerWritePort	атрибутcontrollerПишеПорт	атрибутcontrollerПишеПорт	existing-unreviewed
attributes	attributes	attributes	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	расположиво	расположиво	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	бар	бар	existing-unreviewed
barNum	барброј	барброј	existing-unreviewed
bar_value	барВредност	барВредност	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	baseВисока	baseВисока	existing-unreviewed
baseLow	baseТихо	baseТихо	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddressВисока	baseaddressВисока	existing-unreviewed
base_addr_low	baseaddressТихо	baseaddressТихо	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	bindephemeral	bindephemeral	existing-unreviewed
bindError	bindГрешка	bindГрешка	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	bitmap	bitmap	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	bpb	bpb	existing-unreviewed
bpbBytes	bpbБајтова	bpbБајтова	existing-unreviewed
bpbPtr	bpbПоказивач	bpbПоказивач	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	bufferПоказивач	bufferПоказивач	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	busКонтролregisterdataПорт	busКонтролregisterdataПорт	existing-unreviewed
button	дугме	дугме	existing-unreviewed
buttons	дугме_2	дугме_2	existing-unreviewed
bytesPerSector	бајтоваpersector	бајтоваpersector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	cДатум	cДатум	existing-unreviewed
cTime	cВреме	cВреме	existing-unreviewed
cTimeTenth	cВремеtenth	cВремеtenth	existing-unreviewed
call	call	call	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	садржани	садржани	existing-unreviewed
childPID	садржаниПИД	садржаниПИД	existing-unreviewed
childPageDir	садржаниСТРАНАДиректоријум	садржаниСТРАНАДиректоријум	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	класаИБ	класаИБ	existing-unreviewed
closeAllProcessFDs	затвориСвеПроцесfds	затвориСвеПроцесfds	existing-unreviewed
closeOnExec	затворинаизвршна	затворинаизвршна	existing-unreviewed
closeProcessFD	затвориПроцесОписник	затвориПроцесОписник	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1Показивач	code1Показивач	existing-unreviewed
code1ptr	code1Показивач_2	code1Показивач_2	existing-unreviewed
code2Ptr	code2Показивач	code2Показивач	existing-unreviewed
code3Ptr	code3Показивач	code3Показивач	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	бојаПопис	бојаПопис	existing-unreviewed
colordepth	бојаdepth	бојаdepth	existing-unreviewed
command	наредба	наредба	existing-unreviewed
commandPort	наредбаПорт	наредбаПорт	existing-unreviewed
commandport	наредбаПорт_2	наредбаПорт_2	existing-unreviewed
common	заједнички	заједнички	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	конзола	конзола	existing-unreviewed
controlPort	контролПорт	контролПорт	existing-unreviewed
copyExecVector	умножиизвршнаvector	умножиизвршнаvector	existing-unreviewed
copyLength	умножиДужина	умножиДужина	existing-unreviewed
copyPageDir	умножиСТРАНАДиректоријум	умножиСТРАНАДиректоријум	existing-unreviewed
copyPath	умножиПУТАЊА	умножиПУТАЊА	existing-unreviewed
copySocketName	умножиПрикључницаНазив	умножиПрикључницаНазив	existing-unreviewed
copyUtsField	умножиutsпоље	умножиutsпоље	existing-unreviewed
count	count	count	existing-unreviewed
count2	count2	count2	existing-unreviewed
cowFrameManager	cowОквирmanager	cowОквирmanager	existing-unreviewed
cpu	процесор	процесор	existing-unreviewed
cpustate	процесорСтање	процесорСтање	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtcdataПорт	crtcdataПорт	existing-unreviewed
crtcIndexPort	crtcПописПорт	crtcПописПорт	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	тренутноrecvbuffer	тренутноrecvbuffer	existing-unreviewed
currentSendBuffer	тренутноПошаљиbuffer	тренутноПошаљиbuffer	existing-unreviewed
currentTask	тренутноЗадатак	тренутноЗадатак	existing-unreviewed
currentThread	тренутноthread	тренутноthread	existing-unreviewed
currentThreadIndex	тренутноthreadПопис	тренутноthreadПопис	existing-unreviewed
cursorHeight	показивачВисина	показивачВисина	existing-unreviewed
cursorStart	показивачПокрени	показивачПокрени	existing-unreviewed
d_tag	dознака	dознака	existing-unreviewed
d_val_ptr	dvalПоказивач	dvalПоказивач	existing-unreviewed
data	data	data	existing-unreviewed
dataBuf	databuffer	databuffer	existing-unreviewed
dataBytes	dataБајтова	dataБајтова	existing-unreviewed
dataPointer	dataПоказивач	dataПоказивач	existing-unreviewed
dataPort	dataПорт	dataПорт	existing-unreviewed
dataStart	dataПокрени	dataПокрени	existing-unreviewed
databuffer	databuffer_2	databuffer_2	existing-unreviewed
dataport	dataПорт_2	dataПорт_2	existing-unreviewed
defaultKeyboardEventHandler	подразумеваноТастатураДогађајhandler	подразумеваноТастатураДогађајhandler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	опис	опис	existing-unreviewed
destination	одредиште	одредиште	existing-unreviewed
destinationAddress	одредиштеaddress	одредиштеaddress	existing-unreviewed
destinationLength	одредиштеДужина	одредиштеДужина	existing-unreviewed
dev	уређај	уређај	existing-unreviewed
device	уређај_2	уређај_2	existing-unreviewed
deviceDescriptor	уређајdescriptor	уређајdescriptor	existing-unreviewed
devicePort	уређајПорт	уређајПорт	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	direntБајтова	direntБајтова	existing-unreviewed
direntPtr	direntПоказивач	direntПоказивач	existing-unreviewed
discardProcess	одбациПроцес	одбациПроцес	existing-unreviewed
dispatchInterrupt	dispatchОметање	dispatchОметање	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	домен	домен	existing-unreviewed
driveNumber	driveброј	driveброј	existing-unreviewed
driver	driver	driver	existing-unreviewed
driverManager	drivermanager	drivermanager	existing-unreviewed
drivercount	drivercount	drivercount	existing-unreviewed
drv	driver_2	driver_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	одредиште_2	одредиште_2	existing-unreviewed
dstEntry	одредиштеунос	одредиштеунос	existing-unreviewed
dstIP	одредиштеipaddress	одредиштеipaddress	existing-unreviewed
dstIP_BE	одредиштеipaddressМрежаbyteorder	одредиштеipaddressМрежаbyteorder	existing-unreviewed
dstMAC	одредиштеmacaddress	одредиштеmacaddress	existing-unreviewed
dstMAC_BE	одредиштеmacbe	одредиштеmacbe	existing-unreviewed
dstPageDir	одредиштеСТРАНАДиректоријум	одредиштеСТРАНАДиректоријум	existing-unreviewed
dstPort	одредиштеПортброј	одредиштеПортброј	existing-unreviewed
dstPt	одредиштеpt	одредиштеpt	existing-unreviewed
dstPtPtr	одредиштеptПоказивач	одредиштеptПоказивач	existing-unreviewed
dstPtr	одредиштеПоказивач	одредиштеПоказивач	existing-unreviewed
dstptr	одредиштеПоказивач_2	одредиштеПоказивач_2	existing-unreviewed
dynamic	растегљиво	растегљиво	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	eунос	eунос	existing-unreviewed
e_flags	eПараметри	eПараметри	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	eВрста	eВрста	existing-unreviewed
e_version	eИздање	eИздање	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eipoffset	eipoffset	existing-unreviewed
elf	elf	elf	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elfheader	elfheader	existing-unreviewed
enabled	омогућено	омогућено	existing-unreviewed
end	kraj	kraj	existing-unreviewed
endOffset	krajoffset	krajoffset	existing-unreviewed
end_cylinder	krajcylinder	krajcylinder	existing-unreviewed
end_head	krajhead	krajhead	existing-unreviewed
end_sector	krajsector	krajsector	existing-unreviewed
ensureCurrentProcess	ensureТренутноПроцес	ensureТренутноПроцес	existing-unreviewed
