original	compiler	native	status
SupportMode	Supportmode	SupportMode	pending-translation
Sys_brk	Sysbrk_2	Sys_brk	pending-translation
Sys_close	Sysclose_2	Sys_close	pending-translation
Sys_exit	Sysexit_2	Sys_exit	pending-translation
Sys_getpid	Sysgetpid_2	Sys_getpid	pending-translation
Sys_mousemove	Sysmousemove	Sys_mousemove	pending-translation
Sys_open	Sysopen_2	Sys_open	pending-translation
Sys_printStr	Sysprintstr	Sys_printStr	pending-translation
Sys_printUint32	Sysprintunsignedinteger32	Sys_printUint32	pending-translation
Sys_printf	Sysprintf	Sys_printf	pending-translation
Sys_read	Syspadhna_2	Sys_read	pending-translation
Syscall	Syscall	Syscall	pending-translation
Sysname	Sysname	Sysname	pending-translation
TARPEtherFrameHandler	Arpethernetframehandler	TARPEtherFrameHandler	pending-translation
TARPMessage	Arpmessage	TARPMessage	pending-translation
TARPMessageBuffer	Arpmessagebuffer	TARPMessageBuffer	pending-translation
TARPProvider	Arpprovider	TARPProvider	pending-translation
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	TAdvancedTechnologyAttachment	pending-translation
TArray	TArray	TArray	pending-translation
TBaseAddressRegister	TBaseaddressregister	TBaseAddressRegister	pending-translation
TBiosParameterBlock32	TBiosparameterblock32	TBiosParameterBlock32	pending-translation
TBufferDescriptor	TBufferdescriptor	TBufferDescriptor	pending-translation
TCOWFrameManager	Tcowframemanager	TCOWFrameManager	pending-translation
TCPUState	Tcpustate	TCPUState	pending-translation
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	TDefaultKeyboardEventHandler	pending-translation
TDefaultMouseEventHandler	TDefaultmouseeventhandler	TDefaultMouseEventHandler	pending-translation
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	TDefaultPCIControllerHandler	pending-translation
TDefaultTimerEventHandler	TDefaulttimereventhandler	TDefaultTimerEventHandler	pending-translation
TDirectoryEntryFat32	TDirectoryentryfat32	TDirectoryEntryFat32	pending-translation
TDriverManager	TDrivermanager	TDriverManager	pending-translation
TEtherFrameHandler	TEthernetframehandler	TEtherFrameHandler	pending-translation
TEtherFrameHeader	TEthernetframeheader	TEtherFrameHeader	pending-translation
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	TEtherFrameHeaderBuffer	pending-translation
TEtherFrameProvider	TEthernetframeprovider	TEtherFrameProvider	pending-translation
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	TEtherFrameRawDataHandler	pending-translation
TGateDescriptor	TGatedescriptor	TGateDescriptor	pending-translation
THREAD_STACK_SIZE	Threadstacksize	THREAD_STACK_SIZE	pending-translation
TICMPHandler	Icmphandler	TICMPHandler	pending-translation
TIPEtherFrameHandler	Ipethernetframehandler	TIPEtherFrameHandler	pending-translation
TInitializationBlock	TInitializationblock	TInitializationBlock	pending-translation
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	TInternetControlMessageProtocol	pending-translation
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	TInternetControlMessageProtocolMessage	pending-translation
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	TInternetControlMessageProtocolMessageBuffer	pending-translation
TInternetProtocolHandler	TInternetprotocolhandler	TInternetProtocolHandler	pending-translation
TInternetProtocolProvider	TInternetprotocolprovider	TInternetProtocolProvider	pending-translation
TInternetProtocolV4Message	TInternetprotocolv4message	TInternetProtocolV4Message	pending-translation
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	TInternetProtocolV4MessageBuffer	pending-translation
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	TInterruptDescriptorTablePointer	pending-translation
TInterruptHandler	TInterrupthandler	TInterruptHandler	pending-translation
TInterruptManager	TInterruptmanager	TInterruptManager	pending-translation
TKeyboardDriver	TKeyboarddriver	TKeyboardDriver	pending-translation
TLS_START	Tlsstart	TLS_START	pending-translation
TMSDOSPartitionTable	Tmsdospartitiontable	TMSDOSPartitionTable	pending-translation
TMasterBootRecord	TMasterbootrecord	TMasterBootRecord	pending-translation
TMemoryChunk	TMemorychunk	TMemoryChunk	pending-translation
TMemoryManager	TMemorymanager	TMemoryManager	pending-translation
TMouseDriver	TMousedriver	TMouseDriver	pending-translation
TMyKeyboardEventHandler	TMykeyboardeventhandler	TMyKeyboardEventHandler	pending-translation
TMyMouseEventHandler	TMymouseeventhandler	TMyMouseEventHandler	pending-translation
TMyPCIControllerHandler	TMypcicontrollerhandler	TMyPCIControllerHandler	pending-translation
TPartitionTableEntry	TPartitiontableentry	TPartitionTableEntry	pending-translation
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	TPeripheralComponentInterconnectController	pending-translation
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectउपकरणdescriptor	TPeripheralComponentInterconnectDeviceDescriptor	pending-translation
TPort	TPort	TPort	pending-translation
TPort16Bit	TPort16bit	TPort16Bit	pending-translation
TPort32Bit	TPort32bit	TPort32Bit	pending-translation
TPort8Bit	TPort8bit	TPort8Bit	pending-translation
TRawDataHandler	TRawdatahandler	TRawDataHandler	pending-translation
TSSEntry	Tssentry	TSSEntry	pending-translation
TSyscall	TSyscall	TSyscall	pending-translation
TTask	TTask	TTask	pending-translation
TThread	TThread	TThread	pending-translation
TThreadHelper	TThreadhelper	TThreadHelper	pending-translation
TTimerDriver	TTimerdriver	TTimerDriver	pending-translation
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	TUserDatagramProtocolHandler	pending-translation
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	TUserDatagramProtocolHeader	pending-translation
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	TUserDatagramProtocolHeaderBuffer	pending-translation
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	TUserDatagramProtocolProvider	pending-translation
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	TUserDatagramProtocolSocket	pending-translation
TVideoGraphicsArray	TVideographicsarray	TVideoGraphicsArray	pending-translation
TWidget	TWidget	TWidget	pending-translation
TWidgetMouseEventHandler	TWidgetmouseeventhandler	TWidgetMouseEventHandler	pending-translation
Tamd_am79c973	Tamdam79c973	Tamd_am79c973	pending-translation
Test	Test	Test	pending-translation
TestBit	Testbit	TestBit	pending-translation
TestPrint	Testprint	TestPrint	pending-translation
Thread	Thread	Thread	pending-translation
ThreadList	Threadlist	ThreadList	pending-translation
ThreadState	Threadstate	ThreadState	pending-translation
Threads	Threads	Threads	pending-translation
TlsSegments	Tlssegments	TlsSegments	pending-translation
TotalBlocks	Totalblock	TotalBlocks	pending-translation
Type	TypeValue	Type	pending-translation
TypeTest	Typetest	TypeTest	pending-translation
T공용서술자테이블	TShareddescriptortable	T공용서술자테이블	pending-translation
T공용서술자테이블_자료	TShareddescriptortabledata	T공용서술자테이블_자료	pending-translation
T작업관리자	TTaskmanager	T작업관리자	pending-translation
T조각설명자	TSegmentdescriptor	T조각설명자	pending-translation
T콘솔	TConsole	T콘솔	pending-translation
T함수1	TFunction1	T함수1	pending-translation
UDESC_32SEG	Udesc32seg	UDESC_32SEG	pending-translation
UDESC_CONTENTS	Udesccontents	UDESC_CONTENTS	pending-translation
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	UDESC_LIMIT_IN_PAGES	pending-translation
UDESC_RX_ONLY	Udescrxonly	UDESC_RX_ONLY	pending-translation
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	UDESC_SEG_NOT_PRESENT	pending-translation
UDESC_USABLE	Udescusable	UDESC_USABLE	pending-translation
USER_STACK	Userstack	USER_STACK	pending-translation
USER_STACK_SIZE	Userstacksize	USER_STACK_SIZE	pending-translation
USER_STACK_TOP	Userstackउपर	USER_STACK_TOP	pending-translation
Uid	Uid	Uid	pending-translation
Uint16ToArray	Unsignedinteger16toarray	Uint16ToArray	pending-translation
Uint16ToArray_BE	Unsignedinteger16toarraybe	Uint16ToArray_BE	pending-translation
Uint16_R	Unsignedinteger16r	Uint16_R	pending-translation
Uint32ToArray	Unsignedinteger32toarray	Uint32ToArray	pending-translation
Uint32_R	Unsignedinteger32r	Uint32_R	pending-translation
Uint48ToArray	Unsignedinteger48toarray	Uint48ToArray	pending-translation
Uint48ToArray_BE	Unsignedinteger48toarraybe	Uint48ToArray_BE	pending-translation
Uint48_R	Unsignedinteger48r	Uint48_R	pending-translation
Uint64ToArray	Unsignedinteger64toarray	Uint64ToArray	pending-translation
Uint64_R	Unsignedinteger64r	Uint64_R	pending-translation
UnhandleInterrupt	Unhandleinterrupt	UnhandleInterrupt	pending-translation
UnsetBit	Toggle_allocation_bit	UnsetBit	pending-translation
UsedBlocks	Usedblock	UsedBlocks	pending-translation
UserDesc	Userdescriptor	UserDesc	pending-translation
UserStack	Userstack_2	UserStack	pending-translation
UserStackSize	Userstacksize_2	UserStackSize	pending-translation
Vendor_id	Vendorid	Vendor_id	pending-translation
Version	Version	Version	pending-translation
VirtTest	Virttest	VirtTest	pending-translation
Write	Likhna	Vلِکھُن	project-proposal
Write28	Likhna28	Write28	pending-translation
WriteRegisters	Likhnaregister	WriteRegisters	pending-translation
X	X	X	pending-translation
Y	Y	Y	pending-translation
Zero	Zero	Zero	pending-translation
ZeroBlockInPageDir	Zeroblockinpagedirectory	ZeroBlockInPageDir	pending-translation
a	a	a	pending-translation
aTime	aसमय	aTime	pending-translation
access	access	access	pending-translation
accessMode	accessmode	accessMode	pending-translation
ack	ack	ack	pending-translation
activeKeyboardDriver	activekeyboarddriver	activeKeyboardDriver	pending-translation
activeMouseDriver	activemousedriver	activeMouseDriver	pending-translation
addr	address	addr	pending-translation
addrPtr	addresspointer	addrPtr	pending-translation
address	address_2	address	pending-translation
addressError	addresserror	addressError	pending-translation
afInet	afinet	afInet	pending-translation
allocFD	allocatefd	allocFD	pending-translation
allocOpenFile	allocateopenfile	allocOpenFile	pending-translation
allocProcess	allocateprocess	allocProcess	pending-translation
allocateSocket	allocatesocket	allocateSocket	pending-translation
allocated	allocated	allocated	pending-translation
amd_am79c973	amdam79c973	amd_am79c973	pending-translation
args	arguments	args	pending-translation
argument	argument	argument	pending-translation
argumentPointers	argumentpointers	argumentPointers	pending-translation
arguments	arguments_2	arguments	pending-translation
arp	arp	arp	pending-translation
arpBuffer	arpbuffer	arpBuffer	pending-translation
arpMesgSize	arpmesgsize	arpMesgSize	pending-translation
arpProvider	arpprovider	arpProvider	pending-translation
arp콘솔	arpconsole	arp콘솔	pending-translation
array	array	array	pending-translation
ata	ata	ata	pending-translation
ata0s	ata0s	ata0s	pending-translation
attempts	attempts	attempts	pending-translation
attr	attribute	attr	pending-translation
attributeControllerIndexPort	attributecontrollerindexport	attributeControllerIndexPort	pending-translation
attributeControllerReadPort	attributecontrollerpadhnaport	attributeControllerReadPort	pending-translation
attributeControllerResetPort	attributecontrollerresetport	attributeControllerResetPort	pending-translation
attributeControllerWritePort	attributecontrollerlikhnaport	attributeControllerWritePort	pending-translation
attributes	attributes	attributes	pending-translation
aux	aux	aux	pending-translation
avail	available	avail	pending-translation
b	b	b	pending-translation
backend	backend	backend	pending-translation
backupFpRegs	backupfpregs	backupFpRegs	pending-translation
backupSector	backupsector	backupSector	pending-translation
bar	bar	bar	pending-translation
barNum	barnumber	barNum	pending-translation
bar_value	barvalue	bar_value	pending-translation
base	base	base	pending-translation
baseCode	basecode	baseCode	pending-translation
baseHigh	basehigh	baseHigh	pending-translation
baseLow	baselow	baseLow	pending-translation
baseMid	basemid	baseMid	pending-translation
base_addr_high	baseaddresshigh	base_addr_high	pending-translation
base_addr_low	baseaddresslow	base_addr_low	pending-translation
bh	bh	bh	pending-translation
bindEphemeral	bindephemeral	bindEphemeral	pending-translation
bindError	binderror	bindError	pending-translation
bios	bios	bios	pending-translation
bit	bit	bit	pending-translation
bitmap	bitmap	bitmap	pending-translation
bootSignature	bootsignature	bootSignature	pending-translation
bootable	bootable	bootable	pending-translation
bootloader	bootloader	bootloader	pending-translation
bound	bound	bound	pending-translation
bpb	bpb	bpb	pending-translation
bpbBytes	bpbbytes	bpbBytes	pending-translation
bpbPtr	bpbpointer	bpbPtr	pending-translation
buf	buffer	buf	pending-translation
buf1	buffer1	buf1	pending-translation
buf2	buffer2	buf2	pending-translation
buf3	buffer3	buf3	pending-translation
buf4	buffer4	buf4	pending-translation
buf6	buffer6	buf6	pending-translation
buffer	buffer_2	buffer	pending-translation
buffer1	buffer1_2	buffer1	pending-translation
buffer2	buffer2_2	buffer2	pending-translation
bufferAddr	bufferaddress	bufferAddr	pending-translation
bufferAddress	bufferaddress_2	bufferAddress	pending-translation
bufptr	bufferpointer	bufptr	pending-translation
bus	bus	bus	pending-translation
busControlRegisterDataPort	buscontrolregisterdataport	busControlRegisterDataPort	pending-translation
button	button	button	pending-translation
buttons	button_2	buttons	pending-translation
bytesPerSector	bytespersector	bytesPerSector	pending-translation
c	c	c	pending-translation
cDate	cdate	cDate	pending-translation
cTime	cसमय	cTime	pending-translation
cTimeTenth	cसमयtenth	cTimeTenth	pending-translation
call	call	call	pending-translation
candidate	candidate	candidate	pending-translation
cap	cap	cap	pending-translation
char	char	char	pending-translation
checked	checked	checked	pending-translation
checksum	checksum	checksum	pending-translation
child	child	child	pending-translation
childPID	childpid	childPID	pending-translation
childPageDir	childpagedirectory	childPageDir	pending-translation
chunk	chunk	chunk	pending-translation
class_id	classid	class_id	pending-translation
closeAllProcessFDs	closeallprocessfds	closeAllProcessFDs	pending-translation
closeOnExec	closeonexec	closeOnExec	pending-translation
closeProcessFD	closeprocessfd	closeProcessFD	pending-translation
code	code	code	pending-translation
code1Ptr	code1pointer	code1Ptr	pending-translation
code1ptr	code1pointer_2	code1ptr	pending-translation
code2Ptr	code2pointer	code2Ptr	pending-translation
code3Ptr	code3pointer	code3Ptr	pending-translation
codeSegment	codesegment	codeSegment	pending-translation
colorIndex	colorindex	colorIndex	pending-translation
colordepth	colordepth	colordepth	pending-translation
command	command	command	pending-translation
commandPort	commandport	commandPort	pending-translation
commandport	commandport_2	commandport	pending-translation
common	common	common	pending-translation
connected	connected	connected	pending-translation
console	console	console	pending-translation
controlPort	controlport	controlPort	pending-translation
copyExecVector	copyexecvector	copyExecVector	pending-translation
copyLength	copylength	copyLength	pending-translation
copyPageDir	copypagedirectory	copyPageDir	pending-translation
copyPath	copyपथ	copyPath	pending-translation
copySocketName	copysocketname	copySocketName	pending-translation
copyUtsField	copyutsfield	copyUtsField	pending-translation
count	count	count	pending-translation
count2	count2	count2	pending-translation
cowFrameManager	cowframemanager	cowFrameManager	pending-translation
cpu	cpu	cpu	pending-translation
cpustate	cpustate	cpustate	pending-translation
cr0	cr0	cr0	pending-translation
cr3	cr3	cr3	pending-translation
cr4	cr4	cr4	pending-translation
crtcDataPort	crtcdataport	crtcDataPort	pending-translation
crtcIndexPort	crtcindexport	crtcIndexPort	pending-translation
cs	cs	cs	pending-translation
currentRecvBuffer	currentrecvbuffer	currentRecvBuffer	pending-translation
currentSendBuffer	currentsendbuffer	currentSendBuffer	pending-translation
currentTask	currenttask	currentTask	pending-translation
currentThread	currentthread	currentThread	pending-translation
currentThreadIndex	currentthreadindex	currentThreadIndex	pending-translation
cursorHeight	cursorheight	cursorHeight	pending-translation
cursorStart	cursorstart	cursorStart	pending-translation
d_tag	dtag	d_tag	pending-translation
d_val_ptr	dvalpointer	d_val_ptr	pending-translation
data	data	data	pending-translation
dataBuf	databuffer	dataBuf	pending-translation
dataBytes	databytes	dataBytes	pending-translation
dataPointer	datapointer	dataPointer	pending-translation
dataPort	dataport	dataPort	pending-translation
dataStart	datastart	dataStart	pending-translation
databuffer	databuffer_2	databuffer	pending-translation
dataport	dataport_2	dataport	pending-translation
defaultKeyboardEventHandler	defaultkeyboardeventhandler	defaultKeyboardEventHandler	pending-translation
desc	descriptor	desc	pending-translation
description	description	description	pending-translation
destination	destination	destination	pending-translation
destinationAddress	destinationaddress	destinationAddress	pending-translation
destinationLength	destinationlength	destinationLength	pending-translation
dev	उपकरण	dev	pending-translation
device	उपकरण_2	device	pending-translation
deviceDescriptor	उपकरणdescriptor	deviceDescriptor	pending-translation
devicePort	उपकरणport	devicePort	pending-translation
diff	diff	diff	pending-translation
digits	digits	digits	pending-translation
dirent	dirent	dirent	pending-translation
direntBytes	direntbytes	direntBytes	pending-translation
direntPtr	direntpointer	direntPtr	pending-translation
discardProcess	discardprocess	discardProcess	pending-translation
dispatchInterrupt	dispatchinterrupt	dispatchInterrupt	pending-translation
divisor	divisor	divisor	pending-translation
domain	domain	domain	pending-translation
driveNumber	drivenumber	driveNumber	pending-translation
driver	driver	driver	pending-translation
driverManager	drivermanager	driverManager	pending-translation
drivercount	drivercount	drivercount	pending-translation
drv	driver_2	drv	pending-translation
ds	ds	ds	pending-translation
ds_segment	dssegment	ds_segment	pending-translation
dst	destination_2	dst	pending-translation
dstEntry	destinationentry	dstEntry	pending-translation
dstIP	destinationipaddress	dstIP	pending-translation
dstIP_BE	destinationipaddressnetworkbyteorder	dstIP_BE	pending-translation
dstMAC	destinationmacaddress	dstMAC	pending-translation
dstMAC_BE	destinationmacbe	dstMAC_BE	pending-translation
dstPageDir	destinationpagedirectory	dstPageDir	pending-translation
dstPort	destinationportnumber	dstPort	pending-translation
dstPt	destinationpt	dstPt	pending-translation
dstPtPtr	destinationptpointer	dstPtPtr	pending-translation
dstPtr	destinationpointer	dstPtr	pending-translation
dstptr	destinationpointer_2	dstptr	pending-translation
dynamic	dynamic	dynamic	pending-translation
e	e	e	pending-translation
e_ehsize	eehsize	e_ehsize	pending-translation
e_entry	eentry	e_entry	pending-translation
e_flags	eflags	e_flags	pending-translation
e_ident	eident	e_ident	pending-translation
e_machine	emachine	e_machine	pending-translation
e_phentsize	ephentsize	e_phentsize	pending-translation
e_phnum	ephnum	e_phnum	pending-translation
e_phoff	ephoff	e_phoff	pending-translation
e_shentsize	eshentsize	e_shentsize	pending-translation
e_shnum	eshnum	e_shnum	pending-translation
e_shoff	eshoff	e_shoff	pending-translation
e_shstrndx	eshstrndx	e_shstrndx	pending-translation
e_type	etype	e_type	pending-translation
e_version	eversion	e_version	pending-translation
eax	eax	eax	pending-translation
ebp	ebp	ebp	pending-translation
ebx	ebx	ebx	pending-translation
ecx	ecx	ecx	pending-translation
edi	edi	edi	pending-translation
edx	edx	edx	pending-translation
efHandler	efhandler	efHandler	pending-translation
eflags	eflags_2	eflags	pending-translation
eip	eip	eip	pending-translation
eipOffset	eipoffset	eipOffset	pending-translation
elf	elf	elf	pending-translation
elf0	elf0	elf0	pending-translation
elf2	elf2	elf2	pending-translation
elf3	elf3	elf3	pending-translation
elf4	elf4	elf4	pending-translation
elfHeader	elfheader	elfHeader	pending-translation
enabled	enabled	enabled	pending-translation
end	end	end	pending-translation
endOffset	endoffset	endOffset	pending-translation
end_cylinder	endcylinder	end_cylinder	pending-translation
end_head	endhead	end_head	pending-translation
end_sector	endsector	end_sector	pending-translation
ensureCurrentProcess	ensurecurrentprocess	ensureCurrentProcess	pending-translation
entry	entry	entry	pending-translation
entryPoint	entrypoint	entryPoint	pending-translation
entrypoint	entrypoint_2	entrypoint	pending-translation
environment	environment	environment	pending-translation
environmentPointers	environmentpointers	environmentPointers	pending-translation
err	err	err	pending-translation
errorPort	errorport	errorPort	pending-translation
es	es	es	pending-translation
esi	esi	esi	pending-translation
esp	esp	esp	pending-translation
esp0	esp0	esp0	pending-translation
esp1	esp1	esp1	pending-translation
esp2	esp2	esp2	pending-translation
etherFrameProvider	ethernetframeprovider	etherFrameProvider	pending-translation
etherType	ethernettype	etherType	pending-translation
etherType_BE	ethernettypebe	etherType_BE	pending-translation
etherframe	ethernetframe	etherframe	pending-translation
etherframePayload	ethernetframepayload	etherframePayload	pending-translation
except	except	except	pending-translation
exceptionCR0	exceptioncr0	exceptionCR0	pending-translation
exceptionCR2	exceptioncr2	exceptionCR2	pending-translation
exceptionCR3	exceptioncr3	exceptionCR3	pending-translation
exceptionFrameValue	exceptionframevalue	exceptionFrameValue	pending-translation
exceptionHasErrorCode	exceptionhaserrorcode	exceptionHasErrorCode	pending-translation
exceptionName	exceptionname	exceptionName	pending-translation
execVector	execvector	execVector	pending-translation
exists	exists	exists	pending-translation
exited	exited	exited	pending-translation
ext	ext	ext	pending-translation
extFlags	extflags	extFlags	pending-translation
extendedScanCode	extendedscancode	extendedScanCode	pending-translation
fDupFD	fdupfd	fDupFD	pending-translation
fGetFD	fgetfd	fGetFD	pending-translation
fGetFL	fgetfl	fGetFL	pending-translation
fSetFD	fsetfd	fSetFD	pending-translation
fSetFL	fsetfl	fSetFL	pending-translation
fat	fat	fat	pending-translation
fatCopies	fatcopy	fatCopies	pending-translation
fatInfo	fatinfo	fatInfo	pending-translation
fatOffsetInSectorForCurrentCluster	fatoffsetinsectorforcurrentcluster	fatOffsetInSectorForCurrentCluster	pending-translation
fatSectorCount	fatsectorcount	fatSectorCount	pending-translation
fatSectorForCurrentCluster	fatsectorforcurrentcluster	fatSectorForCurrentCluster	pending-translation
fatSize	fatsize	fatSize	pending-translation
fatStart	fatstart	fatStart	pending-translation
fatTypeLabel	fattypelabel	fatTypeLabel	pending-translation
fatVersion	fatversion	fatVersion	pending-translation
fatbuf	fatbuf	fatbuf	pending-translation
fatbuffer	fatbuffer	fatbuffer	pending-translation
faultAddr	faultaddress	faultAddr	pending-translation
fb	fb	fb	pending-translation
fbCurCol	fbcurrentcol	fbCurCol	pending-translation
fbCurLine	fbcurrentline	fbCurLine	pending-translation
fbHeight	fbheight	fbHeight	pending-translation
fbPhysAddr	fbphysaddress	fbPhysAddr	pending-translation
fbWidth	fbwidth	fbWidth	pending-translation
fd	fd	fd	pending-translation
fdCloexec	fdcloexec	fdCloexec	pending-translation
fdEntry	fdentry	fdEntry	pending-translation
fdFlags	fdflags	fdFlags	pending-translation
fdKindConsole	fdkindconsole	fdKindConsole	pending-translation
fdKindFat	fdkindfat	fdKindFat	pending-translation
fdKindNone	fdkindnone	fdKindNone	pending-translation
fdKindRootDir	fdkindrootdirectory	fdKindRootDir	pending-translation
fdKindSocket	fdkindsocket	fdKindSocket	pending-translation
fdKindStdin	fdkindstdin	fdKindStdin	pending-translation
fds	fds	fds	pending-translation
filePtr	filepointer	filePtr	pending-translation
fileSector	filesector	fileSector	pending-translation
fileSize	filesize	fileSize	pending-translation
filename	filename	filename	pending-translation
fillPosixStat	fillposixstat	fillPosixStat	pending-translation
findProcess	findprocess	findProcess	pending-translation
first	first	first	pending-translation
firstClusterHi	firstclusterhi	firstClusterHi	pending-translation
firstClusterLow	firstclusterlow	firstClusterLow	pending-translation
firstFileCluster	firstfilecluster	firstFileCluster	pending-translation
flags	flags	flags	pending-translation
flags2	flags2	flags2	pending-translation
flagsAndOffset	flagsandoffset	flagsAndOffset	pending-translation
flushIndex	flushindex	flushIndex	pending-translation
flushTlsTable	flushtlstable	flushTlsTable	pending-translation
flush_tss	flushtss	flush_tss	pending-translation
fn	fn	fn	pending-translation
foo	foo	foo	pending-translation
foundChild	foundchild	foundChild	pending-translation
frame	frame	frame	pending-translation
frameCount	framecount	frameCount	pending-translation
frameHeaderSize	frameheadersize	frameHeaderSize	pending-translation
free	free	free	pending-translation
freePort	freeport	freePort	pending-translation
frequency	frequency	frequency	pending-translation
fs	fs	fs	pending-translation
func1Val	func1val	func1Val	pending-translation
func2Val	func2val	func2Val	pending-translation
func3Val	func3val	func3Val	pending-translation
func_addr	funcaddress	func_addr	pending-translation
func_bytes	funcbytes	func_bytes	pending-translation
func_name	funcname	func_name	pending-translation
func_value	funcvalue	func_value	pending-translation
function	function	function	pending-translation
fxrstor	fxrstor	fxrstor	pending-translation
fxsave	fxsave	fxsave	pending-translation
g	g	g	pending-translation
g_320x200x256	g320x200x256	g_320x200x256	pending-translation
gate	gate	gate	pending-translation
gateData	gatedata	gateData	pending-translation
gatewayIP	gatewayip	gatewayIP	pending-translation
gdt	gdt	gdt	pending-translation
gdtDescriptor	gdtdescriptor	gdtDescriptor	pending-translation
gdtEntry	gdtentry	gdtEntry	pending-translation
gdtTable	gdttable	gdtTable	pending-translation
gdtTableLen	gdttablelen	gdtTableLen	pending-translation
gdt_codeSegmentSelector	gdtcodesegmentselector	gdt_codeSegmentSelector	pending-translation
gdt_func	gdtfunc	gdt_func	pending-translation
getCR2	getcr2	getCR2	pending-translation
getCR3	getcr3	getCR3	pending-translation
getDescriptor	getdescriptor	getDescriptor	pending-translation
getESI	getesi	getESI	pending-translation
getESP	getesp	getESP	pending-translation
getGDT	getgdt	getGDT	pending-translation
getGS	getgs	getGS	pending-translation
getOpenFile	getopenfile	getOpenFile	pending-translation
getOpenFileFor	getopenfilefor	getOpenFileFor	pending-translation
getTLS	gettls	getTLS	pending-translation
globalDescriptorTable	globaldescriptortable	globalDescriptorTable	pending-translation
globalOffsetTable	globaloffsettable	globalOffsetTable	pending-translation
global_offset_table	globaloffsettable_2	global_offset_table	pending-translation
graphicsControllerDataPort	graphicscontrollerdataport	graphicsControllerDataPort	pending-translation
graphicsControllerIndexPort	graphicscontrollerindexport	graphicsControllerIndexPort	pending-translation
grub_multiboot_memory_map_t	grubmultibootmemorymapt	grub_multiboot_memory_map_t	pending-translation
gs	gs	gs	pending-translation
gs_segment	gssegment	gs_segment	pending-translation
h	h	h	pending-translation
haltAfterFatalException	haltafterfatalexception	haltAfterFatalException	pending-translation
handleInterrupt	handleinterrupt	handleInterrupt	pending-translation
handleKeyboardInterrupt	handlekeyboardinterrupt	handleKeyboardInterrupt	pending-translation
handleMouseInterrupt	handlemouseinterrupt	handleMouseInterrupt	pending-translation
handlePagingInterrupt	handlepaginginterrupt	handlePagingInterrupt	pending-translation
handleUnhandledSyscall	handleunhandledsyscall	handleUnhandledSyscall	pending-translation
handler	handler	handler	pending-translation
handlerAddressHighBits	handleraddresshighbits	handlerAddressHighBits	pending-translation
handlerAddressLowBits	handleraddresslowbits	handlerAddressLowBits	pending-translation
handlerRun	handlerrun	handlerRun	pending-translation
handlers	handler_2	handlers	pending-translation
hardwareAddressSize	hardwareaddresssize	hardwareAddressSize	pending-translation
hardwareInterruptOffset	hardwareinterruptoffset	hardwareInterruptOffset	pending-translation
hardwareType	hardwaretype	hardwareType	pending-translation
hd	hd	hd	pending-translation
head	head	head	pending-translation
headCount	headcount	headCount	pending-translation
headerLength	headerlength	headerLength	pending-translation
headertype	headertype	headertype	pending-translation
height	height	height	pending-translation
hex	hex	hex	pending-translation
hiddenSectors	hiddensectors	hiddenSectors	pending-translation
i	i	i	pending-translation
iCount	icount	iCount	pending-translation
iDrivers	idriver	iDrivers	pending-translation
iKeyboardEventHandler	ikeyboardeventhandler	iKeyboardEventHandler	pending-translation
iMouseEventHandler	imouseeventhandler	iMouseEventHandler	pending-translation
iPCIControllerHandler	ipcicontrollerhandler	iPCIControllerHandler	pending-translation
iRawDataHandler	irawdatahandler	iRawDataHandler	pending-translation
iTimerEventHandler	itimereventhandler	iTimerEventHandler	pending-translation
icmp	icmp	icmp	pending-translation
icmpSize	icmpsize	icmpSize	pending-translation
icmp콘솔	icmpconsole	icmp콘솔	pending-translation
id	id	id	pending-translation
ident	ident	ident	pending-translation
idtData	idtdata	idtData	pending-translation
idtPointer	idtpointer	idtPointer	pending-translation
idx	idx	idx	pending-translation
index	index	index	pending-translation
initBlock	initblock	initBlock	pending-translation
initFileDescriptors	initfiledescriptor	initFileDescriptors	pending-translation
initPIT	initpit	initPIT	pending-translation
initializeProcessFDs	initializeprocessfds	initializeProcessFDs	pending-translation
inode	inode	inode	pending-translation
inputEventTask	inputeventtask	inputEventTask	pending-translation
installIDT	installidt	installIDT	pending-translation
intNumber	intnumber	intNumber	pending-translation
interface_id	interfaceid	interface_id	pending-translation
