original	compiler	native	status
SYS_LSEEK	Syslseek	Syslseek	existing-unreviewed
SYS_LSTAT	Syslstat	Syslstat	existing-unreviewed
SYS_OPEN	Sys開く	Sys開く	existing-unreviewed
SYS_READ	Sys読込み	Sys読込み	existing-unreviewed
SYS_RT_EXIT	Sysrt終了	Sysrt終了	existing-unreviewed
SYS_SOCKETCALL	Syssocketcall	Syssocketcall	existing-unreviewed
SYS_STAT	Sysstat	Sysstat	existing-unreviewed
SYS_SYNC	Syssync	Syssync	existing-unreviewed
SYS_UNAME	Sysuname	Sysuname	existing-unreviewed
SYS_WAITPID	Syswaitpid	Syswaitpid	existing-unreviewed
SYS_WRITE	Sys書込み	Sys書込み	existing-unreviewed
Schedule	Schedule	Schedule	existing-unreviewed
Scheduler	Sスケジューラ	Sスケジューラ	existing-unreviewed
SchedulerData	Sスケジューラデータ	Sスケジューラデータ	existing-unreviewed
SegmentNotPresent	Segmentインストールされていません現在	Segmentインストールされていません現在	existing-unreviewed
SelectDrivers	S選択ドライバー	S選択ドライバー	existing-unreviewed
Send	S送信	S送信	existing-unreviewed
SendEchoRequest	Echorequest送信	Echorequest送信	existing-unreviewed
SendFrame	Sフレーム送信	Sフレーム送信	existing-unreviewed
SerialInit	S直列init	S直列init	existing-unreviewed
SerialWriteByte	S直列書込みバイト	S直列書込みバイト	existing-unreviewed
SetBackend	Sありbackend	Sありbackend	existing-unreviewed
SetBit	Sありbit	Sありbit	existing-unreviewed
SetBlockInPageDir	Sありブロック受信ページディレクトリ	Sありブロック受信ページディレクトリ	existing-unreviewed
SetBuffer	Sありbuffer	Sありbuffer	existing-unreviewed
SetByteAtAddr	Sありバイトataddress	Sありバイトataddress	existing-unreviewed
SetByteInPageDir	Sありバイト受信ページディレクトリ	Sありバイト受信ページディレクトリ	existing-unreviewed
SetCR3	Sありcr3	Sありcr3	existing-unreviewed
SetColor	Sあり色	Sあり色	existing-unreviewed
SetDescriptor	Sありdescriptor	Sありdescriptor	existing-unreviewed
SetHandleInterruptFuction	Sあり取っ手割込みfuction	Sあり取っ手割込みfuction	existing-unreviewed
SetHandler	Sありhandler	Sありhandler	existing-unreviewed
SetIPAddress	Sありipaddress	Sありipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	S割込みdescriptortableentryあり	S割込みdescriptortableentryあり	existing-unreviewed
SetInterruptManager	Sあり割込み管理者	Sあり割込み管理者	existing-unreviewed
SetInterruptNumber	Sあり割込みnumber	Sあり割込みnumber	existing-unreviewed
SetMode	Sありモード	Sありモード	existing-unreviewed
SetNodeAt	Sありノードat	Sありノードat	existing-unreviewed
SetStack	Sありstack	Sありstack	existing-unreviewed
SetTlsSegment	Sありtlssegment	Sありtlssegment	existing-unreviewed
SetUint32AtAddr	Sありunsignedinteger32ataddress	Sありunsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	Sありunsignedinteger32受信ページディレクトリ	Sありunsignedinteger32受信ページディレクトリ	existing-unreviewed
SetUint8AtAddr	Sありunsignedinteger8ataddress	Sありunsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	Sharedメモリregion	Sharedメモリregion	existing-unreviewed
Size	Sサイズ_2	Sサイズ_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegment障害	Stacksegment障害	existing-unreviewed
Start_lba	S開始lba	S開始lba	existing-unreviewed
Started	S起動日時	S起動日時	existing-unreviewed
StdinPutByte	Stdinputバイト	Stdinputバイト	existing-unreviewed
StopCurrentThread	S停止現在の日時スレッド	S停止現在の日時スレッド	existing-unreviewed
Stopped	S停止	S停止	existing-unreviewed
SubnetMask	Subnetマスク	Subnetマスク	existing-unreviewed
SupportMode	Sサポートモード	Sサポートモード	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	Sys閉じる_2	Sys閉じる_2	existing-unreviewed
Sys_exit	Sys終了_2	Sys終了_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	Sys開く_2	Sys開く_2	existing-unreviewed
Sys_printStr	Sys印刷str	Sys印刷str	existing-unreviewed
Sys_printUint32	Sys印刷unsignedinteger32	Sys印刷unsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sys読込み_2	Sys読込み_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	Arpイーサネットフレームhandler	Arpイーサネットフレームhandler	existing-unreviewed
TARPMessage	Arpメッセージ	Arpメッセージ	existing-unreviewed
TARPMessageBuffer	Arpメッセージbuffer	Arpメッセージbuffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	T詳細使用技術attachment	T詳細使用技術attachment	existing-unreviewed
TArray	T配列	T配列	existing-unreviewed
TBaseAddressRegister	TBaseaddressレジスタ	TBaseaddressレジスタ	existing-unreviewed
TBiosParameterBlock32	Tファイル体系設定値32	Tファイル体系設定値32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	Tcowフレーム管理者	Tcowフレーム管理者	existing-unreviewed
TCPUState	Tcpu状態	Tcpu状態	existing-unreviewed
TDefaultKeyboardEventHandler	Tデフォルトキーボード事象handler	Tデフォルトキーボード事象handler	existing-unreviewed
TDefaultMouseEventHandler	Tデフォルトマウス事象handler	Tデフォルトマウス事象handler	existing-unreviewed
TDefaultPCIControllerHandler	Tデフォルトpci制御器handler	Tデフォルトpci制御器handler	existing-unreviewed
TDefaultTimerEventHandler	Tデフォルトタイマー事象handler	Tデフォルトタイマー事象handler	existing-unreviewed
TDirectoryEntryFat32	Tディレクトリentryfat32	Tディレクトリentryfat32	existing-unreviewed
TDriverManager	Tドライバー管理者	Tドライバー管理者	existing-unreviewed
TEtherFrameHandler	Tイーサネットフレームhandler	Tイーサネットフレームhandler	existing-unreviewed
TEtherFrameHeader	T共有媒体網伝送枠先頭部	T共有媒体網伝送枠先頭部	existing-unreviewed
TEtherFrameHeaderBuffer	Tイーサネットフレームヘッダbuffer	Tイーサネットフレームヘッダbuffer	existing-unreviewed
TEtherFrameProvider	T共有媒体網伝送枠提供器	T共有媒体網伝送枠提供器	existing-unreviewed
TEtherFrameRawDataHandler	Tイーサネットフレームrawデータhandler	Tイーサネットフレームrawデータhandler	existing-unreviewed
TGateDescriptor	Tゲートdescriptor	Tゲートdescriptor	existing-unreviewed
THREAD_STACK_SIZE	Tスレッドstackサイズ	Tスレッドstackサイズ	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	Ipイーサネットフレームhandler	Ipイーサネットフレームhandler	existing-unreviewed
TInitializationBlock	TInitializationブロック	TInitializationブロック	existing-unreviewed
TInternetControlMessageProtocol	T相互接続網制御電文規約	T相互接続網制御電文規約	existing-unreviewed
TInternetControlMessageProtocolMessage	Tインターネット制御メッセージprotocolメッセージ	Tインターネット制御メッセージprotocolメッセージ	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	Tインターネット制御メッセージprotocolメッセージbuffer	Tインターネット制御メッセージprotocolメッセージbuffer	existing-unreviewed
TInternetProtocolHandler	Tインターネットprotocolhandler	Tインターネットprotocolhandler	existing-unreviewed
TInternetProtocolProvider	T相互接続網規約提供器	T相互接続網規約提供器	existing-unreviewed
TInternetProtocolV4Message	Tインターネットprotocolv4メッセージ	Tインターネットprotocolv4メッセージ	existing-unreviewed
TInternetProtocolV4MessageBuffer	Tインターネットprotocolv4メッセージbuffer	Tインターネットprotocolv4メッセージbuffer	existing-unreviewed
TInterruptDescriptorTablePointer	T割込みdescriptortableポインタ	T割込みdescriptortableポインタ	existing-unreviewed
TInterruptHandler	T割込みhandler	T割込みhandler	existing-unreviewed
TInterruptManager	T割込み管理者	T割込み管理者	existing-unreviewed
TKeyboardDriver	Tキーボードドライバー	Tキーボードドライバー	existing-unreviewed
TLS_START	Tls開始	Tls開始	existing-unreviewed
TMSDOSPartitionTable	Tmsdos区分table	Tmsdos区分table	existing-unreviewed
TMasterBootRecord	T主起動記録	T主起動記録	existing-unreviewed
TMemoryChunk	Tメモリchunk	Tメモリchunk	existing-unreviewed
TMemoryManager	Tメモリ管理者	Tメモリ管理者	existing-unreviewed
TMouseDriver	Tマウスドライバー	Tマウスドライバー	existing-unreviewed
TMyKeyboardEventHandler	TMyキーボード事象handler	TMyキーボード事象handler	existing-unreviewed
TMyMouseEventHandler	TMyマウス事象handler	TMyマウス事象handler	existing-unreviewed
TMyPCIControllerHandler	TMypci制御器handler	TMypci制御器handler	existing-unreviewed
TPartitionTableEntry	T区分tableentry	T区分tableentry	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect制御器	TPeripheralcomponentinterconnect制御器	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectデバイスdescriptor	TPeripheralcomponentinterconnectデバイスdescriptor	existing-unreviewed
TPort	Tポート	Tポート	existing-unreviewed
TPort16Bit	Tポート16bit	Tポート16bit	existing-unreviewed
TPort32Bit	Tポート32bit	Tポート32bit	existing-unreviewed
TPort8Bit	Tポート8bit	Tポート8bit	existing-unreviewed
TRawDataHandler	TRawデータhandler	TRawデータhandler	existing-unreviewed
TSSEntry	Tssentry	Tssentry	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	Tタスク	Tタスク	existing-unreviewed
TThread	Tスレッド	Tスレッド	existing-unreviewed
TThreadHelper	Tスレッドhelper	Tスレッドhelper	existing-unreviewed
TTimerDriver	Tタイマードライバー	Tタイマードライバー	existing-unreviewed
TUserDatagramProtocolHandler	T利用者datagramprotocolhandler	T利用者datagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	T利用者資料電文先頭部	T利用者資料電文先頭部	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	T利用者datagramprotocolヘッダbuffer	T利用者datagramprotocolヘッダbuffer	existing-unreviewed
TUserDatagramProtocolProvider	T利用者datagramprotocolprovider	T利用者datagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	T利用者資料電文通信端点	T利用者資料電文通信端点	existing-unreviewed
TVideoGraphicsArray	Tビデオグラフィック配列	Tビデオグラフィック配列	existing-unreviewed
TWidget	T画面要素	T画面要素	existing-unreviewed
TWidgetMouseEventHandler	T画面要素マウス事象handler	T画面要素マウス事象handler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	Tテスト	Tテスト	existing-unreviewed
TestBit	Tテストbit	Tテストbit	existing-unreviewed
TestPrint	Tテスト印刷	Tテスト印刷	existing-unreviewed
Thread	Tスレッド_2	Tスレッド_2	existing-unreviewed
ThreadList	Tスレッド一覧	Tスレッド一覧	existing-unreviewed
ThreadState	Tスレッド状態	Tスレッド状態	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tlssegments	Tlssegments	existing-unreviewed
TotalBlocks	T合計ブロック	T合計ブロック	existing-unreviewed
Type	T型	T型	existing-unreviewed
TypeTest	T型テスト	T型テスト	existing-unreviewed
T공용서술자테이블	TShareddescriptortable	TShareddescriptortable	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptortableデータ	TShareddescriptortableデータ	existing-unreviewed
T작업관리자	Tタスク管理者	Tタスク管理者	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	Tコンソール	Tコンソール	existing-unreviewed
T함수1	T関数1	T関数1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	Udesc目次	Udesc目次	existing-unreviewed
UDESC_LIMIT_IN_PAGES	Udesc制限受信pages	Udesc制限受信pages	existing-unreviewed
UDESC_RX_ONLY	Udescrx専用	Udescrx専用	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegインストールされていません現在	Udescsegインストールされていません現在	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	U利用者stack	U利用者stack	existing-unreviewed
USER_STACK_SIZE	U利用者stackサイズ	U利用者stackサイズ	existing-unreviewed
USER_STACK_TOP	U利用者stack上	U利用者stack上	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16to配列	Unsignedinteger16to配列	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16to配列be	Unsignedinteger16to配列be	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32to配列	Unsignedinteger32to配列	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48to配列	Unsignedinteger48to配列	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48to配列be	Unsignedinteger48to配列be	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64to配列	Unsignedinteger64to配列	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandle割込み	Unhandle割込み	existing-unreviewed
UnsetBit	M割当ビットを反転	M割当ビットを反転	existing-unreviewed
UsedBlocks	U使用中ブロック	U使用中ブロック	existing-unreviewed
UserDesc	U利用者descriptor	U利用者descriptor	existing-unreviewed
UserStack	U利用者stack_2	U利用者stack_2	existing-unreviewed
UserStackSize	U利用者stackサイズ_2	U利用者stackサイズ_2	existing-unreviewed
Vendor_id	V製造元id	V製造元id	existing-unreviewed
Version	Vバージョン	Vバージョン	existing-unreviewed
VirtTest	Virtテスト	Virtテスト	existing-unreviewed
Write	W書込み	W書込み	existing-unreviewed
Write28	W書込み28	W書込み28	existing-unreviewed
WriteRegisters	W書込みレジスタ	W書込みレジスタ	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Z数値の0	Z数値の0	existing-unreviewed
ZeroBlockInPageDir	Z数値の0ブロック受信ページディレクトリ	Z数値の0ブロック受信ページディレクトリ	existing-unreviewed
a	a	a	existing-unreviewed
aTime	a時間	a時間	existing-unreviewed
access	アクセス	アクセス	existing-unreviewed
accessMode	アクセスモード	アクセスモード	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	有効キーボードドライバー	有効キーボードドライバー	existing-unreviewed
activeMouseDriver	有効マウスドライバー	有効マウスドライバー	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	addressポインタ	addressポインタ	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	addressエラー	addressエラー	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocate開くファイル	allocate開くファイル	existing-unreviewed
allocProcess	allocateプロセス	allocateプロセス	existing-unreviewed
allocateSocket	allocateソケット	allocateソケット	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	引数	引数	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	引数_2	引数_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesgサイズ	arpmesgサイズ	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arpコンソール	arpコンソール	existing-unreviewed
array	配列	配列	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	属性	属性	existing-unreviewed
attributeControllerIndexPort	属性制御器目次ポート	属性制御器目次ポート	existing-unreviewed
attributeControllerReadPort	属性制御器読込みポート	属性制御器読込みポート	existing-unreviewed
attributeControllerResetPort	属性制御器リセットポート	属性制御器リセットポート	existing-unreviewed
attributeControllerWritePort	属性制御器書込みポート	属性制御器書込みポート	existing-unreviewed
attributes	属性_2	属性_2	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	使用可能	使用可能	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	バー	バー	existing-unreviewed
barNum	バーnumber	バーnumber	existing-unreviewed
bar_value	バー値	バー値	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	base高い	base高い	existing-unreviewed
baseLow	base低い	base低い	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddress高い	baseaddress高い	existing-unreviewed
base_addr_low	baseaddress低い	baseaddress低い	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	バインドephemeral	バインドephemeral	existing-unreviewed
bindError	バインドエラー	バインドエラー	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	割当ビット表	割当ビット表	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	ファイル体系設定値	ファイル体系設定値	existing-unreviewed
bpbBytes	bpbバイト	bpbバイト	existing-unreviewed
bpbPtr	bpbポインタ	bpbポインタ	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	bufferポインタ	bufferポインタ	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	bus制御レジスタデータポート	bus制御レジスタデータポート	existing-unreviewed
button	ボタン	ボタン	existing-unreviewed
buttons	ボタン_2	ボタン_2	existing-unreviewed
bytesPerSector	バイトpersector	バイトpersector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	c日付	c日付	existing-unreviewed
cTime	c時間	c時間	existing-unreviewed
cTimeTenth	c時間tenth	c時間tenth	existing-unreviewed
call	呼出し	呼出し	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	childpid	childpid	existing-unreviewed
childPageDir	childページディレクトリ	childページディレクトリ	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	クラスid	クラスid	existing-unreviewed
closeAllProcessFDs	閉じるすべてプロセスfds	閉じるすべてプロセスfds	existing-unreviewed
closeOnExec	閉じる時実行	閉じる時実行	existing-unreviewed
closeProcessFD	閉じるプロセスfd	閉じるプロセスfd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1ポインタ	code1ポインタ	existing-unreviewed
code1ptr	code1ポインタ_2	code1ポインタ_2	existing-unreviewed
code2Ptr	code2ポインタ	code2ポインタ	existing-unreviewed
code3Ptr	code3ポインタ	code3ポインタ	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	色目次	色目次	existing-unreviewed
colordepth	色depth	色depth	existing-unreviewed
command	コマンド	コマンド	existing-unreviewed
commandPort	コマンドポート	コマンドポート	existing-unreviewed
commandport	コマンドポート_2	コマンドポート_2	existing-unreviewed
common	共通	共通	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	コンソール	コンソール	existing-unreviewed
controlPort	制御ポート	制御ポート	existing-unreviewed
copyExecVector	複製実行vector	複製実行vector	existing-unreviewed
copyLength	複製長さ	複製長さ	existing-unreviewed
copyPageDir	複製ページディレクトリ	複製ページディレクトリ	existing-unreviewed
copyPath	複製パス	複製パス	existing-unreviewed
copySocketName	複製ソケット名前	複製ソケット名前	existing-unreviewed
copyUtsField	複製utsfield	複製utsfield	existing-unreviewed
count	カウント	カウント	existing-unreviewed
count2	カウント2	カウント2	existing-unreviewed
cowFrameManager	cowフレーム管理者	cowフレーム管理者	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpu状態	cpu状態	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtcデータポート	crtcデータポート	existing-unreviewed
crtcIndexPort	crtc目次ポート	crtc目次ポート	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	現在の日時recvbuffer	現在の日時recvbuffer	existing-unreviewed
currentSendBuffer	現在の日時送信buffer	現在の日時送信buffer	existing-unreviewed
currentTask	現在の日時タスク	現在の日時タスク	existing-unreviewed
currentThread	現在の日時スレッド	現在の日時スレッド	existing-unreviewed
currentThreadIndex	現在の日時スレッド目次	現在の日時スレッド目次	existing-unreviewed
cursorHeight	カーソルheight	カーソルheight	existing-unreviewed
cursorStart	カーソル開始	カーソル開始	existing-unreviewed
d_tag	dタグ	dタグ	existing-unreviewed
d_val_ptr	dvalポインタ	dvalポインタ	existing-unreviewed
data	データ	データ	existing-unreviewed
dataBuf	データbuffer	データbuffer	existing-unreviewed
dataBytes	データバイト	データバイト	existing-unreviewed
dataPointer	データポインタ	データポインタ	existing-unreviewed
dataPort	データポート	データポート	existing-unreviewed
dataStart	データ開始	データ開始	existing-unreviewed
databuffer	データbuffer_2	データbuffer_2	existing-unreviewed
dataport	データポート_2	データポート_2	existing-unreviewed
defaultKeyboardEventHandler	デフォルトキーボード事象handler	デフォルトキーボード事象handler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	説明	説明	existing-unreviewed
destination	転送先	転送先	existing-unreviewed
destinationAddress	転送先address	転送先address	existing-unreviewed
destinationLength	転送先長さ	転送先長さ	existing-unreviewed
dev	デバイス	デバイス	existing-unreviewed
device	デバイス_2	デバイス_2	existing-unreviewed
deviceDescriptor	デバイスdescriptor	デバイスdescriptor	existing-unreviewed
devicePort	デバイスポート	デバイスポート	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	direntバイト	direntバイト	existing-unreviewed
direntPtr	direntポインタ	direntポインタ	existing-unreviewed
discardProcess	破棄プロセス	破棄プロセス	existing-unreviewed
dispatchInterrupt	dispatch割込み	dispatch割込み	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	ドメイン	ドメイン	existing-unreviewed
driveNumber	drivenumber	drivenumber	existing-unreviewed
driver	ドライバー	ドライバー	existing-unreviewed
driverManager	ドライバー管理者	ドライバー管理者	existing-unreviewed
drivercount	ドライバーカウント	ドライバーカウント	existing-unreviewed
drv	ドライバー_2	ドライバー_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	転送先_2	転送先_2	existing-unreviewed
dstEntry	転送先entry	転送先entry	existing-unreviewed
dstIP	転送先ipaddress	転送先ipaddress	existing-unreviewed
dstIP_BE	転送先ipaddressネットワークバイトorder	転送先ipaddressネットワークバイトorder	existing-unreviewed
dstMAC	転送先macaddress	転送先macaddress	existing-unreviewed
dstMAC_BE	転送先macbe	転送先macbe	existing-unreviewed
dstPageDir	転送先ページディレクトリ	転送先ページディレクトリ	existing-unreviewed
dstPort	宛先接続番号	宛先接続番号	existing-unreviewed
dstPt	転送先pt	転送先pt	existing-unreviewed
dstPtPtr	転送先ptポインタ	転送先ptポインタ	existing-unreviewed
dstPtr	転送先ポインタ	転送先ポインタ	existing-unreviewed
dstptr	転送先ポインタ_2	転送先ポインタ_2	existing-unreviewed
dynamic	動的に	動的に	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	eentry	eentry	existing-unreviewed
e_flags	eフラグ	eフラグ	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	e型	e型	existing-unreviewed
e_version	eバージョン	eバージョン	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eipoffset	eipoffset	existing-unreviewed
elf	実行連結形式	実行連結形式	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elfヘッダ	elfヘッダ	existing-unreviewed
enabled	有効	有効	existing-unreviewed
end	文末	文末	existing-unreviewed
endOffset	文末offset	文末offset	existing-unreviewed
end_cylinder	文末cylinder	文末cylinder	existing-unreviewed
end_head	文末head	文末head	existing-unreviewed
end_sector	文末sector	文末sector	existing-unreviewed
ensureCurrentProcess	ensure現在の日時プロセス	ensure現在の日時プロセス	existing-unreviewed
entry	entry	entry	existing-unreviewed
entryPoint	entrypoint	entrypoint	existing-unreviewed
entrypoint	entrypoint_2	entrypoint_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	エラー	エラー	existing-unreviewed
errorPort	エラーポート	エラーポート	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	共有媒体網伝送枠提供器	共有媒体網伝送枠提供器	existing-unreviewed
etherType	イーサネット型	イーサネット型	existing-unreviewed
etherType_BE	イーサネット型be	イーサネット型be	existing-unreviewed
etherframe	共有媒体網伝送枠	共有媒体網伝送枠	existing-unreviewed
etherframePayload	イーサネットフレームpayload	イーサネットフレームpayload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exceptionフレーム値	exceptionフレーム値	existing-unreviewed
exceptionHasErrorCode	exceptionhasエラーcode	exceptionhasエラーcode	existing-unreviewed
exceptionName	exception名前	exception名前	existing-unreviewed
execVector	実行vector	実行vector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	終了	終了	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	extフラグ	extフラグ	existing-unreviewed
