original	compiler	native	status
SYS_GETEGID	Sysgetegid	Sysgetegid	reading-needs-review
SYS_GETEUID	Sysgeteuid	Sysgeteuid	reading-needs-review
SYS_GETGID	Sysgetgid	Sysgetgid	reading-needs-review
SYS_GETPID	Sysgetpid	Sysgetpid	reading-needs-review
SYS_GETPPID	Sysgetppid	Sysgetppid	reading-needs-review
SYS_GETUID	Sysgetuid	Sysgetuid	reading-needs-review
SYS_LSEEK	Syslseek	Syslseek	reading-needs-review
SYS_LSTAT	Syslstat	Syslstat	reading-needs-review
SYS_OPEN	Sys開く	Sysヒラク	reading-needs-review
SYS_READ	Sys読込み	Sysヨミコミ	reading-needs-review
SYS_RT_EXIT	Sysrt終了	Sysrtシュウリョウ	reading-needs-review
SYS_SOCKETCALL	Syssocketcall	Syssocketcall	reading-needs-review
SYS_STAT	Sysstat	Sysstat	reading-needs-review
SYS_SYNC	Syssync	Syssync	reading-needs-review
SYS_UNAME	Sysuname	Sysuname	reading-needs-review
SYS_WAITPID	Syswaitpid	Syswaitpid	reading-needs-review
SYS_WRITE	Sys書込み	Sysカキコミ	reading-needs-review
Schedule	Schedule	Schedule	reading-needs-review
Scheduler	Sスケジューラ	Sスケジューラ	reading-needs-review
SchedulerData	Sスケジューラデータ	Sスケジューラデータ	reading-needs-review
SegmentNotPresent	Segmentインストールされていません現在	Segmentインストールサレテイマセンゲンザイ	reading-needs-review
SelectDrivers	S選択ドライバー	Sセンタクドライバー	reading-needs-review
Send	S送信	Sソウシン	reading-needs-review
SendEchoRequest	Echorequest送信	Echorequestソウシン	reading-needs-review
SendFrame	Sフレーム送信	Sフレームソウシン	reading-needs-review
SerialInit	S直列init	Sチョクレツinit	reading-needs-review
SerialWriteByte	S直列書込みバイト	Sチョクレツカキコミバイト	reading-needs-review
SetBackend	Sありbackend	Sアリbackend	reading-needs-review
SetBit	Sありbit	Sアリbit	reading-needs-review
SetBlockInPageDir	Sありブロック受信ページディレクトリ	Sアリブロックジュシンページディレクトリ	reading-needs-review
SetBuffer	Sありbuffer	Sアリbuffer	reading-needs-review
SetByteAtAddr	Sありバイトataddress	Sアリバイトataddress	reading-needs-review
SetByteInPageDir	Sありバイト受信ページディレクトリ	Sアリバイトジュシンページディレクトリ	reading-needs-review
SetCR3	Sありcr3	Sアリcr3	reading-needs-review
SetColor	Sあり色	Sアリショク	reading-needs-review
SetDescriptor	Sありdescriptor	Sアリdescriptor	reading-needs-review
SetHandleInterruptFuction	Sあり取っ手割込みfuction	Sアリトッテワリコミfuction	reading-needs-review
SetHandler	Sありhandler	Sアリhandler	reading-needs-review
SetIPAddress	Sありipaddress	Sアリipaddress	reading-needs-review
SetInterruptDescriptorTableEntry	S割込みdescriptortableentryあり	Sワリコミdescriptortableentryアリ	reading-needs-review
SetInterruptManager	Sあり割込み管理者	Sアリワリコミカンリシャ	reading-needs-review
SetInterruptNumber	Sあり割込みnumber	Sアリワリコミnumber	reading-needs-review
SetMode	Sありモード	Sアリモード	reading-needs-review
SetNodeAt	Sありノードat	Sアリノードat	reading-needs-review
SetStack	Sありstack	Sアリstack	reading-needs-review
SetTlsSegment	Sありtlssegment	Sアリtlssegment	reading-needs-review
SetUint32AtAddr	Sありunsignedinteger32ataddress	Sアリunsignedinteger32ataddress	reading-needs-review
SetUint32InPageDir	Sありunsignedinteger32受信ページディレクトリ	Sアリunsignedinteger32ジュシンページディレクトリ	reading-needs-review
SetUint8AtAddr	Sありunsignedinteger8ataddress	Sアリunsignedinteger8ataddress	reading-needs-review
SharedMemoryRegion	Sharedメモリregion	Sharedメモリregion	reading-needs-review
Size	Sサイズ_2	Sサイズ_2	reading-needs-review
Spawn	Spawn	Spawn	reading-needs-review
Ss	Ss	Ss	reading-needs-review
Stack	Stack	Stack	reading-needs-review
StackSegmentFault	Stacksegment障害	Stacksegmentショウガイ	reading-needs-review
Start_lba	S開始lba	Sカイシlba	reading-needs-review
Started	S起動日時	Sキドウニチジ	reading-needs-review
StdinPutByte	Stdinputバイト	Stdinputバイト	reading-needs-review
StopCurrentThread	S停止現在の日時スレッド	Sテイシゲンザイノニチジスレッド	reading-needs-review
Stopped	S停止	Sテイシ	reading-needs-review
SubnetMask	Subnetマスク	Subnetマスク	reading-needs-review
SupportMode	Sサポートモード	Sサポートモード	reading-needs-review
Sys_brk	Sysbrk_2	Sysbrk_2	reading-needs-review
Sys_close	Sys閉じる_2	Sysトジル_2	reading-needs-review
Sys_exit	Sys終了_2	Sysシュウリョウ_2	reading-needs-review
Sys_getpid	Sysgetpid_2	Sysgetpid_2	reading-needs-review
Sys_mousemove	Sysmousemove	Sysmousemove	reading-needs-review
Sys_open	Sys開く_2	Sysヒラク_2	reading-needs-review
Sys_printStr	Sys印刷str	Sysインサツstr	reading-needs-review
Sys_printUint32	Sys印刷unsignedinteger32	Sysインサツunsignedinteger32	reading-needs-review
Sys_printf	Sysprintf	Sysprintf	reading-needs-review
Sys_read	Sys読込み_2	Sysヨミコミ_2	reading-needs-review
Syscall	Syscall	Syscall	reading-needs-review
Sysname	Sysname	Sysname	reading-needs-review
TARPEtherFrameHandler	Arpイーサネットフレームhandler	Arpイーサネットフレームhandler	reading-needs-review
TARPMessage	Arpメッセージ	Arpメッセージ	reading-needs-review
TARPMessageBuffer	Arpメッセージbuffer	Arpメッセージbuffer	reading-needs-review
TARPProvider	Arpprovider	Arpprovider	reading-needs-review
TAdvancedTechnologyAttachment	T詳細使用技術attachment	Tショウサイシヨウギジュツattachment	reading-needs-review
TArray	T配列	Tハイレツ	reading-needs-review
TBaseAddressRegister	TBaseaddressレジスタ	TBaseaddressレジスタ	reading-needs-review
TBiosParameterBlock32	Tファイル体系設定値32	Tファイルタイケイセッテイチ32	reading-needs-review
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	reading-needs-review
TCOWFrameManager	Tcowフレーム管理者	Tcowフレームカンリシャ	reading-needs-review
TCPUState	Tcpu状態	Tcpuジョウタイ	reading-needs-review
TDefaultKeyboardEventHandler	Tデフォルトキーボード事象handler	Tデフォルトキーボードジショウhandler	reading-needs-review
TDefaultMouseEventHandler	Tデフォルトマウス事象handler	Tデフォルトマウスジショウhandler	reading-needs-review
TDefaultPCIControllerHandler	Tデフォルトpci制御器handler	Tデフォルトpciセイギョキhandler	reading-needs-review
TDefaultTimerEventHandler	Tデフォルトタイマー事象handler	Tデフォルトタイマージショウhandler	reading-needs-review
TDirectoryEntryFat32	Tディレクトリentryfat32	Tディレクトリentryfat32	reading-needs-review
TDriverManager	Tドライバー管理者	Tドライバーカンリシャ	reading-needs-review
TEtherFrameHandler	Tイーサネットフレームhandler	Tイーサネットフレームhandler	reading-needs-review
TEtherFrameHeader	T共有媒体網伝送枠先頭部	Tキョウユウバイタイアミデンソウワクセントウブ	reading-needs-review
TEtherFrameHeaderBuffer	Tイーサネットフレームヘッダbuffer	Tイーサネットフレームヘッダbuffer	reading-needs-review
TEtherFrameProvider	T共有媒体網伝送枠提供器	Tキョウユウバイタイアミデンソウワクテイキョウウツワ	reading-needs-review
TEtherFrameRawDataHandler	Tイーサネットフレームrawデータhandler	Tイーサネットフレームrawデータhandler	reading-needs-review
TGateDescriptor	Tゲートdescriptor	Tゲートdescriptor	reading-needs-review
THREAD_STACK_SIZE	Tスレッドstackサイズ	Tスレッドstackサイズ	reading-needs-review
TICMPHandler	Icmphandler	Icmphandler	reading-needs-review
TIPEtherFrameHandler	Ipイーサネットフレームhandler	Ipイーサネットフレームhandler	reading-needs-review
TInitializationBlock	TInitializationブロック	TInitializationブロック	reading-needs-review
TInternetControlMessageProtocol	T相互接続網制御電文規約	Tソウゴセツゾクアミセイギョデンブンキヤク	reading-needs-review
TInternetControlMessageProtocolMessage	Tインターネット制御メッセージprotocolメッセージ	Tインターネットセイギョメッセージprotocolメッセージ	reading-needs-review
TInternetControlMessageProtocolMessageBuffer	Tインターネット制御メッセージprotocolメッセージbuffer	Tインターネットセイギョメッセージprotocolメッセージbuffer	reading-needs-review
TInternetProtocolHandler	Tインターネットprotocolhandler	Tインターネットprotocolhandler	reading-needs-review
TInternetProtocolProvider	T相互接続網規約提供器	Tソウゴセツゾクアミキヤクテイキョウウツワ	reading-needs-review
TInternetProtocolV4Message	Tインターネットprotocolv4メッセージ	Tインターネットprotocolv4メッセージ	reading-needs-review
TInternetProtocolV4MessageBuffer	Tインターネットprotocolv4メッセージbuffer	Tインターネットprotocolv4メッセージbuffer	reading-needs-review
TInterruptDescriptorTablePointer	T割込みdescriptortableポインタ	Tワリコミdescriptortableポインタ	reading-needs-review
TInterruptHandler	T割込みhandler	Tワリコミhandler	reading-needs-review
TInterruptManager	T割込み管理者	Tワリコミカンリシャ	reading-needs-review
TKeyboardDriver	Tキーボードドライバー	Tキーボードドライバー	reading-needs-review
TLS_START	Tls開始	Tlsカイシ	reading-needs-review
TMSDOSPartitionTable	Tmsdos区分table	Tmsdosクブンtable	reading-needs-review
TMasterBootRecord	T主起動記録	Tシュキドウキロク	reading-needs-review
TMemoryChunk	Tメモリchunk	Tメモリchunk	reading-needs-review
TMemoryManager	Tメモリ管理者	Tメモリカンリシャ	reading-needs-review
TMouseDriver	Tマウスドライバー	Tマウスドライバー	reading-needs-review
TMyKeyboardEventHandler	TMyキーボード事象handler	TMyキーボードジショウhandler	reading-needs-review
TMyMouseEventHandler	TMyマウス事象handler	TMyマウスジショウhandler	reading-needs-review
TMyPCIControllerHandler	TMypci制御器handler	TMypciセイギョキhandler	reading-needs-review
TPartitionTableEntry	T区分tableentry	Tクブンtableentry	reading-needs-review
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect制御器	TPeripheralcomponentinterconnectセイギョキ	reading-needs-review
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectデバイスdescriptor	TPeripheralcomponentinterconnectデバイスdescriptor	reading-needs-review
TPort	Tポート	Tポート	reading-needs-review
TPort16Bit	Tポート16bit	Tポート16bit	reading-needs-review
TPort32Bit	Tポート32bit	Tポート32bit	reading-needs-review
TPort8Bit	Tポート8bit	Tポート8bit	reading-needs-review
TRawDataHandler	TRawデータhandler	TRawデータhandler	reading-needs-review
TSSEntry	Tssentry	Tssentry	reading-needs-review
TSyscall	TSyscall	TSyscall	reading-needs-review
TTask	Tタスク	Tタスク	reading-needs-review
TThread	Tスレッド	Tスレッド	reading-needs-review
TThreadHelper	Tスレッドhelper	Tスレッドhelper	reading-needs-review
TTimerDriver	Tタイマードライバー	Tタイマードライバー	reading-needs-review
TUserDatagramProtocolHandler	T利用者datagramprotocolhandler	Tリヨウシャdatagramprotocolhandler	reading-needs-review
TUserDatagramProtocolHeader	T利用者資料電文先頭部	Tリヨウシャシリョウデンブンセントウブ	reading-needs-review
TUserDatagramProtocolHeaderBuffer	T利用者datagramprotocolヘッダbuffer	Tリヨウシャdatagramprotocolヘッダbuffer	reading-needs-review
TUserDatagramProtocolProvider	T利用者datagramprotocolprovider	Tリヨウシャdatagramprotocolprovider	reading-needs-review
TUserDatagramProtocolSocket	T利用者資料電文通信端点	Tリヨウシャシリョウデンブンツウシンタンテン	reading-needs-review
TVideoGraphicsArray	Tビデオグラフィック配列	Tビデオグラフィックハイレツ	reading-needs-review
TWidget	T画面要素	Tガメンヨウソ	reading-needs-review
TWidgetMouseEventHandler	T画面要素マウス事象handler	Tガメンヨウソマウスジショウhandler	reading-needs-review
Tamd_am79c973	Tamdam79c973	Tamdam79c973	reading-needs-review
Test	Tテスト	Tテスト	reading-needs-review
TestBit	Tテストbit	Tテストbit	reading-needs-review
TestPrint	Tテスト印刷	Tテストインサツ	reading-needs-review
Thread	Tスレッド_2	Tスレッド_2	reading-needs-review
ThreadList	Tスレッド一覧	Tスレッドイチラン	reading-needs-review
ThreadState	Tスレッド状態	Tスレッドジョウタイ	reading-needs-review
Threads	Threads	Threads	reading-needs-review
TlsSegments	Tlssegments	Tlssegments	reading-needs-review
TotalBlocks	T合計ブロック	Tゴウケイブロック	reading-needs-review
Type	T型	Tカタ	reading-needs-review
TypeTest	T型テスト	Tカタテスト	reading-needs-review
T공용서술자테이블	TShareddescriptortable	TShareddescriptortable	reading-needs-review
T공용서술자테이블_자료	TShareddescriptortableデータ	TShareddescriptortableデータ	reading-needs-review
T작업관리자	Tタスク管理者	Tタスクカンリシャ	reading-needs-review
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	reading-needs-review
T콘솔	Tコンソール	Tコンソール	reading-needs-review
T함수1	T関数1	Tカンスウ1	reading-needs-review
UDESC_32SEG	Udesc32seg	Udesc32seg	reading-needs-review
UDESC_CONTENTS	Udesc目次	Udescモクジ	reading-needs-review
UDESC_LIMIT_IN_PAGES	Udesc制限受信pages	Udescセイゲンジュシンpages	reading-needs-review
UDESC_RX_ONLY	Udescrx専用	Udescrxセンヨウ	reading-needs-review
UDESC_SEG_NOT_PRESENT	Udescsegインストールされていません現在	Udescsegインストールサレテイマセンゲンザイ	reading-needs-review
UDESC_USABLE	Udescusable	Udescusable	reading-needs-review
USER_STACK	U利用者stack	Uリヨウシャstack	reading-needs-review
USER_STACK_SIZE	U利用者stackサイズ	Uリヨウシャstackサイズ	reading-needs-review
USER_STACK_TOP	U利用者stack上	Uリヨウシャstackウエ	reading-needs-review
Uid	Uid	Uid	reading-needs-review
Uint16ToArray	Unsignedinteger16to配列	Unsignedinteger16toハイレツ	reading-needs-review
Uint16ToArray_BE	Unsignedinteger16to配列be	Unsignedinteger16toハイレツbe	reading-needs-review
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	reading-needs-review
Uint32ToArray	Unsignedinteger32to配列	Unsignedinteger32toハイレツ	reading-needs-review
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	reading-needs-review
Uint48ToArray	Unsignedinteger48to配列	Unsignedinteger48toハイレツ	reading-needs-review
Uint48ToArray_BE	Unsignedinteger48to配列be	Unsignedinteger48toハイレツbe	reading-needs-review
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	reading-needs-review
Uint64ToArray	Unsignedinteger64to配列	Unsignedinteger64toハイレツ	reading-needs-review
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	reading-needs-review
UnhandleInterrupt	Unhandle割込み	Unhandleワリコミ	reading-needs-review
UnsetBit	M割当ビットを反転	Mワリアテビットヲハンテン	reading-needs-review
UsedBlocks	U使用中ブロック	Uシヨウチュウブロック	reading-needs-review
UserDesc	U利用者descriptor	Uリヨウシャdescriptor	reading-needs-review
UserStack	U利用者stack_2	Uリヨウシャstack_2	reading-needs-review
UserStackSize	U利用者stackサイズ_2	Uリヨウシャstackサイズ_2	reading-needs-review
Vendor_id	V製造元id	Vセイゾウモトid	reading-needs-review
Version	Vバージョン	Vバージョン	reading-needs-review
VirtTest	Virtテスト	Virtテスト	reading-needs-review
Write	W書込み	Wカキコミ	reading-needs-review
Write28	W書込み28	Wカキコミ28	reading-needs-review
WriteRegisters	W書込みレジスタ	Wカキコミレジスタ	reading-needs-review
X	X	X	reading-needs-review
Y	Y	Y	reading-needs-review
Zero	Z数値の0	Zスウチノ0	reading-needs-review
ZeroBlockInPageDir	Z数値の0ブロック受信ページディレクトリ	Zスウチノ0ブロックジュシンページディレクトリ	reading-needs-review
a	a	a	reading-needs-review
aTime	a時間	aジカン	reading-needs-review
access	アクセス	アクセス	reading-needs-review
accessMode	アクセスモード	アクセスモード	reading-needs-review
ack	ack	ack	reading-needs-review
activeKeyboardDriver	有効キーボードドライバー	ユウコウキーボードドライバー	reading-needs-review
activeMouseDriver	有効マウスドライバー	ユウコウマウスドライバー	reading-needs-review
addr	address	address	reading-needs-review
addrPtr	addressポインタ	addressポインタ	reading-needs-review
address	address_2	address_2	reading-needs-review
addressError	addressエラー	addressエラー	reading-needs-review
afInet	afinet	afinet	reading-needs-review
allocFD	allocatefd	allocatefd	reading-needs-review
allocOpenFile	allocate開くファイル	allocateヒラクファイル	reading-needs-review
allocProcess	allocateプロセス	allocateプロセス	reading-needs-review
allocateSocket	allocateソケット	allocateソケット	reading-needs-review
allocated	allocated	allocated	reading-needs-review
amd_am79c973	amdam79c973	amdam79c973	reading-needs-review
args	引数	ヒキスウ	reading-needs-review
argument	argument	argument	reading-needs-review
argumentPointers	argumentpointers	argumentpointers	reading-needs-review
arguments	引数_2	ヒキスウ_2	reading-needs-review
arp	arp	arp	reading-needs-review
arpBuffer	arpbuffer	arpbuffer	reading-needs-review
arpMesgSize	arpmesgサイズ	arpmesgサイズ	reading-needs-review
arpProvider	arpprovider	arpprovider	reading-needs-review
arp콘솔	arpコンソール	arpコンソール	reading-needs-review
array	配列	ハイレツ	reading-needs-review
ata	ata	ata	reading-needs-review
ata0s	ata0s	ata0s	reading-needs-review
attempts	attempts	attempts	reading-needs-review
attr	属性	ゾクセイ	reading-needs-review
attributeControllerIndexPort	属性制御器目次ポート	ゾクセイセイギョキモクジポート	reading-needs-review
attributeControllerReadPort	属性制御器読込みポート	ゾクセイセイギョキヨミコミポート	reading-needs-review
attributeControllerResetPort	属性制御器リセットポート	ゾクセイセイギョキリセットポート	reading-needs-review
attributeControllerWritePort	属性制御器書込みポート	ゾクセイセイギョキカキコミポート	reading-needs-review
attributes	属性_2	ゾクセイ_2	reading-needs-review
aux	aux	aux	reading-needs-review
avail	使用可能	シヨウカノウ	reading-needs-review
b	b	b	reading-needs-review
backend	backend	backend	reading-needs-review
backupFpRegs	backupfpregs	backupfpregs	reading-needs-review
backupSector	backupsector	backupsector	reading-needs-review
bar	バー	バー	reading-needs-review
barNum	バーnumber	バーnumber	reading-needs-review
bar_value	バー値	バーアタイ	reading-needs-review
base	base	base	reading-needs-review
baseCode	basecode	basecode	reading-needs-review
baseHigh	base高い	baseタカイ	reading-needs-review
baseLow	base低い	baseヒクイ	reading-needs-review
baseMid	basemid	basemid	reading-needs-review
base_addr_high	baseaddress高い	baseaddressタカイ	reading-needs-review
base_addr_low	baseaddress低い	baseaddressヒクイ	reading-needs-review
bh	bh	bh	reading-needs-review
bindEphemeral	バインドephemeral	バインドephemeral	reading-needs-review
bindError	バインドエラー	バインドエラー	reading-needs-review
bios	bios	bios	reading-needs-review
bit	bit	bit	reading-needs-review
bitmap	割当ビット表	ワリアテビットオモテ	reading-needs-review
bootSignature	bootsignature	bootsignature	reading-needs-review
bootable	bootable	bootable	reading-needs-review
bootloader	bootloader	bootloader	reading-needs-review
bound	bound	bound	reading-needs-review
bpb	ファイル体系設定値	ファイルタイケイセッテイチ	reading-needs-review
bpbBytes	bpbバイト	bpbバイト	reading-needs-review
bpbPtr	bpbポインタ	bpbポインタ	reading-needs-review
buf	buffer	buffer	reading-needs-review
buf1	buffer1	buffer1	reading-needs-review
buf2	buffer2	buffer2	reading-needs-review
buf3	buffer3	buffer3	reading-needs-review
buf4	buffer4	buffer4	reading-needs-review
buf6	buffer6	buffer6	reading-needs-review
buffer	buffer_2	buffer_2	reading-needs-review
buffer1	buffer1_2	buffer1_2	reading-needs-review
buffer2	buffer2_2	buffer2_2	reading-needs-review
bufferAddr	bufferaddress	bufferaddress	reading-needs-review
bufferAddress	bufferaddress_2	bufferaddress_2	reading-needs-review
bufptr	bufferポインタ	bufferポインタ	reading-needs-review
bus	bus	bus	reading-needs-review
busControlRegisterDataPort	bus制御レジスタデータポート	busセイギョレジスタデータポート	reading-needs-review
button	ボタン	ボタン	reading-needs-review
buttons	ボタン_2	ボタン_2	reading-needs-review
bytesPerSector	バイトpersector	バイトpersector	reading-needs-review
c	c	c	reading-needs-review
cDate	c日付	cヒヅケ	reading-needs-review
cTime	c時間	cジカン	reading-needs-review
cTimeTenth	c時間tenth	cジカンtenth	reading-needs-review
call	呼出し	ヨビダシ	reading-needs-review
candidate	candidate	candidate	reading-needs-review
cap	cap	cap	reading-needs-review
char	char	char	reading-needs-review
checked	checked	checked	reading-needs-review
checksum	checksum	checksum	reading-needs-review
child	child	child	reading-needs-review
childPID	childpid	childpid	reading-needs-review
childPageDir	childページディレクトリ	childページディレクトリ	reading-needs-review
chunk	chunk	chunk	reading-needs-review
class_id	クラスid	クラスid	reading-needs-review
closeAllProcessFDs	閉じるすべてプロセスfds	トジルスベテプロセスfds	reading-needs-review
closeOnExec	閉じる時実行	トジルトキジッコウ	reading-needs-review
closeProcessFD	閉じるプロセスfd	トジルプロセスfd	reading-needs-review
code	code	code	reading-needs-review
code1Ptr	code1ポインタ	code1ポインタ	reading-needs-review
code1ptr	code1ポインタ_2	code1ポインタ_2	reading-needs-review
code2Ptr	code2ポインタ	code2ポインタ	reading-needs-review
code3Ptr	code3ポインタ	code3ポインタ	reading-needs-review
codeSegment	codesegment	codesegment	reading-needs-review
colorIndex	色目次	イロメツギ	reading-needs-review
colordepth	色depth	ショクdepth	reading-needs-review
command	コマンド	コマンド	reading-needs-review
commandPort	コマンドポート	コマンドポート	reading-needs-review
commandport	コマンドポート_2	コマンドポート_2	reading-needs-review
common	共通	キョウツウ	reading-needs-review
connected	connected	connected	reading-needs-review
console	コンソール	コンソール	reading-needs-review
controlPort	制御ポート	セイギョポート	reading-needs-review
copyExecVector	複製実行vector	フクセイジッコウvector	reading-needs-review
copyLength	複製長さ	フクセイナガサ	reading-needs-review
copyPageDir	複製ページディレクトリ	フクセイページディレクトリ	reading-needs-review
copyPath	複製パス	フクセイパス	reading-needs-review
copySocketName	複製ソケット名前	フクセイソケットナマエ	reading-needs-review
copyUtsField	複製utsfield	フクセイutsfield	reading-needs-review
count	カウント	カウント	reading-needs-review
count2	カウント2	カウント2	reading-needs-review
cowFrameManager	cowフレーム管理者	cowフレームカンリシャ	reading-needs-review
cpu	cpu	cpu	reading-needs-review
cpustate	cpu状態	cpuジョウタイ	reading-needs-review
cr0	cr0	cr0	reading-needs-review
cr3	cr3	cr3	reading-needs-review
cr4	cr4	cr4	reading-needs-review
crtcDataPort	crtcデータポート	crtcデータポート	reading-needs-review
crtcIndexPort	crtc目次ポート	crtcモクジポート	reading-needs-review
cs	cs	cs	reading-needs-review
currentRecvBuffer	現在の日時recvbuffer	ゲンザイノニチジrecvbuffer	reading-needs-review
currentSendBuffer	現在の日時送信buffer	ゲンザイノニチジソウシンbuffer	reading-needs-review
currentTask	現在の日時タスク	ゲンザイノニチジタスク	reading-needs-review
currentThread	現在の日時スレッド	ゲンザイノニチジスレッド	reading-needs-review
currentThreadIndex	現在の日時スレッド目次	ゲンザイノニチジスレッドモクジ	reading-needs-review
cursorHeight	カーソルheight	カーソルheight	reading-needs-review
cursorStart	カーソル開始	カーソルカイシ	reading-needs-review
d_tag	dタグ	dタグ	reading-needs-review
d_val_ptr	dvalポインタ	dvalポインタ	reading-needs-review
data	データ	データ	reading-needs-review
dataBuf	データbuffer	データbuffer	reading-needs-review
dataBytes	データバイト	データバイト	reading-needs-review
dataPointer	データポインタ	データポインタ	reading-needs-review
dataPort	データポート	データポート	reading-needs-review
dataStart	データ開始	データカイシ	reading-needs-review
databuffer	データbuffer_2	データbuffer_2	reading-needs-review
dataport	データポート_2	データポート_2	reading-needs-review
defaultKeyboardEventHandler	デフォルトキーボード事象handler	デフォルトキーボードジショウhandler	reading-needs-review
desc	descriptor	descriptor	reading-needs-review
description	説明	セツメイ	reading-needs-review
destination	転送先	テンソウサキ	reading-needs-review
destinationAddress	転送先address	テンソウサキaddress	reading-needs-review
destinationLength	転送先長さ	テンソウサキナガサ	reading-needs-review
dev	デバイス	デバイス	reading-needs-review
device	デバイス_2	デバイス_2	reading-needs-review
deviceDescriptor	デバイスdescriptor	デバイスdescriptor	reading-needs-review
devicePort	デバイスポート	デバイスポート	reading-needs-review
diff	diff	diff	reading-needs-review
digits	digits	digits	reading-needs-review
dirent	dirent	dirent	reading-needs-review
direntBytes	direntバイト	direntバイト	reading-needs-review
direntPtr	direntポインタ	direntポインタ	reading-needs-review
discardProcess	破棄プロセス	ハキプロセス	reading-needs-review
dispatchInterrupt	dispatch割込み	dispatchワリコミ	reading-needs-review
divisor	divisor	divisor	reading-needs-review
domain	ドメイン	ドメイン	reading-needs-review
driveNumber	drivenumber	drivenumber	reading-needs-review
driver	ドライバー	ドライバー	reading-needs-review
driverManager	ドライバー管理者	ドライバーカンリシャ	reading-needs-review
drivercount	ドライバーカウント	ドライバーカウント	reading-needs-review
drv	ドライバー_2	ドライバー_2	reading-needs-review
ds	ds	ds	reading-needs-review
ds_segment	dssegment	dssegment	reading-needs-review
dst	転送先_2	テンソウサキ_2	reading-needs-review
dstEntry	転送先entry	テンソウサキentry	reading-needs-review
dstIP	転送先ipaddress	テンソウサキipaddress	reading-needs-review
dstIP_BE	転送先ipaddressネットワークバイトorder	テンソウサキipaddressネットワークバイトorder	reading-needs-review
dstMAC	転送先macaddress	テンソウサキmacaddress	reading-needs-review
dstMAC_BE	転送先macbe	テンソウサキmacbe	reading-needs-review
dstPageDir	転送先ページディレクトリ	テンソウサキページディレクトリ	reading-needs-review
dstPort	宛先接続番号	アテサキセツゾクバンゴウ	reading-needs-review
dstPt	転送先pt	テンソウサキpt	reading-needs-review
dstPtPtr	転送先ptポインタ	テンソウサキptポインタ	reading-needs-review
dstPtr	転送先ポインタ	テンソウサキポインタ	reading-needs-review
dstptr	転送先ポインタ_2	テンソウサキポインタ_2	reading-needs-review
dynamic	動的に	ドウテキニ	reading-needs-review
e	e	e	reading-needs-review
e_ehsize	eehsize	eehsize	reading-needs-review
e_entry	eentry	eentry	reading-needs-review
e_flags	eフラグ	eフラグ	reading-needs-review
e_ident	eident	eident	reading-needs-review
e_machine	emachine	emachine	reading-needs-review
e_phentsize	ephentsize	ephentsize	reading-needs-review
e_phnum	ephnum	ephnum	reading-needs-review
e_phoff	ephoff	ephoff	reading-needs-review
e_shentsize	eshentsize	eshentsize	reading-needs-review
e_shnum	eshnum	eshnum	reading-needs-review
e_shoff	eshoff	eshoff	reading-needs-review
e_shstrndx	eshstrndx	eshstrndx	reading-needs-review
e_type	e型	eカタ	reading-needs-review
e_version	eバージョン	eバージョン	reading-needs-review
eax	eax	eax	reading-needs-review
ebp	ebp	ebp	reading-needs-review
ebx	ebx	ebx	reading-needs-review
ecx	ecx	ecx	reading-needs-review
edi	edi	edi	reading-needs-review
edx	edx	edx	reading-needs-review
efHandler	efhandler	efhandler	reading-needs-review
eflags	eflags	eflags	reading-needs-review
eip	eip	eip	reading-needs-review
eipOffset	eipoffset	eipoffset	reading-needs-review
elf	実行連結形式	ジッコウレンケツケイシキ	reading-needs-review
elf0	elf0	elf0	reading-needs-review
elf2	elf2	elf2	reading-needs-review
elf3	elf3	elf3	reading-needs-review
elf4	elf4	elf4	reading-needs-review
elfHeader	elfヘッダ	elfヘッダ	reading-needs-review
enabled	有効	ユウコウ	reading-needs-review
end	文末	ブンマツ	reading-needs-review
endOffset	文末offset	ブンマツoffset	reading-needs-review
end_cylinder	文末cylinder	ブンマツcylinder	reading-needs-review
end_head	文末head	ブンマツhead	reading-needs-review
end_sector	文末sector	ブンマツsector	reading-needs-review
ensureCurrentProcess	ensure現在の日時プロセス	ensureゲンザイノニチジプロセス	reading-needs-review
entry	entry	entry	reading-needs-review
entryPoint	entrypoint	entrypoint	reading-needs-review
entrypoint	entrypoint_2	entrypoint_2	reading-needs-review
environment	environment	environment	reading-needs-review
environmentPointers	environmentpointers	environmentpointers	reading-needs-review
err	エラー	エラー	reading-needs-review
errorPort	エラーポート	エラーポート	reading-needs-review
es	es	es	reading-needs-review
esi	esi	esi	reading-needs-review
esp	esp	esp	reading-needs-review
esp0	esp0	esp0	reading-needs-review
esp1	esp1	esp1	reading-needs-review
esp2	esp2	esp2	reading-needs-review
etherFrameProvider	共有媒体網伝送枠提供器	キョウユウバイタイアミデンソウワクテイキョウウツワ	reading-needs-review
etherType	イーサネット型	イーサネットカタ	reading-needs-review
etherType_BE	イーサネット型be	イーサネットカタbe	reading-needs-review
