original	compiler	native	status
SetBit	S集合bit	S集合bit	existing-unreviewed
SetBlockInPageDir	S集合块进页目录	S集合块进页目录	existing-unreviewed
SetBuffer	S集合buffer	S集合buffer	existing-unreviewed
SetByteAtAddr	S集合字节ataddress	S集合字节ataddress	existing-unreviewed
SetByteInPageDir	S集合字节进页目录	S集合字节进页目录	existing-unreviewed
SetCR3	S集合cr3	S集合cr3	existing-unreviewed
SetColor	S集合颜色	S集合颜色	existing-unreviewed
SetDescriptor	S集合descriptor	S集合descriptor	existing-unreviewed
SetHandleInterruptFuction	S集合控制器中断fuction	S集合控制器中断fuction	existing-unreviewed
SetHandler	S集合handler	S集合handler	existing-unreviewed
SetIPAddress	S集合ipaddress	S集合ipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	S中断descriptor表格条目集合	S中断descriptor表格条目集合	existing-unreviewed
SetInterruptManager	S集合中断管理器	S集合中断管理器	existing-unreviewed
SetInterruptNumber	S集合中断数字	S集合中断数字	existing-unreviewed
SetMode	S集合模式	S集合模式	existing-unreviewed
SetNodeAt	S集合节点at	S集合节点at	existing-unreviewed
SetStack	S集合stack	S集合stack	existing-unreviewed
SetTlsSegment	S集合tlssegment	S集合tlssegment	existing-unreviewed
SetUint32AtAddr	S集合unsignedinteger32ataddress	S集合unsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	S集合unsignedinteger32进页目录	S集合unsignedinteger32进页目录	existing-unreviewed
SetUint8AtAddr	S集合unsignedinteger8ataddress	S集合unsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	Shared内存region	Shared内存region	existing-unreviewed
Size	S大小_2	S大小_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegment故障	Stacksegment故障	existing-unreviewed
Start_lba	S开始lba	S开始lba	existing-unreviewed
Started	S开始于	S开始于	existing-unreviewed
StdinPutByte	Stdinput字节	Stdinput字节	existing-unreviewed
StopCurrentThread	S停止当前线程	S停止当前线程	existing-unreviewed
Stopped	S已停止	S已停止	existing-unreviewed
SubnetMask	Subnet掩码	Subnet掩码	existing-unreviewed
SupportMode	S支持模式	S支持模式	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	Sys关闭_2	Sys关闭_2	existing-unreviewed
Sys_exit	Sys退出_2	Sys退出_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	Sys打开_2	Sys打开_2	existing-unreviewed
Sys_printStr	Sys打印str	Sys打印str	existing-unreviewed
Sys_printUint32	Sys打印unsignedinteger32	Sys打印unsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sys读取_2	Sys读取_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	Arp以太网帧handler	Arp以太网帧handler	existing-unreviewed
TARPMessage	Arp消息	Arp消息	existing-unreviewed
TARPMessageBuffer	Arp消息buffer	Arp消息buffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	T高级技术attachment	T高级技术attachment	existing-unreviewed
TArray	T数组	T数组	existing-unreviewed
TBaseAddressRegister	TBaseaddress寄存器	TBaseaddress寄存器	existing-unreviewed
TBiosParameterBlock32	T文件系统参数32	T文件系统参数32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	Tcow帧管理器	Tcow帧管理器	existing-unreviewed
TCPUState	Tcpu状态	Tcpu状态	existing-unreviewed
TDefaultKeyboardEventHandler	T默认键盘事件handler	T默认键盘事件handler	existing-unreviewed
TDefaultMouseEventHandler	T默认鼠标事件handler	T默认鼠标事件handler	existing-unreviewed
TDefaultPCIControllerHandler	T默认pci控制器handler	T默认pci控制器handler	existing-unreviewed
TDefaultTimerEventHandler	T默认定时器事件handler	T默认定时器事件handler	existing-unreviewed
TDirectoryEntryFat32	T目录条目fat32	T目录条目fat32	existing-unreviewed
TDriverManager	T驱动程序管理器	T驱动程序管理器	existing-unreviewed
TEtherFrameHandler	T以太网帧handler	T以太网帧handler	existing-unreviewed
TEtherFrameHeader	T共享介质网络帧头	T共享介质网络帧头	existing-unreviewed
TEtherFrameHeaderBuffer	T以太网帧头部buffer	T以太网帧头部buffer	existing-unreviewed
TEtherFrameProvider	T共享介质网络帧提供器	T共享介质网络帧提供器	existing-unreviewed
TEtherFrameRawDataHandler	T以太网帧raw数据handler	T以太网帧raw数据handler	existing-unreviewed
TGateDescriptor	T入口descriptor	T入口descriptor	existing-unreviewed
THREAD_STACK_SIZE	T线程stack大小	T线程stack大小	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	Ip以太网帧handler	Ip以太网帧handler	existing-unreviewed
TInitializationBlock	TInitialization块	TInitialization块	existing-unreviewed
TInternetControlMessageProtocol	T互联网络控制报文协议	T互联网络控制报文协议	existing-unreviewed
TInternetControlMessageProtocolMessage	T互联网Ctrl消息protocol消息	T互联网Ctrl消息protocol消息	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	T互联网Ctrl消息protocol消息buffer	T互联网Ctrl消息protocol消息buffer	existing-unreviewed
TInternetProtocolHandler	T互联网protocolhandler	T互联网protocolhandler	existing-unreviewed
TInternetProtocolProvider	T互联网络协议提供器	T互联网络协议提供器	existing-unreviewed
TInternetProtocolV4Message	T互联网protocolv4消息	T互联网protocolv4消息	existing-unreviewed
TInternetProtocolV4MessageBuffer	T互联网protocolv4消息buffer	T互联网protocolv4消息buffer	existing-unreviewed
TInterruptDescriptorTablePointer	T中断descriptor表格指针	T中断descriptor表格指针	existing-unreviewed
TInterruptHandler	T中断handler	T中断handler	existing-unreviewed
TInterruptManager	T中断管理器	T中断管理器	existing-unreviewed
TKeyboardDriver	T键盘驱动程序	T键盘驱动程序	existing-unreviewed
TLS_START	Tls开始	Tls开始	existing-unreviewed
TMSDOSPartitionTable	Tmsdos分区表格	Tmsdos分区表格	existing-unreviewed
TMasterBootRecord	T主引导记录	T主引导记录	existing-unreviewed
TMemoryChunk	T内存chunk	T内存chunk	existing-unreviewed
TMemoryManager	T内存管理器	T内存管理器	existing-unreviewed
TMouseDriver	T鼠标驱动程序	T鼠标驱动程序	existing-unreviewed
TMyKeyboardEventHandler	TMy键盘事件handler	TMy键盘事件handler	existing-unreviewed
TMyMouseEventHandler	TMy鼠标事件handler	TMy鼠标事件handler	existing-unreviewed
TMyPCIControllerHandler	TMypci控制器handler	TMypci控制器handler	existing-unreviewed
TPartitionTableEntry	T分区表格条目	T分区表格条目	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect控制器	TPeripheralcomponentinterconnect控制器	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnect设备descriptor	TPeripheralcomponentinterconnect设备descriptor	existing-unreviewed
TPort	T端口	T端口	existing-unreviewed
TPort16Bit	T端口16bit	T端口16bit	existing-unreviewed
TPort32Bit	T端口32bit	T端口32bit	existing-unreviewed
TPort8Bit	T端口8bit	T端口8bit	existing-unreviewed
TRawDataHandler	TRaw数据handler	TRaw数据handler	existing-unreviewed
TSSEntry	Tss条目	Tss条目	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	T任务	T任务	existing-unreviewed
TThread	T线程	T线程	existing-unreviewed
TThreadHelper	T线程helper	T线程helper	existing-unreviewed
TTimerDriver	T定时器驱动程序	T定时器驱动程序	existing-unreviewed
TUserDatagramProtocolHandler	T用户datagramprotocolhandler	T用户datagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	T用户数据报头	T用户数据报头	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	T用户datagramprotocol头部buffer	T用户datagramprotocol头部buffer	existing-unreviewed
TUserDatagramProtocolProvider	T用户datagramprotocolprovider	T用户datagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	T用户数据报通信端点	T用户数据报通信端点	existing-unreviewed
TVideoGraphicsArray	T视频图形数组	T视频图形数组	existing-unreviewed
TWidget	T界面元素	T界面元素	existing-unreviewed
TWidgetMouseEventHandler	T控件鼠标事件handler	T控件鼠标事件handler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	T测试	T测试	existing-unreviewed
TestBit	T测试bit	T测试bit	existing-unreviewed
TestPrint	T测试打印	T测试打印	existing-unreviewed
Thread	T线程_2	T线程_2	existing-unreviewed
ThreadList	T线程列表	T线程列表	existing-unreviewed
ThreadState	T线程状态	T线程状态	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tlssegments	Tlssegments	existing-unreviewed
TotalBlocks	T总数块	T总数块	existing-unreviewed
Type	T类型	T类型	existing-unreviewed
TypeTest	T类型测试	T类型测试	existing-unreviewed
T공용서술자테이블	TShareddescriptor表格	TShareddescriptor表格	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptor表格数据	TShareddescriptor表格数据	existing-unreviewed
T작업관리자	T任务管理器	T任务管理器	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	T控制台	T控制台	existing-unreviewed
T함수1	T函数1	T函数1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	Udesc目录	Udesc目录	existing-unreviewed
UDESC_LIMIT_IN_PAGES	Udesc限定进pages	Udesc限定进pages	existing-unreviewed
UDESC_RX_ONLY	Udescrx仅用	Udescrx仅用	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegnot当前电池	Udescsegnot当前电池	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	U用户stack	U用户stack	existing-unreviewed
USER_STACK_SIZE	U用户stack大小	U用户stack大小	existing-unreviewed
USER_STACK_TOP	U用户stack上	U用户stack上	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16to数组	Unsignedinteger16to数组	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16to数组be	Unsignedinteger16to数组be	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32to数组	Unsignedinteger32to数组	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48to数组	Unsignedinteger48to数组	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48to数组be	Unsignedinteger48to数组be	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64to数组	Unsignedinteger64to数组	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandle中断	Unhandle中断	existing-unreviewed
UnsetBit	M反转分配位	M反转分配位	existing-unreviewed
UsedBlocks	U已用块	U已用块	existing-unreviewed
UserDesc	U用户descriptor	U用户descriptor	existing-unreviewed
UserStack	U用户stack_2	U用户stack_2	existing-unreviewed
UserStackSize	U用户stack大小_2	U用户stack大小_2	existing-unreviewed
Vendor_id	V发行商id	V发行商id	existing-unreviewed
Version	V版本	V版本	existing-unreviewed
VirtTest	Virt测试	Virt测试	existing-unreviewed
Write	W写入	W写入	existing-unreviewed
Write28	W写入28	W写入28	existing-unreviewed
WriteRegisters	W写入寄存器	W写入寄存器	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Z零	Z零	existing-unreviewed
ZeroBlockInPageDir	Z零块进页目录	Z零块进页目录	existing-unreviewed
a	a	a	existing-unreviewed
aTime	a时间	a时间	existing-unreviewed
access	访问	访问	existing-unreviewed
accessMode	访问模式	访问模式	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	活跃键盘驱动程序	活跃键盘驱动程序	existing-unreviewed
activeMouseDriver	活跃鼠标驱动程序	活跃鼠标驱动程序	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	address指针	address指针	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	address错误	address错误	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocate打开文件	allocate打开文件	existing-unreviewed
allocProcess	allocate进程	allocate进程	existing-unreviewed
allocateSocket	allocate套接字	allocate套接字	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	参数	参数	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	参数_2	参数_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesg大小	arpmesg大小	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arp控制台	arp控制台	existing-unreviewed
array	数组	数组	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	属性	属性	existing-unreviewed
attributeControllerIndexPort	属性控制器索引端口	属性控制器索引端口	existing-unreviewed
attributeControllerReadPort	属性控制器读取端口	属性控制器读取端口	existing-unreviewed
attributeControllerResetPort	属性控制器重置端口	属性控制器重置端口	existing-unreviewed
attributeControllerWritePort	属性控制器写入端口	属性控制器写入端口	existing-unreviewed
attributes	属性_2	属性_2	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	可用	可用	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	巴尔	巴尔	existing-unreviewed
barNum	巴尔数字	巴尔数字	existing-unreviewed
bar_value	巴尔值	巴尔值	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	base高	base高	existing-unreviewed
baseLow	base低	base低	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddress高	baseaddress高	existing-unreviewed
base_addr_low	baseaddress低	baseaddress低	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	绑定ephemeral	绑定ephemeral	existing-unreviewed
bindError	绑定错误	绑定错误	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	分配位图	分配位图	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	文件系统参数	文件系统参数	existing-unreviewed
bpbBytes	bpb字节	bpb字节	existing-unreviewed
bpbPtr	bpb指针	bpb指针	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	buffer指针	buffer指针	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	busCtrl寄存器数据端口	busCtrl寄存器数据端口	existing-unreviewed
button	按钮	按钮	existing-unreviewed
buttons	按钮_2	按钮_2	existing-unreviewed
bytesPerSector	字节persector	字节persector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	c日期	c日期	existing-unreviewed
cTime	c时间	c时间	existing-unreviewed
cTimeTenth	c时间tenth	c时间tenth	existing-unreviewed
call	调用	调用	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	child进程号	child进程号	existing-unreviewed
childPageDir	child页目录	child页目录	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	类id	类id	existing-unreviewed
closeAllProcessFDs	关闭全部进程fds	关闭全部进程fds	existing-unreviewed
closeOnExec	关闭时执行	关闭时执行	existing-unreviewed
closeProcessFD	关闭进程fd	关闭进程fd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1指针	code1指针	existing-unreviewed
code1ptr	code1指针_2	code1指针_2	existing-unreviewed
code2Ptr	code2指针	code2指针	existing-unreviewed
code3Ptr	code3指针	code3指针	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	颜色索引	颜色索引	existing-unreviewed
colordepth	颜色深度	颜色深度	existing-unreviewed
command	命令	命令	existing-unreviewed
commandPort	命令端口	命令端口	existing-unreviewed
commandport	命令端口_2	命令端口_2	existing-unreviewed
common	通用	通用	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	控制台	控制台	existing-unreviewed
controlPort	ctrl端口	ctrl端口	existing-unreviewed
copyExecVector	复制执行vector	复制执行vector	existing-unreviewed
copyLength	复制长度	复制长度	existing-unreviewed
copyPageDir	复制页目录	复制页目录	existing-unreviewed
copyPath	复制路径	复制路径	existing-unreviewed
copySocketName	复制套接字名称	复制套接字名称	existing-unreviewed
copyUtsField	复制uts字段	复制uts字段	existing-unreviewed
count	计数	计数	existing-unreviewed
count2	计数2	计数2	existing-unreviewed
cowFrameManager	cow帧管理器	cow帧管理器	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpu状态	cpu状态	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtc数据端口	crtc数据端口	existing-unreviewed
crtcIndexPort	crtc索引端口	crtc索引端口	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	当前recvbuffer	当前recvbuffer	existing-unreviewed
currentSendBuffer	当前发送buffer	当前发送buffer	existing-unreviewed
currentTask	当前任务	当前任务	existing-unreviewed
currentThread	当前线程	当前线程	existing-unreviewed
currentThreadIndex	当前线程索引	当前线程索引	existing-unreviewed
cursorHeight	光标高度	光标高度	existing-unreviewed
cursorStart	光标开始	光标开始	existing-unreviewed
d_tag	d标记	d标记	existing-unreviewed
d_val_ptr	dval指针	dval指针	existing-unreviewed
data	数据	数据	existing-unreviewed
dataBuf	数据buffer	数据buffer	existing-unreviewed
dataBytes	数据字节	数据字节	existing-unreviewed
dataPointer	数据指针	数据指针	existing-unreviewed
dataPort	数据端口	数据端口	existing-unreviewed
dataStart	数据开始	数据开始	existing-unreviewed
databuffer	数据buffer_2	数据buffer_2	existing-unreviewed
dataport	数据端口_2	数据端口_2	existing-unreviewed
defaultKeyboardEventHandler	默认键盘事件handler	默认键盘事件handler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	描述	描述	existing-unreviewed
destination	目的	目的	existing-unreviewed
destinationAddress	目的address	目的address	existing-unreviewed
destinationLength	目的长度	目的长度	existing-unreviewed
dev	设备	设备	existing-unreviewed
device	设备_2	设备_2	existing-unreviewed
deviceDescriptor	设备descriptor	设备descriptor	existing-unreviewed
devicePort	设备端口	设备端口	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	dirent字节	dirent字节	existing-unreviewed
direntPtr	dirent指针	dirent指针	existing-unreviewed
discardProcess	忽略进程	忽略进程	existing-unreviewed
dispatchInterrupt	dispatch中断	dispatch中断	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	域	域	existing-unreviewed
driveNumber	drive数字	drive数字	existing-unreviewed
driver	驱动程序	驱动程序	existing-unreviewed
driverManager	驱动程序管理器	驱动程序管理器	existing-unreviewed
drivercount	驱动程序计数	驱动程序计数	existing-unreviewed
drv	驱动程序_2	驱动程序_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	目的_2	目的_2	existing-unreviewed
dstEntry	目的条目	目的条目	existing-unreviewed
dstIP	目的ipaddress	目的ipaddress	existing-unreviewed
dstIP_BE	目的ipaddress网络字节order	目的ipaddress网络字节order	existing-unreviewed
dstMAC	目的macaddress	目的macaddress	existing-unreviewed
dstMAC_BE	目的macbe	目的macbe	existing-unreviewed
dstPageDir	目的页目录	目的页目录	existing-unreviewed
dstPort	目标端口号	目标端口号	existing-unreviewed
dstPt	目的pt	目的pt	existing-unreviewed
dstPtPtr	目的pt指针	目的pt指针	existing-unreviewed
dstPtr	目的指针	目的指针	existing-unreviewed
dstptr	目的指针_2	目的指针_2	existing-unreviewed
dynamic	动态	动态	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	e条目	e条目	existing-unreviewed
e_flags	e标志	e标志	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	e类型	e类型	existing-unreviewed
e_version	e版本	e版本	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eip位移	eip位移	existing-unreviewed
elf	可执行与可链接格式	可执行与可链接格式	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elf头部	elf头部	existing-unreviewed
enabled	启用	启用	existing-unreviewed
end	结尾	结尾	existing-unreviewed
endOffset	结尾位移	结尾位移	existing-unreviewed
end_cylinder	结尾cylinder	结尾cylinder	existing-unreviewed
end_head	结尾head	结尾head	existing-unreviewed
end_sector	结尾sector	结尾sector	existing-unreviewed
ensureCurrentProcess	ensure当前进程	ensure当前进程	existing-unreviewed
entry	条目	条目	existing-unreviewed
entryPoint	条目point	条目point	existing-unreviewed
entrypoint	条目point_2	条目point_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	错误	错误	existing-unreviewed
errorPort	错误端口	错误端口	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	共享介质网络帧提供器	共享介质网络帧提供器	existing-unreviewed
etherType	以太网类型	以太网类型	existing-unreviewed
etherType_BE	以太网类型be	以太网类型be	existing-unreviewed
etherframe	共享介质网络帧	共享介质网络帧	existing-unreviewed
etherframePayload	以太网帧payload	以太网帧payload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exception帧值	exception帧值	existing-unreviewed
exceptionHasErrorCode	exception哈斯区错误code	exception哈斯区错误code	existing-unreviewed
exceptionName	exception名称	exception名称	existing-unreviewed
execVector	执行vector	执行vector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	已退出	已退出	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	ext标志	ext标志	existing-unreviewed
extendedScanCode	extended扫描code	extended扫描code	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	f集合fd	f集合fd	existing-unreviewed
fSetFL	f集合fl	f集合fl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fat复制	fat复制	existing-unreviewed
fatInfo	fat信息	fat信息	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fat位移进sectorfor当前cluster	fat位移进sectorfor当前cluster	existing-unreviewed
fatSectorCount	fatsector计数	fatsector计数	existing-unreviewed
fatSectorForCurrentCluster	fatsectorfor当前cluster	fatsectorfor当前cluster	existing-unreviewed
fatSize	fat大小	fat大小	existing-unreviewed
fatStart	fat开始	fat开始	existing-unreviewed
fatTypeLabel	fat类型标签	fat类型标签	existing-unreviewed
fatVersion	fat版本	fat版本	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	故障address	故障address	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fb当前col	fb当前col	existing-unreviewed
fbCurLine	fb当前行	fb当前行	existing-unreviewed
fbHeight	fb高度	fb高度	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fb宽度	fb宽度	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fd条目	fd条目	existing-unreviewed
fdFlags	fd标志	fd标志	existing-unreviewed
fdKindConsole	fd类别控制台	fd类别控制台	existing-unreviewed
fdKindFat	fd类别fat	fd类别fat	existing-unreviewed
fdKindNone	fd类别无	fd类别无	existing-unreviewed
fdKindRootDir	fd类别根目录	fd类别根目录	existing-unreviewed
fdKindSocket	fd类别套接字	fd类别套接字	existing-unreviewed
fdKindStdin	fd类别stdin	fd类别stdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	文件指针	文件指针	existing-unreviewed
fileSector	文件sector	文件sector	existing-unreviewed
fileSize	文件大小	文件大小	existing-unreviewed
filename	文件名	文件名	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	查找进程	查找进程	existing-unreviewed
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstcluster低	firstcluster低	existing-unreviewed
firstFileCluster	first文件cluster	first文件cluster	existing-unreviewed
flags	标志	标志	existing-unreviewed
flags2	标志2	标志2	existing-unreviewed
flagsAndOffset	标志与位移	标志与位移	existing-unreviewed
flushIndex	flush索引	flush索引	existing-unreviewed
flushTlsTable	flushtls表格	flushtls表格	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	帧	帧	existing-unreviewed
frameCount	帧计数	帧计数	existing-unreviewed
frameHeaderSize	帧头部大小	帧头部大小	existing-unreviewed
free	空闲	空闲	existing-unreviewed
freePort	空闲端口	空闲端口	existing-unreviewed
frequency	频率	频率	existing-unreviewed
