original	compiler	native	status
SelectDrivers	S选择驱动程序	S選取驅動程式	existing-unreviewed
Send	S发送	S送出	existing-unreviewed
SendEchoRequest	Echorequest发送	Echorequest送出	existing-unreviewed
SendFrame	S帧发送	S框架送出	existing-unreviewed
SerialInit	S串行init	S串列init	existing-unreviewed
SerialWriteByte	S串行写入字节	S串列寫入位元組	existing-unreviewed
SetBackend	S集合backend	S設定backend	existing-unreviewed
SetBit	S集合bit	S設定bit	existing-unreviewed
SetBlockInPageDir	S集合块进页目录	S設定區塊進頁目錄	existing-unreviewed
SetBuffer	S集合buffer	S設定buffer	existing-unreviewed
SetByteAtAddr	S集合字节ataddress	S設定位元組ataddress	existing-unreviewed
SetByteInPageDir	S集合字节进页目录	S設定位元組進頁目錄	existing-unreviewed
SetCR3	S集合cr3	S設定cr3	existing-unreviewed
SetColor	S集合颜色	S設定色彩	existing-unreviewed
SetDescriptor	S集合descriptor	S設定descriptor	existing-unreviewed
SetHandleInterruptFuction	S集合控制器中断fuction	S設定控制把中斷fuction	existing-unreviewed
SetHandler	S集合handler	S設定handler	existing-unreviewed
SetIPAddress	S集合ipaddress	S設定ipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	S中断descriptor表格条目集合	S中斷descriptortable項目設定	existing-unreviewed
SetInterruptManager	S集合中断管理器	S設定中斷管理器	existing-unreviewed
SetInterruptNumber	S集合中断数字	S設定中斷數字	existing-unreviewed
SetMode	S集合模式	S設定模式	existing-unreviewed
SetNodeAt	S集合节点at	S設定節點at	existing-unreviewed
SetStack	S集合stack	S設定stack	existing-unreviewed
SetTlsSegment	S集合tlssegment	S設定tlssegment	existing-unreviewed
SetUint32AtAddr	S集合unsignedinteger32ataddress	S設定unsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	S集合unsignedinteger32进页目录	S設定unsignedinteger32進頁目錄	existing-unreviewed
SetUint8AtAddr	S集合unsignedinteger8ataddress	S設定unsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	Shared内存region	Shared記憶體region	existing-unreviewed
Size	S大小_2	S大小_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegment故障	Stacksegment故障	existing-unreviewed
Start_lba	S开始lba	S啟動lba	existing-unreviewed
Started	S开始于	S已開始	existing-unreviewed
StdinPutByte	Stdinput字节	Stdinput位元組	existing-unreviewed
StopCurrentThread	S停止当前线程	S停止目前執行緒	existing-unreviewed
Stopped	S已停止	S已停止	existing-unreviewed
SubnetMask	Subnet掩码	Subnet遮罩	existing-unreviewed
SupportMode	S支持模式	S支援模式	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	Sys关闭_2	Sys關閉_2	existing-unreviewed
Sys_exit	Sys退出_2	Sys離開_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	Sys打开_2	Sys開啟_2	existing-unreviewed
Sys_printStr	Sys打印str	Sys列印str	existing-unreviewed
Sys_printUint32	Sys打印unsignedinteger32	Sys列印unsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sys读取_2	Sys讀取_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	Arp以太网帧handler	Arp乙太網路框架handler	existing-unreviewed
TARPMessage	Arp消息	Arp訊息	existing-unreviewed
TARPMessageBuffer	Arp消息buffer	Arp訊息buffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	T高级技术attachment	T進階科技attachment	existing-unreviewed
TArray	T数组	T陣列	existing-unreviewed
TBaseAddressRegister	TBaseaddress寄存器	TBaseaddress暫存器	existing-unreviewed
TBiosParameterBlock32	T文件系统参数32	T檔案系統參數32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	Tcow帧管理器	Tcow框架管理器	existing-unreviewed
TCPUState	Tcpu状态	Tcpu狀態	existing-unreviewed
TDefaultKeyboardEventHandler	T默认键盘事件handler	T預設鍵盤事件handler	existing-unreviewed
TDefaultMouseEventHandler	T默认鼠标事件handler	T預設滑鼠事件handler	existing-unreviewed
TDefaultPCIControllerHandler	T默认pci控制器handler	T預設pci控制器handler	existing-unreviewed
TDefaultTimerEventHandler	T默认定时器事件handler	T預設計時器事件handler	existing-unreviewed
TDirectoryEntryFat32	T目录条目fat32	T目錄項目fat32	existing-unreviewed
TDriverManager	T驱动程序管理器	T驅動程式管理器	existing-unreviewed
TEtherFrameHandler	T以太网帧handler	T乙太網路框架handler	existing-unreviewed
TEtherFrameHeader	T共享介质网络帧头	T共享媒介網路框標頭	existing-unreviewed
TEtherFrameHeaderBuffer	T以太网帧头部buffer	T乙太網路框架標頭buffer	existing-unreviewed
TEtherFrameProvider	T共享介质网络帧提供器	T共享媒介網路框提供器	existing-unreviewed
TEtherFrameRawDataHandler	T以太网帧raw数据handler	T乙太網路框架raw資料handler	existing-unreviewed
TGateDescriptor	T入口descriptor	T入口descriptor	existing-unreviewed
THREAD_STACK_SIZE	T线程stack大小	T執行緒stack大小	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	Ip以太网帧handler	Ip乙太網路框架handler	existing-unreviewed
TInitializationBlock	TInitialization块	TInitialization區塊	existing-unreviewed
TInternetControlMessageProtocol	T互联网络控制报文协议	T互聯網路控制訊息協定	existing-unreviewed
TInternetControlMessageProtocolMessage	T互联网Ctrl消息protocol消息	T互聯網控制訊息protocol訊息	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	T互联网Ctrl消息protocol消息buffer	T互聯網控制訊息protocol訊息buffer	existing-unreviewed
TInternetProtocolHandler	T互联网protocolhandler	T互聯網protocolhandler	existing-unreviewed
TInternetProtocolProvider	T互联网络协议提供器	T互聯網路協定提供器	existing-unreviewed
TInternetProtocolV4Message	T互联网protocolv4消息	T互聯網protocolv4訊息	existing-unreviewed
TInternetProtocolV4MessageBuffer	T互联网protocolv4消息buffer	T互聯網protocolv4訊息buffer	existing-unreviewed
TInterruptDescriptorTablePointer	T中断descriptor表格指针	T中斷descriptortable指標	existing-unreviewed
TInterruptHandler	T中断handler	T中斷handler	existing-unreviewed
TInterruptManager	T中断管理器	T中斷管理器	existing-unreviewed
TKeyboardDriver	T键盘驱动程序	T鍵盤驅動程式	existing-unreviewed
TLS_START	Tls开始	Tls啟動	existing-unreviewed
TMSDOSPartitionTable	Tmsdos分区表格	Tmsdos分割區table	existing-unreviewed
TMasterBootRecord	T主引导记录	T主開機紀錄	existing-unreviewed
TMemoryChunk	T内存chunk	T記憶體chunk	existing-unreviewed
TMemoryManager	T内存管理器	T記憶體管理器	existing-unreviewed
TMouseDriver	T鼠标驱动程序	T滑鼠驅動程式	existing-unreviewed
TMyKeyboardEventHandler	TMy键盘事件handler	TMy鍵盤事件handler	existing-unreviewed
TMyMouseEventHandler	TMy鼠标事件handler	TMy滑鼠事件handler	existing-unreviewed
TMyPCIControllerHandler	TMypci控制器handler	TMypci控制器handler	existing-unreviewed
TPartitionTableEntry	T分区表格条目	T分割區table項目	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect控制器	TPeripheralcomponentinterconnect控制器	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnect设备descriptor	TPeripheralcomponentinterconnect裝置descriptor	existing-unreviewed
TPort	T端口	T連接埠	existing-unreviewed
TPort16Bit	T端口16bit	T連接埠16bit	existing-unreviewed
TPort32Bit	T端口32bit	T連接埠32bit	existing-unreviewed
TPort8Bit	T端口8bit	T連接埠8bit	existing-unreviewed
TRawDataHandler	TRaw数据handler	TRaw資料handler	existing-unreviewed
TSSEntry	Tss条目	Tss項目	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	T任务	T工作	existing-unreviewed
TThread	T线程	T執行緒	existing-unreviewed
TThreadHelper	T线程helper	T執行緒helper	existing-unreviewed
TTimerDriver	T定时器驱动程序	T計時器驅動程式	existing-unreviewed
TUserDatagramProtocolHandler	T用户datagramprotocolhandler	T使用者datagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	T用户数据报头	T使用者資料報標頭	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	T用户datagramprotocol头部buffer	T使用者datagramprotocol標頭buffer	existing-unreviewed
TUserDatagramProtocolProvider	T用户datagramprotocolprovider	T使用者datagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	T用户数据报通信端点	T使用者資料報通訊端點	existing-unreviewed
TVideoGraphicsArray	T视频图形数组	T視訊圖形陣列	existing-unreviewed
TWidget	T界面元素	T介面元素	existing-unreviewed
TWidgetMouseEventHandler	T控件鼠标事件handler	T元件滑鼠事件handler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	T测试	T測試	existing-unreviewed
TestBit	T测试bit	T測試bit	existing-unreviewed
TestPrint	T测试打印	T測試列印	existing-unreviewed
Thread	T线程_2	T執行緒_2	existing-unreviewed
ThreadList	T线程列表	T執行緒清單	existing-unreviewed
ThreadState	T线程状态	T執行緒狀態	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tlssegments	Tls線條	existing-unreviewed
TotalBlocks	T总数块	T總數區塊	existing-unreviewed
Type	T类型	T類型	existing-unreviewed
TypeTest	T类型测试	T類型測試	existing-unreviewed
T공용서술자테이블	TShareddescriptor表格	TShareddescriptortable	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptor表格数据	TShareddescriptortable資料	existing-unreviewed
T작업관리자	T任务管理器	T工作管理器	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	T控制台	T控制台	existing-unreviewed
T함수1	T函数1	T函式1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	Udesc目录	Udesc內容	existing-unreviewed
UDESC_LIMIT_IN_PAGES	Udesc限定进pages	Udesc限制進頁	existing-unreviewed
UDESC_RX_ONLY	Udescrx仅用	Udescrx僅用	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegnot当前电池	Udescsegnot目前	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	U用户stack	U使用者stack	existing-unreviewed
USER_STACK_SIZE	U用户stack大小	U使用者stack大小	existing-unreviewed
USER_STACK_TOP	U用户stack上	U使用者stack上	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16to数组	Unsignedinteger16to陣列	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16to数组be	Unsignedinteger16to陣列be	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32to数组	Unsignedinteger32to陣列	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48to数组	Unsignedinteger48to陣列	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48to数组be	Unsignedinteger48to陣列be	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64to数组	Unsignedinteger64to陣列	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandle中断	Unhandle中斷	existing-unreviewed
UnsetBit	M反转分配位	M反轉配置位元	existing-unreviewed
UsedBlocks	U已用块	U已使用區塊	existing-unreviewed
UserDesc	U用户descriptor	U使用者descriptor	existing-unreviewed
UserStack	U用户stack_2	U使用者stack_2	existing-unreviewed
UserStackSize	U用户stack大小_2	U使用者stack大小_2	existing-unreviewed
Vendor_id	V发行商id	V廠商識別號	existing-unreviewed
Version	V版本	V版本	existing-unreviewed
VirtTest	Virt测试	Virt測試	existing-unreviewed
Write	W写入	W寫入	existing-unreviewed
Write28	W写入28	W寫入28	existing-unreviewed
WriteRegisters	W写入寄存器	W寫入暫存器	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Z零	Z零	existing-unreviewed
ZeroBlockInPageDir	Z零块进页目录	Z零區塊進頁目錄	existing-unreviewed
a	a	a	existing-unreviewed
aTime	a时间	a時間	existing-unreviewed
access	访问	存取	existing-unreviewed
accessMode	访问模式	存取模式	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	活跃键盘驱动程序	啟用鍵盤驅動程式	existing-unreviewed
activeMouseDriver	活跃鼠标驱动程序	啟用滑鼠驅動程式	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	address指针	address指標	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	address错误	address錯誤	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocate打开文件	allocate開啟檔案	existing-unreviewed
allocProcess	allocate进程	allocate程序	existing-unreviewed
allocateSocket	allocate套接字	allocate通訊端	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	参数	參數	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	参数_2	參數_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesg大小	arpmesg大小	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arp控制台	arp控制台	existing-unreviewed
array	数组	陣列	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	属性	屬性	existing-unreviewed
attributeControllerIndexPort	属性控制器索引端口	屬性控制器索引連接埠	existing-unreviewed
attributeControllerReadPort	属性控制器读取端口	屬性控制器讀取連接埠	existing-unreviewed
attributeControllerResetPort	属性控制器重置端口	屬性控制器重設連接埠	existing-unreviewed
attributeControllerWritePort	属性控制器写入端口	屬性控制器寫入連接埠	existing-unreviewed
attributes	属性_2	屬性_2	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	可用	可用空間	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	巴尔	列	existing-unreviewed
barNum	巴尔数字	列數字	existing-unreviewed
bar_value	巴尔值	列數值	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	base高	base高	existing-unreviewed
baseLow	base低	base低	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddress高	baseaddress高	existing-unreviewed
base_addr_low	baseaddress低	baseaddress低	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	绑定ephemeral	bindephemeral	existing-unreviewed
bindError	绑定错误	bind錯誤	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	分配位图	配置位元圖	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	文件系统参数	檔案系統參數	existing-unreviewed
bpbBytes	bpb字节	bpb位元組	existing-unreviewed
bpbPtr	bpb指针	bpb指標	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	buffer指针	buffer指標	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	busCtrl寄存器数据端口	bus控制暫存器資料連接埠	existing-unreviewed
button	按钮	按鈕	existing-unreviewed
buttons	按钮_2	按鈕_2	existing-unreviewed
bytesPerSector	字节persector	位元組persector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	c日期	c日期	existing-unreviewed
cTime	c时间	c時間	existing-unreviewed
cTimeTenth	c时间tenth	c時間tenth	existing-unreviewed
call	调用	呼叫	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	child进程号	child行程代碼	existing-unreviewed
childPageDir	child页目录	child頁目錄	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	类id	類別識別號	existing-unreviewed
closeAllProcessFDs	关闭全部进程fds	關閉全部程序fds	existing-unreviewed
closeOnExec	关闭时执行	關閉時執行	existing-unreviewed
closeProcessFD	关闭进程fd	關閉程序fd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1指针	code1指標	existing-unreviewed
code1ptr	code1指针_2	code1指標_2	existing-unreviewed
code2Ptr	code2指针	code2指標	existing-unreviewed
code3Ptr	code3指针	code3指標	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	颜色索引	色彩索引	existing-unreviewed
colordepth	颜色深度	色彩深度	existing-unreviewed
command	命令	指令	existing-unreviewed
commandPort	命令端口	指令連接埠	existing-unreviewed
commandport	命令端口_2	指令連接埠_2	existing-unreviewed
common	通用	通用	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	控制台	控制台	existing-unreviewed
controlPort	ctrl端口	控制連接埠	existing-unreviewed
copyExecVector	复制执行vector	複製執行vector	existing-unreviewed
copyLength	复制长度	複製長度	existing-unreviewed
copyPageDir	复制页目录	複製頁目錄	existing-unreviewed
copyPath	复制路径	複製路徑	existing-unreviewed
copySocketName	复制套接字名称	複製通訊端名稱	existing-unreviewed
copyUtsField	复制uts字段	複製uts欄位	existing-unreviewed
count	计数	計數	existing-unreviewed
count2	计数2	計數2	existing-unreviewed
cowFrameManager	cow帧管理器	cow框架管理器	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpu状态	cpu狀態	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtc数据端口	crtc資料連接埠	existing-unreviewed
crtcIndexPort	crtc索引端口	crtc索引連接埠	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	当前recvbuffer	目前recvbuffer	existing-unreviewed
currentSendBuffer	当前发送buffer	目前送出buffer	existing-unreviewed
currentTask	当前任务	目前工作	existing-unreviewed
currentThread	当前线程	目前執行緒	existing-unreviewed
currentThreadIndex	当前线程索引	目前執行緒索引	existing-unreviewed
cursorHeight	光标高度	游標height	existing-unreviewed
cursorStart	光标开始	游標啟動	existing-unreviewed
d_tag	d标记	d標籤	existing-unreviewed
d_val_ptr	dval指针	dval指標	existing-unreviewed
data	数据	資料	existing-unreviewed
dataBuf	数据buffer	資料buffer	existing-unreviewed
dataBytes	数据字节	資料位元組	existing-unreviewed
dataPointer	数据指针	資料指標	existing-unreviewed
dataPort	数据端口	資料連接埠	existing-unreviewed
dataStart	数据开始	資料啟動	existing-unreviewed
databuffer	数据buffer_2	資料buffer_2	existing-unreviewed
dataport	数据端口_2	資料連接埠_2	existing-unreviewed
defaultKeyboardEventHandler	默认键盘事件handler	預設鍵盤事件handler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	描述	描述	existing-unreviewed
destination	目的	目的地	existing-unreviewed
destinationAddress	目的address	目的地address	existing-unreviewed
destinationLength	目的长度	目的地長度	existing-unreviewed
dev	设备	裝置	existing-unreviewed
device	设备_2	裝置_2	existing-unreviewed
deviceDescriptor	设备descriptor	裝置descriptor	existing-unreviewed
devicePort	设备端口	裝置連接埠	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	dirent字节	dirent位元組	existing-unreviewed
direntPtr	dirent指针	dirent指標	existing-unreviewed
discardProcess	忽略进程	丟棄程序	existing-unreviewed
dispatchInterrupt	dispatch中断	dispatch中斷	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	域	網域	existing-unreviewed
driveNumber	drive数字	drive數字	existing-unreviewed
driver	驱动程序	驅動程式	existing-unreviewed
driverManager	驱动程序管理器	驅動程式管理器	existing-unreviewed
drivercount	驱动程序计数	驅動程式計數	existing-unreviewed
drv	驱动程序_2	驅動程式_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	目的_2	目的地_2	existing-unreviewed
dstEntry	目的条目	目的地項目	existing-unreviewed
dstIP	目的ipaddress	目的地ipaddress	existing-unreviewed
dstIP_BE	目的ipaddress网络字节order	目的地ipaddress網路位元組order	existing-unreviewed
dstMAC	目的macaddress	目的地macaddress	existing-unreviewed
dstMAC_BE	目的macbe	目的地macbe	existing-unreviewed
dstPageDir	目的页目录	目的地頁目錄	existing-unreviewed
dstPort	目标端口号	目的通訊埠號	existing-unreviewed
dstPt	目的pt	目的地pt	existing-unreviewed
dstPtPtr	目的pt指针	目的地pt指標	existing-unreviewed
dstPtr	目的指针	目的地指標	existing-unreviewed
dstptr	目的指针_2	目的地指標_2	existing-unreviewed
dynamic	动态	動態	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	e条目	e項目	existing-unreviewed
e_flags	e标志	e旗標	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	e类型	e類型	existing-unreviewed
e_version	e版本	e版本	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eip位移	eip位移	existing-unreviewed
elf	可执行与可链接格式	可執行與可連結格式	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elf头部	elf標頭	existing-unreviewed
enabled	启用	已啟用	existing-unreviewed
end	结尾	結束	existing-unreviewed
endOffset	结尾位移	結束位移	existing-unreviewed
end_cylinder	结尾cylinder	結束cylinder	existing-unreviewed
end_head	结尾head	結束head	existing-unreviewed
end_sector	结尾sector	結束sector	existing-unreviewed
ensureCurrentProcess	ensure当前进程	ensure目前程序	existing-unreviewed
entry	条目	項目	existing-unreviewed
entryPoint	条目point	項目point	existing-unreviewed
entrypoint	条目point_2	項目point_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	错误	出錯	existing-unreviewed
errorPort	错误端口	錯誤連接埠	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	共享介质网络帧提供器	共享媒介網路框提供器	existing-unreviewed
etherType	以太网类型	乙太網路類型	existing-unreviewed
etherType_BE	以太网类型be	乙太網路類型be	existing-unreviewed
etherframe	共享介质网络帧	共享媒介網路框	existing-unreviewed
etherframePayload	以太网帧payload	乙太網路框架payload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exception帧值	exception框架數值	existing-unreviewed
exceptionHasErrorCode	exception哈斯区错误code	exceptionhas錯誤code	existing-unreviewed
exceptionName	exception名称	exception名稱	existing-unreviewed
execVector	执行vector	執行vector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	已退出	已離開	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	ext标志	ext旗標	existing-unreviewed
extendedScanCode	extended扫描code	extended掃描code	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	f集合fd	f設定fd	existing-unreviewed
fSetFL	f集合fl	f設定fl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fat复制	fat複製	existing-unreviewed
fatInfo	fat信息	fat資訊	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fat位移进sectorfor当前cluster	fat位移進sectorfor目前cluster	existing-unreviewed
fatSectorCount	fatsector计数	fatsector計數	existing-unreviewed
fatSectorForCurrentCluster	fatsectorfor当前cluster	fatsectorfor目前cluster	existing-unreviewed
fatSize	fat大小	fat大小	existing-unreviewed
fatStart	fat开始	fat啟動	existing-unreviewed
fatTypeLabel	fat类型标签	fat類型標籤	existing-unreviewed
fatVersion	fat版本	fat版本	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	故障address	故障address	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fb当前col	fb目前col	existing-unreviewed
fbCurLine	fb当前行	fb目前行	existing-unreviewed
fbHeight	fb高度	fbheight	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fb宽度	fb寬度	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fd条目	fd項目	existing-unreviewed
fdFlags	fd标志	fd旗標	existing-unreviewed
fdKindConsole	fd类别控制台	fd種類控制台	existing-unreviewed
fdKindFat	fd类别fat	fd種類fat	existing-unreviewed
fdKindNone	fd类别无	fd種類無	existing-unreviewed
fdKindRootDir	fd类别根目录	fd種類根目錄目錄	existing-unreviewed
fdKindSocket	fd类别套接字	fd種類通訊端	existing-unreviewed
fdKindStdin	fd类别stdin	fd種類stdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	文件指针	檔案指標	existing-unreviewed
fileSector	文件sector	檔案sector	existing-unreviewed
fileSize	文件大小	檔案大小	existing-unreviewed
filename	文件名	檔案名稱	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	查找进程	尋找程序	existing-unreviewed
