original	compiler	native	status
SelectDrivers	S選取驅動程式	S选择驱动程序	existing-unreviewed
Send	S送出	S发送	existing-unreviewed
SendEchoRequest	Echorequest送出	Echorequest发送	existing-unreviewed
SendFrame	S框架送出	S帧发送	existing-unreviewed
SerialInit	S串列init	S串行init	existing-unreviewed
SerialWriteByte	S串列寫入位元組	S串行写入字节	existing-unreviewed
SetBackend	S設定backend	S集合backend	existing-unreviewed
SetBit	S設定bit	S集合bit	existing-unreviewed
SetBlockInPageDir	S設定區塊進頁目錄	S集合块进页目录	existing-unreviewed
SetBuffer	S設定buffer	S集合buffer	existing-unreviewed
SetByteAtAddr	S設定位元組ataddress	S集合字节ataddress	existing-unreviewed
SetByteInPageDir	S設定位元組進頁目錄	S集合字节进页目录	existing-unreviewed
SetCR3	S設定cr3	S集合cr3	existing-unreviewed
SetColor	S設定色彩	S集合颜色	existing-unreviewed
SetDescriptor	S設定descriptor	S集合descriptor	existing-unreviewed
SetHandleInterruptFuction	S設定控制把中斷fuction	S集合控制器中断fuction	existing-unreviewed
SetHandler	S設定handler	S集合handler	existing-unreviewed
SetIPAddress	S設定ipaddress	S集合ipaddress	existing-unreviewed
SetInterruptDescriptorTableEntry	S中斷descriptortable項目設定	S中断descriptor表格条目集合	existing-unreviewed
SetInterruptManager	S設定中斷管理器	S集合中断管理器	existing-unreviewed
SetInterruptNumber	S設定中斷數字	S集合中断数字	existing-unreviewed
SetMode	S設定模式	S集合模式	existing-unreviewed
SetNodeAt	S設定節點at	S集合节点at	existing-unreviewed
SetStack	S設定stack	S集合stack	existing-unreviewed
SetTlsSegment	S設定tlssegment	S集合tlssegment	existing-unreviewed
SetUint32AtAddr	S設定unsignedinteger32ataddress	S集合unsignedinteger32ataddress	existing-unreviewed
SetUint32InPageDir	S設定unsignedinteger32進頁目錄	S集合unsignedinteger32进页目录	existing-unreviewed
SetUint8AtAddr	S設定unsignedinteger8ataddress	S集合unsignedinteger8ataddress	existing-unreviewed
SharedMemoryRegion	Shared記憶體region	Shared内存region	existing-unreviewed
Size	S大小_2	S大小_2	existing-unreviewed
Spawn	Spawn	Spawn	existing-unreviewed
Ss	Ss	Ss	existing-unreviewed
Stack	Stack	Stack	existing-unreviewed
StackSegmentFault	Stacksegment故障	Stacksegment故障	existing-unreviewed
Start_lba	S啟動lba	S开始lba	existing-unreviewed
Started	S已開始	S开始于	existing-unreviewed
StdinPutByte	Stdinput位元組	Stdinput字节	existing-unreviewed
StopCurrentThread	S停止目前執行緒	S停止当前线程	existing-unreviewed
Stopped	S已停止	S已停止	existing-unreviewed
SubnetMask	Subnet遮罩	Subnet掩码	existing-unreviewed
SupportMode	S支援模式	S支持模式	existing-unreviewed
Sys_brk	Sysbrk_2	Sysbrk_2	existing-unreviewed
Sys_close	Sys關閉_2	Sys关闭_2	existing-unreviewed
Sys_exit	Sys離開_2	Sys退出_2	existing-unreviewed
Sys_getpid	Sysgetpid_2	Sysgetpid_2	existing-unreviewed
Sys_mousemove	Sysmousemove	Sysmousemove	existing-unreviewed
Sys_open	Sys開啟_2	Sys打开_2	existing-unreviewed
Sys_printStr	Sys列印str	Sys打印str	existing-unreviewed
Sys_printUint32	Sys列印unsignedinteger32	Sys打印unsignedinteger32	existing-unreviewed
Sys_printf	Sysprintf	Sysprintf	existing-unreviewed
Sys_read	Sys讀取_2	Sys读取_2	existing-unreviewed
Syscall	Syscall	Syscall	existing-unreviewed
Sysname	Sysname	Sysname	existing-unreviewed
TARPEtherFrameHandler	Arp乙太網路框架handler	Arp以太网帧handler	existing-unreviewed
TARPMessage	Arp訊息	Arp消息	existing-unreviewed
TARPMessageBuffer	Arp訊息buffer	Arp消息buffer	existing-unreviewed
TARPProvider	Arpprovider	Arpprovider	existing-unreviewed
TAdvancedTechnologyAttachment	T進階科技attachment	T高级技术attachment	existing-unreviewed
TArray	T陣列	T数组	existing-unreviewed
TBaseAddressRegister	TBaseaddress暫存器	TBaseaddress寄存器	existing-unreviewed
TBiosParameterBlock32	T檔案系統參數32	T文件系统参数32	existing-unreviewed
TBufferDescriptor	TBufferdescriptor	TBufferdescriptor	existing-unreviewed
TCOWFrameManager	Tcow框架管理器	Tcow帧管理器	existing-unreviewed
TCPUState	Tcpu狀態	Tcpu状态	existing-unreviewed
TDefaultKeyboardEventHandler	T預設鍵盤事件handler	T默认键盘事件handler	existing-unreviewed
TDefaultMouseEventHandler	T預設滑鼠事件handler	T默认鼠标事件handler	existing-unreviewed
TDefaultPCIControllerHandler	T預設pci控制器handler	T默认pci控制器handler	existing-unreviewed
TDefaultTimerEventHandler	T預設計時器事件handler	T默认定时器事件handler	existing-unreviewed
TDirectoryEntryFat32	T目錄項目fat32	T目录条目fat32	existing-unreviewed
TDriverManager	T驅動程式管理器	T驱动程序管理器	existing-unreviewed
TEtherFrameHandler	T乙太網路框架handler	T以太网帧handler	existing-unreviewed
TEtherFrameHeader	T共享媒介網路框標頭	T共享介质网络帧头	existing-unreviewed
TEtherFrameHeaderBuffer	T乙太網路框架標頭buffer	T以太网帧头部buffer	existing-unreviewed
TEtherFrameProvider	T共享媒介網路框提供器	T共享介质网络帧提供器	existing-unreviewed
TEtherFrameRawDataHandler	T乙太網路框架raw資料handler	T以太网帧raw数据handler	existing-unreviewed
TGateDescriptor	T入口descriptor	T入口descriptor	existing-unreviewed
THREAD_STACK_SIZE	T執行緒stack大小	T线程stack大小	existing-unreviewed
TICMPHandler	Icmphandler	Icmphandler	existing-unreviewed
TIPEtherFrameHandler	Ip乙太網路框架handler	Ip以太网帧handler	existing-unreviewed
TInitializationBlock	TInitialization區塊	TInitialization块	existing-unreviewed
TInternetControlMessageProtocol	T互聯網路控制訊息協定	T互联网络控制报文协议	existing-unreviewed
TInternetControlMessageProtocolMessage	T互聯網控制訊息protocol訊息	T互联网Ctrl消息protocol消息	existing-unreviewed
TInternetControlMessageProtocolMessageBuffer	T互聯網控制訊息protocol訊息buffer	T互联网Ctrl消息protocol消息buffer	existing-unreviewed
TInternetProtocolHandler	T互聯網protocolhandler	T互联网protocolhandler	existing-unreviewed
TInternetProtocolProvider	T互聯網路協定提供器	T互联网络协议提供器	existing-unreviewed
TInternetProtocolV4Message	T互聯網protocolv4訊息	T互联网protocolv4消息	existing-unreviewed
TInternetProtocolV4MessageBuffer	T互聯網protocolv4訊息buffer	T互联网protocolv4消息buffer	existing-unreviewed
TInterruptDescriptorTablePointer	T中斷descriptortable指標	T中断descriptor表格指针	existing-unreviewed
TInterruptHandler	T中斷handler	T中断handler	existing-unreviewed
TInterruptManager	T中斷管理器	T中断管理器	existing-unreviewed
TKeyboardDriver	T鍵盤驅動程式	T键盘驱动程序	existing-unreviewed
TLS_START	Tls啟動	Tls开始	existing-unreviewed
TMSDOSPartitionTable	Tmsdos分割區table	Tmsdos分区表格	existing-unreviewed
TMasterBootRecord	T主開機紀錄	T主引导记录	existing-unreviewed
TMemoryChunk	T記憶體chunk	T内存chunk	existing-unreviewed
TMemoryManager	T記憶體管理器	T内存管理器	existing-unreviewed
TMouseDriver	T滑鼠驅動程式	T鼠标驱动程序	existing-unreviewed
TMyKeyboardEventHandler	TMy鍵盤事件handler	TMy键盘事件handler	existing-unreviewed
TMyMouseEventHandler	TMy滑鼠事件handler	TMy鼠标事件handler	existing-unreviewed
TMyPCIControllerHandler	TMypci控制器handler	TMypci控制器handler	existing-unreviewed
TPartitionTableEntry	T分割區table項目	T分区表格条目	existing-unreviewed
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect控制器	TPeripheralcomponentinterconnect控制器	existing-unreviewed
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnect裝置descriptor	TPeripheralcomponentinterconnect设备descriptor	existing-unreviewed
TPort	T連接埠	T端口	existing-unreviewed
TPort16Bit	T連接埠16bit	T端口16bit	existing-unreviewed
TPort32Bit	T連接埠32bit	T端口32bit	existing-unreviewed
TPort8Bit	T連接埠8bit	T端口8bit	existing-unreviewed
TRawDataHandler	TRaw資料handler	TRaw数据handler	existing-unreviewed
TSSEntry	Tss項目	Tss条目	existing-unreviewed
TSyscall	TSyscall	TSyscall	existing-unreviewed
TTask	T工作	T任务	existing-unreviewed
TThread	T執行緒	T线程	existing-unreviewed
TThreadHelper	T執行緒helper	T线程helper	existing-unreviewed
TTimerDriver	T計時器驅動程式	T定时器驱动程序	existing-unreviewed
TUserDatagramProtocolHandler	T使用者datagramprotocolhandler	T用户datagramprotocolhandler	existing-unreviewed
TUserDatagramProtocolHeader	T使用者資料報標頭	T用户数据报头	existing-unreviewed
TUserDatagramProtocolHeaderBuffer	T使用者datagramprotocol標頭buffer	T用户datagramprotocol头部buffer	existing-unreviewed
TUserDatagramProtocolProvider	T使用者datagramprotocolprovider	T用户datagramprotocolprovider	existing-unreviewed
TUserDatagramProtocolSocket	T使用者資料報通訊端點	T用户数据报通信端点	existing-unreviewed
TVideoGraphicsArray	T視訊圖形陣列	T视频图形数组	existing-unreviewed
TWidget	T介面元素	T界面元素	existing-unreviewed
TWidgetMouseEventHandler	T元件滑鼠事件handler	T控件鼠标事件handler	existing-unreviewed
Tamd_am79c973	Tamdam79c973	Tamdam79c973	existing-unreviewed
Test	T測試	T测试	existing-unreviewed
TestBit	T測試bit	T测试bit	existing-unreviewed
TestPrint	T測試列印	T测试打印	existing-unreviewed
Thread	T執行緒_2	T线程_2	existing-unreviewed
ThreadList	T執行緒清單	T线程列表	existing-unreviewed
ThreadState	T執行緒狀態	T线程状态	existing-unreviewed
Threads	Threads	Threads	existing-unreviewed
TlsSegments	Tls線條	Tlssegments	existing-unreviewed
TotalBlocks	T總數區塊	T总数块	existing-unreviewed
Type	T類型	T类型	existing-unreviewed
TypeTest	T類型測試	T类型测试	existing-unreviewed
T공용서술자테이블	TShareddescriptortable	TShareddescriptor表格	existing-unreviewed
T공용서술자테이블_자료	TShareddescriptortable資料	TShareddescriptor表格数据	existing-unreviewed
T작업관리자	T工作管理器	T任务管理器	existing-unreviewed
T조각설명자	TSegmentdescriptor	TSegmentdescriptor	existing-unreviewed
T콘솔	T控制台	T控制台	existing-unreviewed
T함수1	T函式1	T函数1	existing-unreviewed
UDESC_32SEG	Udesc32seg	Udesc32seg	existing-unreviewed
UDESC_CONTENTS	Udesc內容	Udesc目录	existing-unreviewed
UDESC_LIMIT_IN_PAGES	Udesc限制進頁	Udesc限定进pages	existing-unreviewed
UDESC_RX_ONLY	Udescrx僅用	Udescrx仅用	existing-unreviewed
UDESC_SEG_NOT_PRESENT	Udescsegnot目前	Udescsegnot当前电池	existing-unreviewed
UDESC_USABLE	Udescusable	Udescusable	existing-unreviewed
USER_STACK	U使用者stack	U用户stack	existing-unreviewed
USER_STACK_SIZE	U使用者stack大小	U用户stack大小	existing-unreviewed
USER_STACK_TOP	U使用者stack上	U用户stack上	existing-unreviewed
Uid	Uid	Uid	existing-unreviewed
Uint16ToArray	Unsignedinteger16to陣列	Unsignedinteger16to数组	existing-unreviewed
Uint16ToArray_BE	Unsignedinteger16to陣列be	Unsignedinteger16to数组be	existing-unreviewed
Uint16_R	Unsignedinteger16r	Unsignedinteger16r	existing-unreviewed
Uint32ToArray	Unsignedinteger32to陣列	Unsignedinteger32to数组	existing-unreviewed
Uint32_R	Unsignedinteger32r	Unsignedinteger32r	existing-unreviewed
Uint48ToArray	Unsignedinteger48to陣列	Unsignedinteger48to数组	existing-unreviewed
Uint48ToArray_BE	Unsignedinteger48to陣列be	Unsignedinteger48to数组be	existing-unreviewed
Uint48_R	Unsignedinteger48r	Unsignedinteger48r	existing-unreviewed
Uint64ToArray	Unsignedinteger64to陣列	Unsignedinteger64to数组	existing-unreviewed
Uint64_R	Unsignedinteger64r	Unsignedinteger64r	existing-unreviewed
UnhandleInterrupt	Unhandle中斷	Unhandle中断	existing-unreviewed
UnsetBit	M反轉配置位元	M反转分配位	existing-unreviewed
UsedBlocks	U已使用區塊	U已用块	existing-unreviewed
UserDesc	U使用者descriptor	U用户descriptor	existing-unreviewed
UserStack	U使用者stack_2	U用户stack_2	existing-unreviewed
UserStackSize	U使用者stack大小_2	U用户stack大小_2	existing-unreviewed
Vendor_id	V廠商識別號	V发行商id	existing-unreviewed
Version	V版本	V版本	existing-unreviewed
VirtTest	Virt測試	Virt测试	existing-unreviewed
Write	W寫入	W写入	existing-unreviewed
Write28	W寫入28	W写入28	existing-unreviewed
WriteRegisters	W寫入暫存器	W写入寄存器	existing-unreviewed
X	X	X	existing-unreviewed
Y	Y	Y	existing-unreviewed
Zero	Z零	Z零	existing-unreviewed
ZeroBlockInPageDir	Z零區塊進頁目錄	Z零块进页目录	existing-unreviewed
a	a	a	existing-unreviewed
aTime	a時間	a时间	existing-unreviewed
access	存取	访问	existing-unreviewed
accessMode	存取模式	访问模式	existing-unreviewed
ack	ack	ack	existing-unreviewed
activeKeyboardDriver	啟用鍵盤驅動程式	活跃键盘驱动程序	existing-unreviewed
activeMouseDriver	啟用滑鼠驅動程式	活跃鼠标驱动程序	existing-unreviewed
addr	address	address	existing-unreviewed
addrPtr	address指標	address指针	existing-unreviewed
address	address_2	address_2	existing-unreviewed
addressError	address錯誤	address错误	existing-unreviewed
afInet	afinet	afinet	existing-unreviewed
allocFD	allocatefd	allocatefd	existing-unreviewed
allocOpenFile	allocate開啟檔案	allocate打开文件	existing-unreviewed
allocProcess	allocate程序	allocate进程	existing-unreviewed
allocateSocket	allocate通訊端	allocate套接字	existing-unreviewed
allocated	allocated	allocated	existing-unreviewed
amd_am79c973	amdam79c973	amdam79c973	existing-unreviewed
args	參數	参数	existing-unreviewed
argument	argument	argument	existing-unreviewed
argumentPointers	argumentpointers	argumentpointers	existing-unreviewed
arguments	參數_2	参数_2	existing-unreviewed
arp	arp	arp	existing-unreviewed
arpBuffer	arpbuffer	arpbuffer	existing-unreviewed
arpMesgSize	arpmesg大小	arpmesg大小	existing-unreviewed
arpProvider	arpprovider	arpprovider	existing-unreviewed
arp콘솔	arp控制台	arp控制台	existing-unreviewed
array	陣列	数组	existing-unreviewed
ata	ata	ata	existing-unreviewed
ata0s	ata0s	ata0s	existing-unreviewed
attempts	attempts	attempts	existing-unreviewed
attr	屬性	属性	existing-unreviewed
attributeControllerIndexPort	屬性控制器索引連接埠	属性控制器索引端口	existing-unreviewed
attributeControllerReadPort	屬性控制器讀取連接埠	属性控制器读取端口	existing-unreviewed
attributeControllerResetPort	屬性控制器重設連接埠	属性控制器重置端口	existing-unreviewed
attributeControllerWritePort	屬性控制器寫入連接埠	属性控制器写入端口	existing-unreviewed
attributes	屬性_2	属性_2	existing-unreviewed
aux	aux	aux	existing-unreviewed
avail	可用空間	可用	existing-unreviewed
b	b	b	existing-unreviewed
backend	backend	backend	existing-unreviewed
backupFpRegs	backupfpregs	backupfpregs	existing-unreviewed
backupSector	backupsector	backupsector	existing-unreviewed
bar	列	巴尔	existing-unreviewed
barNum	列數字	巴尔数字	existing-unreviewed
bar_value	列數值	巴尔值	existing-unreviewed
base	base	base	existing-unreviewed
baseCode	basecode	basecode	existing-unreviewed
baseHigh	base高	base高	existing-unreviewed
baseLow	base低	base低	existing-unreviewed
baseMid	basemid	basemid	existing-unreviewed
base_addr_high	baseaddress高	baseaddress高	existing-unreviewed
base_addr_low	baseaddress低	baseaddress低	existing-unreviewed
bh	bh	bh	existing-unreviewed
bindEphemeral	bindephemeral	绑定ephemeral	existing-unreviewed
bindError	bind錯誤	绑定错误	existing-unreviewed
bios	bios	bios	existing-unreviewed
bit	bit	bit	existing-unreviewed
bitmap	配置位元圖	分配位图	existing-unreviewed
bootSignature	bootsignature	bootsignature	existing-unreviewed
bootable	bootable	bootable	existing-unreviewed
bootloader	bootloader	bootloader	existing-unreviewed
bound	bound	bound	existing-unreviewed
bpb	檔案系統參數	文件系统参数	existing-unreviewed
bpbBytes	bpb位元組	bpb字节	existing-unreviewed
bpbPtr	bpb指標	bpb指针	existing-unreviewed
buf	buffer	buffer	existing-unreviewed
buf1	buffer1	buffer1	existing-unreviewed
buf2	buffer2	buffer2	existing-unreviewed
buf3	buffer3	buffer3	existing-unreviewed
buf4	buffer4	buffer4	existing-unreviewed
buf6	buffer6	buffer6	existing-unreviewed
buffer	buffer_2	buffer_2	existing-unreviewed
buffer1	buffer1_2	buffer1_2	existing-unreviewed
buffer2	buffer2_2	buffer2_2	existing-unreviewed
bufferAddr	bufferaddress	bufferaddress	existing-unreviewed
bufferAddress	bufferaddress_2	bufferaddress_2	existing-unreviewed
bufptr	buffer指標	buffer指针	existing-unreviewed
bus	bus	bus	existing-unreviewed
busControlRegisterDataPort	bus控制暫存器資料連接埠	busCtrl寄存器数据端口	existing-unreviewed
button	按鈕	按钮	existing-unreviewed
buttons	按鈕_2	按钮_2	existing-unreviewed
bytesPerSector	位元組persector	字节persector	existing-unreviewed
c	c	c	existing-unreviewed
cDate	c日期	c日期	existing-unreviewed
cTime	c時間	c时间	existing-unreviewed
cTimeTenth	c時間tenth	c时间tenth	existing-unreviewed
call	呼叫	调用	existing-unreviewed
candidate	candidate	candidate	existing-unreviewed
cap	cap	cap	existing-unreviewed
char	char	char	existing-unreviewed
checked	checked	checked	existing-unreviewed
checksum	checksum	checksum	existing-unreviewed
child	child	child	existing-unreviewed
childPID	child行程代碼	child进程号	existing-unreviewed
childPageDir	child頁目錄	child页目录	existing-unreviewed
chunk	chunk	chunk	existing-unreviewed
class_id	類別識別號	类id	existing-unreviewed
closeAllProcessFDs	關閉全部程序fds	关闭全部进程fds	existing-unreviewed
closeOnExec	關閉時執行	关闭时执行	existing-unreviewed
closeProcessFD	關閉程序fd	关闭进程fd	existing-unreviewed
code	code	code	existing-unreviewed
code1Ptr	code1指標	code1指针	existing-unreviewed
code1ptr	code1指標_2	code1指针_2	existing-unreviewed
code2Ptr	code2指標	code2指针	existing-unreviewed
code3Ptr	code3指標	code3指针	existing-unreviewed
codeSegment	codesegment	codesegment	existing-unreviewed
colorIndex	色彩索引	颜色索引	existing-unreviewed
colordepth	色彩深度	颜色深度	existing-unreviewed
command	指令	命令	existing-unreviewed
commandPort	指令連接埠	命令端口	existing-unreviewed
commandport	指令連接埠_2	命令端口_2	existing-unreviewed
common	通用	通用	existing-unreviewed
connected	connected	connected	existing-unreviewed
console	控制台	控制台	existing-unreviewed
controlPort	控制連接埠	ctrl端口	existing-unreviewed
copyExecVector	複製執行vector	复制执行vector	existing-unreviewed
copyLength	複製長度	复制长度	existing-unreviewed
copyPageDir	複製頁目錄	复制页目录	existing-unreviewed
copyPath	複製路徑	复制路径	existing-unreviewed
copySocketName	複製通訊端名稱	复制套接字名称	existing-unreviewed
copyUtsField	複製uts欄位	复制uts字段	existing-unreviewed
count	計數	计数	existing-unreviewed
count2	計數2	计数2	existing-unreviewed
cowFrameManager	cow框架管理器	cow帧管理器	existing-unreviewed
cpu	cpu	cpu	existing-unreviewed
cpustate	cpu狀態	cpu状态	existing-unreviewed
cr0	cr0	cr0	existing-unreviewed
cr3	cr3	cr3	existing-unreviewed
cr4	cr4	cr4	existing-unreviewed
crtcDataPort	crtc資料連接埠	crtc数据端口	existing-unreviewed
crtcIndexPort	crtc索引連接埠	crtc索引端口	existing-unreviewed
cs	cs	cs	existing-unreviewed
currentRecvBuffer	目前recvbuffer	当前recvbuffer	existing-unreviewed
currentSendBuffer	目前送出buffer	当前发送buffer	existing-unreviewed
currentTask	目前工作	当前任务	existing-unreviewed
currentThread	目前執行緒	当前线程	existing-unreviewed
currentThreadIndex	目前執行緒索引	当前线程索引	existing-unreviewed
cursorHeight	游標height	光标高度	existing-unreviewed
cursorStart	游標啟動	光标开始	existing-unreviewed
d_tag	d標籤	d标记	existing-unreviewed
d_val_ptr	dval指標	dval指针	existing-unreviewed
data	資料	数据	existing-unreviewed
dataBuf	資料buffer	数据buffer	existing-unreviewed
dataBytes	資料位元組	数据字节	existing-unreviewed
dataPointer	資料指標	数据指针	existing-unreviewed
dataPort	資料連接埠	数据端口	existing-unreviewed
dataStart	資料啟動	数据开始	existing-unreviewed
databuffer	資料buffer_2	数据buffer_2	existing-unreviewed
dataport	資料連接埠_2	数据端口_2	existing-unreviewed
defaultKeyboardEventHandler	預設鍵盤事件handler	默认键盘事件handler	existing-unreviewed
desc	descriptor	descriptor	existing-unreviewed
description	描述	描述	existing-unreviewed
destination	目的地	目的	existing-unreviewed
destinationAddress	目的地address	目的address	existing-unreviewed
destinationLength	目的地長度	目的长度	existing-unreviewed
dev	裝置	设备	existing-unreviewed
device	裝置_2	设备_2	existing-unreviewed
deviceDescriptor	裝置descriptor	设备descriptor	existing-unreviewed
devicePort	裝置連接埠	设备端口	existing-unreviewed
diff	diff	diff	existing-unreviewed
digits	digits	digits	existing-unreviewed
dirent	dirent	dirent	existing-unreviewed
direntBytes	dirent位元組	dirent字节	existing-unreviewed
direntPtr	dirent指標	dirent指针	existing-unreviewed
discardProcess	丟棄程序	忽略进程	existing-unreviewed
dispatchInterrupt	dispatch中斷	dispatch中断	existing-unreviewed
divisor	divisor	divisor	existing-unreviewed
domain	網域	域	existing-unreviewed
driveNumber	drive數字	drive数字	existing-unreviewed
driver	驅動程式	驱动程序	existing-unreviewed
driverManager	驅動程式管理器	驱动程序管理器	existing-unreviewed
drivercount	驅動程式計數	驱动程序计数	existing-unreviewed
drv	驅動程式_2	驱动程序_2	existing-unreviewed
ds	ds	ds	existing-unreviewed
ds_segment	dssegment	dssegment	existing-unreviewed
dst	目的地_2	目的_2	existing-unreviewed
dstEntry	目的地項目	目的条目	existing-unreviewed
dstIP	目的地ipaddress	目的ipaddress	existing-unreviewed
dstIP_BE	目的地ipaddress網路位元組order	目的ipaddress网络字节order	existing-unreviewed
dstMAC	目的地macaddress	目的macaddress	existing-unreviewed
dstMAC_BE	目的地macbe	目的macbe	existing-unreviewed
dstPageDir	目的地頁目錄	目的页目录	existing-unreviewed
dstPort	目的通訊埠號	目标端口号	existing-unreviewed
dstPt	目的地pt	目的pt	existing-unreviewed
dstPtPtr	目的地pt指標	目的pt指针	existing-unreviewed
dstPtr	目的地指標	目的指针	existing-unreviewed
dstptr	目的地指標_2	目的指针_2	existing-unreviewed
dynamic	動態	动态	existing-unreviewed
e	e	e	existing-unreviewed
e_ehsize	eehsize	eehsize	existing-unreviewed
e_entry	e項目	e条目	existing-unreviewed
e_flags	e旗標	e标志	existing-unreviewed
e_ident	eident	eident	existing-unreviewed
e_machine	emachine	emachine	existing-unreviewed
e_phentsize	ephentsize	ephentsize	existing-unreviewed
e_phnum	ephnum	ephnum	existing-unreviewed
e_phoff	ephoff	ephoff	existing-unreviewed
e_shentsize	eshentsize	eshentsize	existing-unreviewed
e_shnum	eshnum	eshnum	existing-unreviewed
e_shoff	eshoff	eshoff	existing-unreviewed
e_shstrndx	eshstrndx	eshstrndx	existing-unreviewed
e_type	e類型	e类型	existing-unreviewed
e_version	e版本	e版本	existing-unreviewed
eax	eax	eax	existing-unreviewed
ebp	ebp	ebp	existing-unreviewed
ebx	ebx	ebx	existing-unreviewed
ecx	ecx	ecx	existing-unreviewed
edi	edi	edi	existing-unreviewed
edx	edx	edx	existing-unreviewed
efHandler	efhandler	efhandler	existing-unreviewed
eflags	eflags	eflags	existing-unreviewed
eip	eip	eip	existing-unreviewed
eipOffset	eip位移	eip位移	existing-unreviewed
elf	可執行與可連結格式	可执行与可链接格式	existing-unreviewed
elf0	elf0	elf0	existing-unreviewed
elf2	elf2	elf2	existing-unreviewed
elf3	elf3	elf3	existing-unreviewed
elf4	elf4	elf4	existing-unreviewed
elfHeader	elf標頭	elf头部	existing-unreviewed
enabled	已啟用	启用	existing-unreviewed
end	結束	结尾	existing-unreviewed
endOffset	結束位移	结尾位移	existing-unreviewed
end_cylinder	結束cylinder	结尾cylinder	existing-unreviewed
end_head	結束head	结尾head	existing-unreviewed
end_sector	結束sector	结尾sector	existing-unreviewed
ensureCurrentProcess	ensure目前程序	ensure当前进程	existing-unreviewed
entry	項目	条目	existing-unreviewed
entryPoint	項目point	条目point	existing-unreviewed
entrypoint	項目point_2	条目point_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	出錯	错误	existing-unreviewed
errorPort	錯誤連接埠	错误端口	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	共享媒介網路框提供器	共享介质网络帧提供器	existing-unreviewed
etherType	乙太網路類型	以太网类型	existing-unreviewed
etherType_BE	乙太網路類型be	以太网类型be	existing-unreviewed
etherframe	共享媒介網路框	共享介质网络帧	existing-unreviewed
etherframePayload	乙太網路框架payload	以太网帧payload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exception框架數值	exception帧值	existing-unreviewed
exceptionHasErrorCode	exceptionhas錯誤code	exception哈斯区错误code	existing-unreviewed
exceptionName	exception名稱	exception名称	existing-unreviewed
execVector	執行vector	执行vector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	已離開	已退出	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	ext旗標	ext标志	existing-unreviewed
extendedScanCode	extended掃描code	extended扫描code	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	f設定fd	f集合fd	existing-unreviewed
fSetFL	f設定fl	f集合fl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fat複製	fat复制	existing-unreviewed
fatInfo	fat資訊	fat信息	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fat位移進sectorfor目前cluster	fat位移进sectorfor当前cluster	existing-unreviewed
fatSectorCount	fatsector計數	fatsector计数	existing-unreviewed
fatSectorForCurrentCluster	fatsectorfor目前cluster	fatsectorfor当前cluster	existing-unreviewed
fatSize	fat大小	fat大小	existing-unreviewed
fatStart	fat啟動	fat开始	existing-unreviewed
fatTypeLabel	fat類型標籤	fat类型标签	existing-unreviewed
fatVersion	fat版本	fat版本	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	故障address	故障address	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fb目前col	fb当前col	existing-unreviewed
fbCurLine	fb目前行	fb当前行	existing-unreviewed
fbHeight	fbheight	fb高度	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fb寬度	fb宽度	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fd項目	fd条目	existing-unreviewed
fdFlags	fd旗標	fd标志	existing-unreviewed
fdKindConsole	fd種類控制台	fd类别控制台	existing-unreviewed
fdKindFat	fd種類fat	fd类别fat	existing-unreviewed
fdKindNone	fd種類無	fd类别无	existing-unreviewed
fdKindRootDir	fd種類根目錄目錄	fd类别根目录	existing-unreviewed
fdKindSocket	fd種類通訊端	fd类别套接字	existing-unreviewed
fdKindStdin	fd種類stdin	fd类别stdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	檔案指標	文件指针	existing-unreviewed
fileSector	檔案sector	文件sector	existing-unreviewed
fileSize	檔案大小	文件大小	existing-unreviewed
filename	檔案名稱	文件名	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	尋找程序	查找进程	existing-unreviewed
