standard_identifier	native_identifier	category	status
strcmp	もじれつをひかくする	function	project-proposal
strcoll	せいれつきそくでもじれつをひかくする	function	project-proposal
strcpy	もじれつをふくしゃする	function	project-proposal
strcspn	じょがいちのないせんとうちょうをえる	function	project-proposal
strdup	あたらしいりょういきにもじれつをふくせいする	function	project-proposal
strlen	もじれつのはちけたぐみすうをえる	function	project-proposal
strncasecmp	じょうげんないでおおもじこもじをくべつせずひかくする	function	project-proposal
strncat	じょうげんないでもじれつをつけたす	function	project-proposal
strncmp	じょうげんないでもじれつをひかくする	function	project-proposal
strncpy	じょうげんまでうめてもじれつをふくしゃする	function	project-proposal
strndup	じょうげんないであたらしいりょういきにもじれつをふくせいする	function	project-proposal
strnlen	じょうげんないのもじれつはちけたぐみすうをえる	function	project-proposal
strpbrk	もじれつからしゅうごうのあたいをさがす	function	project-proposal
strrchr	もじれつからさいごのあたいをさがす	function	project-proposal
strspn	きょようちからなるせんとうちょうをえる	function	project-proposal
strstr	もじれつからぶぶんれつをさがす	function	project-proposal
strtok	もじれつをごにわける	function	project-proposal
strtok_r	しんこうじょうたいをしていしてもじれつをごにわける	function	project-proposal
strtol	もじれつをちょうせいすうとしてよむ	function	project-proposal
strtoul	もじれつをふごうなしちょうせいすうとしてよむ	function	project-proposal
strxfrm	もじれつのせいれつかぎをつくる	function	project-proposal
swap_elements	ようそをこうかんする	variable	project-proposal
sync	すべてのきろくをどうきする	function	project-proposal
sysname	たいけいめい	structure-field	project-proposal
target	たいしょうち	implementation-helper	project-proposal
temporary	いちじち	variable	project-proposal
test_dup_and_fcntl	きじゅつばんごうふくせいとせいぎょしけん	implementation-helper	project-proposal
test_identity	じっこうしゅたいしけん	implementation-helper	project-proposal
test_line	しっぱいぎょうばんごう	variable	project-proposal
test_open_and_io	かいへいにゅうしゅつりょくしけん	implementation-helper	project-proposal
test_paths	けいろそうさしけん	implementation-helper	project-proposal
test_terminal_and_uname	たんまつとたいけいじょうほうしけん	implementation-helper	project-proposal
text	もじれつ	variable	project-proposal
text_equal	もじれついっちはんてい	implementation-helper	project-proposal
text_length	もじれつくみちょう	implementation-helper	project-proposal
time_t	じこくちがた	scalar-type	project-proposal
tolower	こもじにかえる	function	project-proposal
total	ぜんたいちょう	variable	project-proposal
toupper	おおもじにかえる	function	project-proposal
type	たんてんしゅるい	variable	project-proposal
uid_t	りようしゃばんごうがた	scalar-type	project-proposal
uint16_t	ふごうなし16にしんけたせいすう	scalar-type	project-proposal
uint32_t	ふごうなし32にしんけたせいすう	scalar-type	project-proposal
uint64_t	ふごうなし64にしんけたせいすう	scalar-type	project-proposal
uint8_t	ふごうなし8にしんけたせいすう	scalar-type	project-proposal
uintptr_t	ばんちはばふごうなしせいすう	scalar-type	project-proposal
uname	たいけいじょうほうをえる	function	project-proposal
utsname	たいけいじょうほう	structure-field	project-proposal
value	あたい	variable	project-proposal
version	たいけいかいていばん	structure-field	project-proposal
wait	こをまつ	function	project-proposal
waited	まったかてい	implementation-helper	project-proposal
waitpid	していしたこをまつ	function	project-proposal
whence	いちきじゅん	variable	project-proposal
write	かく	function	project-proposal
